Network_id,motif,nodes,frequency,normalise_sum,normalise_sizeclass,normalise_levelsize,normalise_nodesets
11_2_kaiser-bunbury_2017_seychelles_casse_dent,16,5,304,5.330714736620607e-4,0.00443633710324699,0.026443980514961725,5.454137699035658e-4
11_2_kaiser-bunbury_2017_seychelles_casse_dent,17,5,1442,0.0025285824507259593,0.021043414812112367,1,0.021128205128205128
11_2_kaiser-bunbury_2017_seychelles_casse_dent,18,6,111705,0.1958774637020411,0.22701407546203528,1,0.0035147916705997847
11_2_kaiser-bunbury_2017_seychelles_casse_dent,19,6,103921,0.18222802833695728,0.2111949307201125,0.4850636196450743,0.004297541509004818
11_2_kaiser-bunbury_2017_seychelles_casse_dent,20,6,52327,0.09175668092866662,0.10634229019920254,0.24424249213506222,0.0021639269689638775
11_2_kaiser-bunbury_2017_seychelles_casse_dent,21,6,30603,0.053663112856842256,0.06219338213477164,0.14284314000056011,0.0012655542460145153
11_2_kaiser-bunbury_2017_seychelles_casse_dent,22,6,11789,0.020672301325664586,0.023958362970519974,0.0550265587513186,4.8752145234993695e-4
11_2_kaiser-bunbury_2017_seychelles_casse_dent,23,6,12952,0.02271165041733885,0.026321886266364808,0.060454999486561925,5.356160701362612e-4
11_2_kaiser-bunbury_2017_seychelles_casse_dent,24,6,2650,0.004646840148698885,0.005385500201194158,0.012369189981422876,1.095879081115729e-4
11_2_kaiser-bunbury_2017_seychelles_casse_dent,25,6,54824,0.09613523181595006,0.11141685397368624,0.42091039608141206,0.0061475667189952905
11_2_kaiser-bunbury_2017_seychelles_casse_dent,26,6,31339,0.05495370695097145,0.0636891286057448,0.24060467865889706,0.0035141287284144425
11_2_kaiser-bunbury_2017_seychelles_casse_dent,27,6,3624,0.006354773093918777,0.00736492555816137,0.027823202892876063,4.063691410630186e-4
11_2_kaiser-bunbury_2017_seychelles_casse_dent,28,6,2778,0.004871291295503963,0.00564563002223297,0.021328051224174863,3.1150482170890333e-4
11_2_kaiser-bunbury_2017_seychelles_casse_dent,29,6,22105,0.038761660938486354,0.04492320073486675,0.16971078916860524,0.002478694774613142
11_2_kaiser-bunbury_2017_seychelles_casse_dent,30,6,975,0.0017096864698043068,0.0019814576211940774,0.007485547135914503,1.0932944606413994e-4
11_2_kaiser-bunbury_2017_seychelles_casse_dent,31,6,3882,0.006807182436697762,0.007889249728692725,0.029803993827302668,4.3529939448306795e-4
11_2_kaiser-bunbury_2017_seychelles_casse_dent,32,6,3784,0.0066353370274251245,0.007690087834459885,0.029051600371590238,4.2431038349405694e-4
11_2_kaiser-bunbury_2017_seychelles_casse_dent,33,6,5028,0.008816721610436978,0.010218224532680842,0.03860239076859295,5.638035433953801e-4
11_2_kaiser-bunbury_2017_seychelles_casse_dent,34,6,37,6.488040962334292e-5,7.519377639403165e-5,2.8406691695265294e-4,4.1489123121776185e-6
11_2_kaiser-bunbury_2017_seychelles_casse_dent,35,6,667,0.0011696008978045872,0.0013555202393194354,0.005120881989389717,7.479255438439112e-5
11_2_kaiser-bunbury_2017_seychelles_casse_dent,36,6,1097,0.0019236164691028969,0.002229393856871695,0.008422200213434062,1.2300964341780668e-4
11_2_kaiser-bunbury_2017_seychelles_casse_dent,37,6,111,1.9464122887002876e-4,2.2558132918209495e-4,8.522007508579588e-4,1.2446736936532855e-5
11_2_kaiser-bunbury_2017_seychelles_casse_dent,38,6,25921,0.045453110752612755,0.05267832102458633,0.7786890170632059,0.015501831501831502
11_2_kaiser-bunbury_2017_seychelles_casse_dent,39,6,619,0.0010854317177526828,0.0012579715564298808,0.018595289593847632,3.7018763549375794e-4
11_2_kaiser-bunbury_2017_seychelles_casse_dent,40,6,5026,0.00881321456126815,0.01021416000422711,0.15098534006248499,0.0030057561486132914
11_2_kaiser-bunbury_2017_seychelles_casse_dent,41,6,218,3.822683594023988e-4,4.43033601456727e-4,0.006548906512857486,1.3037302833221202e-4
11_2_kaiser-bunbury_2017_seychelles_casse_dent,42,6,992,0.0017394963877393561,0.0020160061130507943,0.029800528719057917,5.932570830530015e-4
11_2_kaiser-bunbury_2017_seychelles_casse_dent,43,6,512,8.978045872203128e-4,0.0010405192841552488,0.015380918048546022,3.0619720415638784e-4
11_2_kaiser-bunbury_2017_seychelles_casse_dent,44,6,2576,0.004517079329452199,0.005235112648406095,1,0.017156177156177156
13_4_kaiser-bunbury_2011_seychelles_la_reserve,1,2,118,3.09311048957648e-4,1,1,0.19666666666666666
13_4_kaiser-bunbury_2011_seychelles_la_reserve,2,3,283,7.418222614831727e-4,0.3252873563218391,1,0.06738095238095237
13_4_kaiser-bunbury_2011_seychelles_la_reserve,3,3,587,0.0015386914045605032,0.674712643678161,1,0.05017094017094017
13_4_kaiser-bunbury_2011_seychelles_la_reserve,4,4,2260,0.005924092971561733,0.3386782556571257,1,0.01524966261808367
13_4_kaiser-bunbury_2011_seychelles_la_reserve,5,4,3219,0.0084379005643616,0.4823917278585344,0.8939183560122188,0.039304029304029306
13_4_kaiser-bunbury_2011_seychelles_la_reserve,6,4,382,0.0010013289889984876,0.05724561666416904,0.10608164398778117,0.004664224664224665
13_4_kaiser-bunbury_2011_seychelles_la_reserve,7,4,812,0.002128479421640764,0.12168439982017083,1,0.04461538461538461
13_4_kaiser-bunbury_2011_seychelles_la_reserve,8,5,7027,0.01841973509343553,0.1439516542046502,1,0.005126016704964073
13_4_kaiser-bunbury_2011_seychelles_la_reserve,9,5,12733,0.033376759206590945,0.2608419543173205,0.5062621764542166,0.01227395411605938
13_4_kaiser-bunbury_2011_seychelles_la_reserve,10,5,7240,0.01897806774960484,0.1483150670900338,0.2878613176414457,0.0069789859263543474
13_4_kaiser-bunbury_2011_seychelles_la_reserve,11,5,4794,0.012566416683923427,0.09820751818088702,0.19060872331120035,0.004621168305378832
13_4_kaiser-bunbury_2011_seychelles_la_reserve,12,5,384,0.001006571549150312,0.007866434497592953,0.01526778259313745,3.7015615962984386e-4
13_4_kaiser-bunbury_2011_seychelles_la_reserve,13,5,10997,0.028826216994807245,0.22527911502611903,0.7542524005486968,0.030986193293885602
13_4_kaiser-bunbury_2011_seychelles_la_reserve,14,5,822,0.002154692222399887,0.016839086346409914,0.056378600823045265,0.00231614539306847
13_4_kaiser-bunbury_2011_seychelles_la_reserve,15,5,2235,0.005858560969663926,0.04578510703677149,0.15329218106995884,0.006297548605240913
13_4_kaiser-bunbury_2011_seychelles_la_reserve,16,5,526,0.0013787933199298546,0.010775376421182014,0.03607681755829904,0.0014821076359537897
13_4_kaiser-bunbury_2011_seychelles_la_reserve,17,5,2057,0.005391973116151541,0.042138686879033084,1,0.03767399267399267
13_4_kaiser-bunbury_2011_seychelles_la_reserve,18,6,17823,0.04671907479298441,0.05483713159619343,1,0.0018057531215425952
13_4_kaiser-bunbury_2011_seychelles_la_reserve,19,6,39191,0.10273058745507781,0.12058138497370907,0.31662075150065844,0.004084118820960926
13_4_kaiser-bunbury_2011_seychelles_la_reserve,20,6,47438,0.12434828424112632,0.14595544233070887,0.383247562187447,0.004943543890912312
13_4_kaiser-bunbury_2011_seychelles_la_reserve,21,6,19197,0.05032071361728787,0.059064602774624095,0.15509092818652598,0.002000531474215685
13_4_kaiser-bunbury_2011_seychelles_la_reserve,22,6,12411,0.032532707022147195,0.038185694902112814,0.10026741208120925,0.0012933581354633986
13_4_kaiser-bunbury_2011_seychelles_la_reserve,23,6,5219,0.013680460716186142,0.01605762160133162,0.042163856550788095,5.43875280717386e-4
13_4_kaiser-bunbury_2011_seychelles_la_reserve,24,6,323,8.466734645196636e-4,9.937941707664523e-4,0.0026094894933712505,3.366003366003366e-5
13_4_kaiser-bunbury_2011_seychelles_la_reserve,25,6,36622,0.09599651894005919,0.11267718303965639,0.2704127593590785,0.008146549806468836
13_4_kaiser-bunbury_2011_seychelles_la_reserve,26,6,40140,0.10521818224711856,0.1235012322432365,0.29638927859410763,0.008929127552609334
13_4_kaiser-bunbury_2011_seychelles_la_reserve,27,6,5538,0.014516649060402157,0.01703910872354369,0.040891973713357455,0.001231925968768074
13_4_kaiser-bunbury_2011_seychelles_la_reserve,28,6,6168,0.01616805550822689,0.018977468870859063,0.04554382337739053,0.0013720692263202384
13_4_kaiser-bunbury_2011_seychelles_la_reserve,29,6,25489,0.06681380785492788,0.07842359015066905,0.18820793029609392,0.005670018240868443
13_4_kaiser-bunbury_2011_seychelles_la_reserve,30,6,1183,0.0031009743298042168,0.0036398096099588637,0.008735139924684339,2.631578947368421e-4
13_4_kaiser-bunbury_2011_seychelles_la_reserve,31,6,2078,0.005447019997745699,0.006393511724002129,0.015343720002953556,4.6225030030698044e-4
13_4_kaiser-bunbury_2011_seychelles_la_reserve,32,6,7183,0.018828654785277843,0.02210038244153383,0.05303847005833272,0.0015978555857098368
13_4_kaiser-bunbury_2011_seychelles_la_reserve,33,6,7345,0.01925330215757563,0.022598817907986353,0.054234659971941226,0.0016338924233661076
13_4_kaiser-bunbury_2011_seychelles_la_reserve,34,6,170,4.4561761290508604e-4,5.230495635612907e-4,0.0012552610204533707,3.781643457756818e-5
13_4_kaiser-bunbury_2011_seychelles_la_reserve,35,6,1743,0.004568891172315089,0.005362796407572527,0.012870117403824854,3.8772967922765493e-4
13_4_kaiser-bunbury_2011_seychelles_la_reserve,36,6,1650,0.004325112125255247,0.005076657528683115,0.012183415786753304,3.6704186501757355e-4
13_4_kaiser-bunbury_2011_seychelles_la_reserve,37,6,121,3.171748891853848e-4,3.722882187700951e-4,8.934504910285756e-4,2.691640343462206e-5
13_4_kaiser-bunbury_2011_seychelles_la_reserve,38,6,30985,0.08122036315214172,0.09533347486439171,0.7049415297811348,0.029102094486709872
13_4_kaiser-bunbury_2011_seychelles_la_reserve,39,6,1373,0.003599017544227548,0.0042243944162920705,0.03123720252991764,0.001289565135718982
13_4_kaiser-bunbury_2011_seychelles_la_reserve,40,6,8732,0.02288901762286595,0.026866286994218763,0.19866223779405742,0.008201371278294355
13_4_kaiser-bunbury_2011_seychelles_la_reserve,41,6,435,0.0011402568330218378,0.001338391530289185,0.009896710197024162,4.085657931811778e-4
13_4_kaiser-bunbury_2011_seychelles_la_reserve,42,6,1352,0.0035439706626333905,0.004159782411381559,0.030759430313509577,0.0012698412698412698
13_4_kaiser-bunbury_2011_seychelles_la_reserve,43,6,1077,0.002823118641757516,0.003313672823267706,0.024502889384356373,0.0010115525500140885
13_4_kaiser-bunbury_2011_seychelles_la_reserve,44,6,4031,0.010566379986002364,0.01240242818067978,1,0.033558108558108556
11_5_kaiser-bunbury_2017_seychelles_rosebelle,1,2,115,3.1011765594198915e-4,1,1,0.1359338061465721
11_5_kaiser-bunbury_2017_seychelles_rosebelle,2,3,214,5.770885075790059e-4,0.2622549019607843,1,0.029759421499096092
11_5_kaiser-bunbury_2017_seychelles_rosebelle,3,3,602,0.0016233985119745865,0.7377450980392157,1,0.030938431493473122
11_5_kaiser-bunbury_2017_seychelles_rosebelle,4,4,3083,0.008313849854514369,0.4872767504346452,1,0.010562921848768288
11_5_kaiser-bunbury_2017_seychelles_rosebelle,5,4,2584,0.006968208895253043,0.4084084084084084,0.9192458199928851,0.01562339397677048
11_5_kaiser-bunbury_2017_seychelles_rosebelle,6,4,227,6.12145286076796e-4,0.0358779832464043,0.0807541800071149,0.0013724885575568495
11_5_kaiser-bunbury_2017_seychelles_rosebelle,7,4,433,0.0011676603915033155,0.06843685791054212,1,0.011290154359616188
11_5_kaiser-bunbury_2017_seychelles_rosebelle,8,5,14210,0.03831975557335361,0.3034898124813122,1,0.004426005351074731
11_5_kaiser-bunbury_2017_seychelles_rosebelle,9,5,14006,0.037769633818465216,0.2991328862500534,0.6079520791735393,0.00564554324145117
11_5_kaiser-bunbury_2017_seychelles_rosebelle,10,5,5268,0.014206085317412163,0.11251121267780104,0.22866568278496396,0.0021234272308985266
11_5_kaiser-bunbury_2017_seychelles_rosebelle,11,5,3510,0.00946533019440332,0.07496476015548247,0.15235697543189514,0.0014148119932524351
11_5_kaiser-bunbury_2017_seychelles_rosebelle,12,5,254,6.849555183414368e-4,0.005424800307547734,0.011025262609601528,1.0238240634932151e-4
11_5_kaiser-bunbury_2017_seychelles_rosebelle,13,5,5800,0.015640716560552496,0.12387339284951518,0.658118688301373,0.006575248045564201
11_5_kaiser-bunbury_2017_seychelles_rosebelle,14,5,1498,0.004039619553053041,0.03199350732561616,0.1699761715647339,0.001698227857285375
11_5_kaiser-bunbury_2017_seychelles_rosebelle,15,5,1385,0.0037348952476491735,0.029580111913203196,0.15715420401679336,0.0015701238867424862
11_5_kaiser-bunbury_2017_seychelles_rosebelle,16,5,130,3.5056778497790075e-4,0.0027764725983512022,0.014750936117099739,1.4737624929712866e-4
11_5_kaiser-bunbury_2017_seychelles_rosebelle,17,5,761,0.00205216987975525,0.016253043441117422,1,0.0052913363927131135
11_5_kaiser-bunbury_2017_seychelles_rosebelle,18,6,55495,0.1496519940565277,0.17520292220605088,1,0.0020098944974706007
11_5_kaiser-bunbury_2017_seychelles_rosebelle,19,6,67744,0.18268356942725314,0.2138741645540447,0.47047711646642126,0.0024823885954647234
11_5_kaiser-bunbury_2017_seychelles_rosebelle,20,6,41738,0.11255383238005863,0.1317707823594225,0.28986735189943746,0.001529433384469571
11_5_kaiser-bunbury_2017_seychelles_rosebelle,21,6,20475,0.05521442613401937,0.06464149620990886,0.14219737481769568,7.502790873308368e-4
11_5_kaiser-bunbury_2017_seychelles_rosebelle,22,6,9221,0.024866042656009404,0.029111562224740883,0.06403916938676298,3.3789125588657614e-4
11_5_kaiser-bunbury_2017_seychelles_rosebelle,23,6,4557,0.012288749201109951,0.014386876592359201,0.03164803111327175,1.6698519174440163e-4
11_5_kaiser-bunbury_2017_seychelles_rosebelle,24,6,255,6.876521936104976e-4,8.05058927156374e-4,0.0017709563164108619,9.344135153570861e-6
11_5_kaiser-bunbury_2017_seychelles_rosebelle,25,6,27705,0.07471138832932878,0.08746728461516605,0.2896346244315509,0.0020938764034753587
11_5_kaiser-bunbury_2017_seychelles_rosebelle,26,6,16886,0.04553605859336025,0.053310686446911885,0.17653023887930583,0.001276202741349392
11_5_kaiser-bunbury_2017_seychelles_rosebelle,27,6,10345,0.027897105658433716,0.0326601356918929,0.10814907741362187,7.818498969122031e-4
11_5_kaiser-bunbury_2017_seychelles_rosebelle,28,6,11429,0.030820301650095597,0.036082425405765485,0.11948146986566306,8.637759760086581e-4
11_5_kaiser-bunbury_2017_seychelles_rosebelle,29,6,17867,0.04818149703230887,0.05640779549608994,0.18678584496367154,0.001350344331380409
11_5_kaiser-bunbury_2017_seychelles_rosebelle,30,6,2074,0.005592904508032047,0.006547812607538508,0.021682086665621242,1.567478672011512e-4
11_5_kaiser-bunbury_2017_seychelles_rosebelle,31,6,1517,0.004090856383165195,0.004789311343122429,0.01585907689091004,1.1465116419679189e-4
11_5_kaiser-bunbury_2017_seychelles_rosebelle,32,6,3497,0.00943027341590553,0.011040357130454275,0.036558465318070145,2.6429474040618405e-4
11_5_kaiser-bunbury_2017_seychelles_rosebelle,33,6,2101,0.005665714740296688,0.006633054141002125,0.021964351053264334,1.5878846142218837e-4
11_5_kaiser-bunbury_2017_seychelles_rosebelle,34,6,359,9.681064215928182e-4,0.0011333966856828953,0.003753070931995191,2.7132345383420096e-5
11_5_kaiser-bunbury_2017_seychelles_rosebelle,35,6,1249,0.003368147411056908,0.00394321019615024,0.013057341487637866,9.439637711390446e-5
11_5_kaiser-bunbury_2017_seychelles_rosebelle,36,6,591,0.001593735084014918,0.0018658424547035963,0.006178453818409911,4.46663401715913e-5
11_5_kaiser-bunbury_2017_seychelles_rosebelle,37,6,35,9.438363441712713e-5,1.1049828411950231e-4,3.6589828027808267e-4,2.645214730974104e-6
11_5_kaiser-bunbury_2017_seychelles_rosebelle,38,6,11174,0.0301326494564851,0.03527736647860911,0.544038171283899,0.003378014789017673
11_5_kaiser-bunbury_2017_seychelles_rosebelle,39,6,4044,0.010905354788081774,0.012767287456550496,0.19689371439700082,0.0012225426710924887
11_5_kaiser-bunbury_2017_seychelles_rosebelle,40,6,3284,0.008855881583595585,0.010367896144241303,0.15989093918886021,9.927868773164524e-4
11_5_kaiser-bunbury_2017_seychelles_rosebelle,41,6,1095,0.0029528594196215484,0.0034570177460244295,0.05331320901699206,3.310297291904736e-4
11_5_kaiser-bunbury_2017_seychelles_rosebelle,42,6,855,0.0023056573550469628,0.0026993152263478423,0.041628122109158186,2.58475267998041e-4
11_5_kaiser-bunbury_2017_seychelles_rosebelle,43,6,87,2.3461074840828742e-4,2.746671633827629e-4,0.0042358440040897805,2.6300992182256807e-5
11_5_kaiser-bunbury_2017_seychelles_rosebelle,44,6,1068,0.0028800491873569077,0.0033717762125608135,1,0.0026521246796590977
2_2_dicks_2002_england_hicklingbroad,1,2,85,5.13548620970909e-4,1,1,0.14756944444444445
2_2_dicks_2002_england_hicklingbroad,2,3,127,7.673020572153581e-4,0.2292418772563177,1,0.02939814814814815
2_2_dicks_2002_england_hicklingbroad,3,3,427,0.0025798266018185662,0.7707581227436823,1,0.04236111111111111
2_2_dicks_2002_england_hicklingbroad,4,4,2009,0.012137872700359485,0.5285451197053407,1,0.01758578431372549
2_2_dicks_2002_england_hicklingbroad,5,4,1471,0.008887412017037731,0.3870034201525914,0.919375,0.01945767195767196
2_2_dicks_2002_england_hicklingbroad,6,4,129,7.793855541793795e-4,0.03393843725335438,0.080625,0.0017063492063492064
2_2_dicks_2002_england_hicklingbroad,7,4,192,0.0011600157085460531,0.050513022888713496,1,0.009523809523809525
2_2_dicks_2002_england_hicklingbroad,8,5,7723,0.04666042352656859,0.32101587829412254,1,0.008194338341397165
2_2_dicks_2002_england_hicklingbroad,9,5,7585,0.04582666223605111,0.3152797406268185,0.6161657189277011,0.008852707749766573
2_2_dicks_2002_england_hicklingbroad,10,5,2578,0.015575627586623569,0.10715770221963589,0.20942323314378555,0.0030088702147525676
2_2_dicks_2002_england_hicklingbroad,11,5,1961,0.011847868773222971,0.08151134757668967,0.15930138099106417,0.00228874883286648
2_2_dicks_2002_england_hicklingbroad,12,5,186,0.0011237652176539891,0.007731315986366281,0.015109666937449228,2.1708683473389357e-4
2_2_dicks_2002_england_hicklingbroad,13,5,2434,0.01470561580521403,0.10117216726244908,0.6459660297239915,0.006899092970521542
2_2_dicks_2002_england_hicklingbroad,14,5,754,0.004555478355436063,0.03134092609526976,0.20010615711252655,0.00213718820861678
2_2_dicks_2002_england_hicklingbroad,15,5,551,0.0033290034135878923,0.0229029844542356,0.14623142250530785,0.0015617913832199546
2_2_dicks_2002_england_hicklingbroad,16,5,29,1.7521070597831012e-4,0.0012054202344334525,0.007696390658174098,8.219954648526077e-5
2_2_dicks_2002_england_hicklingbroad,17,5,257,0.0015527293598767483,0.010682517249979217,1,0.003922466422466422
2_2_dicks_2002_england_hicklingbroad,18,6,23836,0.1440111168172069,0.1739638147091237,1,0.003951675367116544
2_2_dicks_2002_england_hicklingbroad,19,6,30845,0.18635773192761984,0.22511805104476088,0.4574848345520075,0.004363664657782305
2_2_dicks_2002_england_hicklingbroad,20,6,18490,0.11171192943237773,0.13494675843143553,0.27423876125357816,0.0026157937922643803
2_2_dicks_2002_england_hicklingbroad,21,6,9867,0.059613932271999515,0.07201296189523927,0.14634471916111713,0.001395891690009337
2_2_dicks_2002_england_hicklingbroad,22,6,4992,0.030160408422197384,0.03643343526715663,0.0740400160182727,7.062218826924709e-4
2_2_dicks_2002_england_hicklingbroad,23,6,2981,0.01801045222487388,0.021756424385295254,0.04421339898847574,4.21724245253657e-4
2_2_dicks_2002_england_hicklingbroad,24,6,248,0.0014983536235386521,0.001809994380259384,0.003678270026548804,3.508474096709391e-5
2_2_dicks_2002_england_hicklingbroad,25,6,10401,0.06284022596139323,0.07591028850434618,0.269511815920398,0.0026012905162064825
2_2_dicks_2002_england_hicklingbroad,26,6,6284,0.0379663474609552,0.0458629221191531,0.16283167495854062,0.0015716286514605843
2_2_dicks_2002_england_hicklingbroad,27,6,5547,0.03351357882971332,0.04048402752943066,0.1437344527363184,0.0013873049219687876
2_2_dicks_2002_england_hicklingbroad,28,6,4740,0.02863788780473069,0.034594247429151126,0.12282338308457712,0.0011854741896758704
2_2_dicks_2002_england_hicklingbroad,29,6,7076,0.04275141225870767,0.05164322675288468,0.18335406301824211,0.0017697078831532614
2_2_dicks_2002_england_hicklingbroad,30,6,1403,0.008476573120261004,0.010239605304451272,0.03635468490878939,3.5089035614245697e-4
2_2_dicks_2002_england_hicklingbroad,31,6,789,0.004766939552306437,0.005758409540421992,0.02044465174129353,1.9732893157262905e-4
2_2_dicks_2002_england_hicklingbroad,32,6,1089,0.006579464096909645,0.007947918871380924,0.028218283582089554,2.72358943577431e-4
2_2_dicks_2002_england_hicklingbroad,33,6,425,0.002567743104854545,0.0031018048855251537,0.011012645107794362,1.0629251700680272e-4
2_2_dicks_2002_england_hicklingbroad,34,6,117,7.068845723952512e-4,8.539086390739835e-4,0.003031716417910448,2.926170468187275e-5
2_2_dicks_2002_england_hicklingbroad,35,6,525,0.0031719179530556143,0.003831641329178131,0.013603855721393035,1.3130252100840336e-4
2_2_dicks_2002_england_hicklingbroad,36,6,188,0.0011358487146180104,0.0013720925140675974,0.004871475953565506,4.7018807523009204e-5
2_2_dicks_2002_england_hicklingbroad,37,6,8,4.8333987856085554e-5,5.838691549223819e-5,2.0729684908789387e-4,2.0008003201280513e-6
2_2_dicks_2002_england_hicklingbroad,38,6,3641,0.021998006223000938,0.026573344913404906,0.5283703381221884,0.003175475318332461
2_2_dicks_2002_england_hicklingbroad,39,6,1694,0.010234721928526116,0.012363429355481436,0.24582789145261935,0.0014774114774114774
2_2_dicks_2002_england_hicklingbroad,40,6,1075,0.006494879618161496,0.007845741769269507,0.15600058046727616,9.375545089830805e-4
2_2_dicks_2002_england_hicklingbroad,41,6,318,0.0019212760172794008,0.002320879890816468,0.046147148454505876,2.773417059131345e-4
2_2_dicks_2002_england_hicklingbroad,42,6,160,9.66679757121711e-4,0.0011677383098447638,0.023218691046292265,1.3954299668585382e-4
2_2_dicks_2002_england_hicklingbroad,43,6,3,1.812524544603208e-5,2.189509330958932e-5,4.3535045711797995e-4,2.6164311878597594e-6
2_2_dicks_2002_england_hicklingbroad,44,6,275,0.0016614808325529408,0.0020070502200456876,1,0.0017488298738298738
12_9_bartomeus_spain_2008_LaRocina_unp,1,2,42,0.0014938644851502756,1,1,0.12
12_9_bartomeus_spain_2008_LaRocina_unp,2,3,11,3.912502223012627e-4,0.0502283105022831,1,0.006984126984126984
12_9_bartomeus_spain_2008_LaRocina_unp,3,3,208,0.007398186021696603,0.9497716894977168,1,0.03495798319327731
12_9_bartomeus_spain_2008_LaRocina_unp,4,4,1016,0.03613729325982572,0.8552188552188552,1,0.015523300229182583
12_9_bartomeus_spain_2008_LaRocina_unp,5,4,162,0.0057620487284367776,0.13636363636363635,0.9700598802395209,0.006050420168067227
12_9_bartomeus_spain_2008_LaRocina_unp,6,4,5,1.7784101013693757e-4,0.004208754208754209,0.029940119760479042,1.8674136321195143e-4
12_9_bartomeus_spain_2008_LaRocina_unp,7,4,5,1.7784101013693757e-4,0.004208754208754209,1,0.0011904761904761906
12_9_bartomeus_spain_2008_LaRocina_unp,8,5,3916,0.1392850791392495,0.7185321100917431,1,0.007478991596638655
12_9_bartomeus_spain_2008_LaRocina_unp,9,5,1009,0.035888315845634004,0.18513761467889908,0.7075736325385694,0.0034258551905610728
12_9_bartomeus_spain_2008_LaRocina_unp,10,5,332,0.011808643073092656,0.06091743119266055,0.23281907433380084,0.0011272387742975979
12_9_bartomeus_spain_2008_LaRocina_unp,11,5,84,0.002987728970300551,0.015412844036697248,0.05890603085553997,2.8520499108734403e-4
12_9_bartomeus_spain_2008_LaRocina_unp,12,5,1,3.556820202738752e-5,1.834862385321101e-4,7.012622720897616e-4,3.395297512944572e-6
12_9_bartomeus_spain_2008_LaRocina_unp,13,5,94,0.0033434109905744265,0.01724770642201835,0.8785046728971962,0.0013165266106442578
12_9_bartomeus_spain_2008_LaRocina_unp,14,5,6,2.134092121643251e-4,0.0011009174311926607,0.056074766355140186,8.403361344537815e-5
12_9_bartomeus_spain_2008_LaRocina_unp,15,5,6,2.134092121643251e-4,0.0011009174311926607,0.056074766355140186,8.403361344537815e-5
12_9_bartomeus_spain_2008_LaRocina_unp,16,5,1,3.556820202738752e-5,1.834862385321101e-4,0.009345794392523364,1.4005602240896359e-5
12_9_bartomeus_spain_2008_LaRocina_unp,17,5,1,3.556820202738752e-5,1.834862385321101e-4,1,1.3605442176870748e-4
12_9_bartomeus_spain_2008_LaRocina_unp,18,6,11650,0.4143695536190646,0.5491138763197587,1,0.003588678873308854
12_9_bartomeus_spain_2008_LaRocina_unp,19,6,4738,0.16852214120576206,0.22332202111613877,0.5670177118238392,0.0020108649520414225
12_9_bartomeus_spain_2008_LaRocina_unp,20,6,2882,0.10250755824293081,0.13584087481146304,0.3449018669219722,0.001223155929038282
12_9_bartomeus_spain_2008_LaRocina_unp,21,6,522,0.01856660145829628,0.024604072398190045,0.06247008137865007,2.215431627196333e-4
12_9_bartomeus_spain_2008_LaRocina_unp,22,6,196,0.006971367597367953,0.009238310708898944,0.023456199138343705,8.318478906714201e-5
12_9_bartomeus_spain_2008_LaRocina_unp,23,6,18,6.402276364929752e-4,8.484162895927602e-4,0.00215414073719483,7.639419404125286e-6
12_9_bartomeus_spain_2008_LaRocina_unp,24,6,0,0,0,0,0
12_9_bartomeus_spain_2008_LaRocina_unp,25,6,542,0.019277965498844033,0.025546757164404223,0.45893310753598643,6.900942195059842e-4
12_9_bartomeus_spain_2008_LaRocina_unp,26,6,376,0.013373643962297706,0.017722473604826545,0.31837425910245554,4.787369493251846e-4
12_9_bartomeus_spain_2008_LaRocina_unp,27,6,94,0.0033434109905744265,0.004430618401206636,0.07959356477561388,1.1968423733129615e-4
12_9_bartomeus_spain_2008_LaRocina_unp,28,6,28,9.959096567668504e-4,0.0013197586726998493,0.023708721422523286,3.5650623885918004e-5
12_9_bartomeus_spain_2008_LaRocina_unp,29,6,102,0.0036279566067935268,0.004807692307692308,0.0863674851820491,1.2987012987012987e-4
12_9_bartomeus_spain_2008_LaRocina_unp,30,6,4,1.4227280810955007e-4,1.885369532428356e-4,0.003386960203217612,5.092946269416858e-6
12_9_bartomeus_spain_2008_LaRocina_unp,31,6,1,3.556820202738752e-5,4.71342383107089e-5,8.46740050804403e-4,1.2732365673542145e-6
12_9_bartomeus_spain_2008_LaRocina_unp,32,6,10,3.5568202027387515e-4,4.71342383107089e-4,0.00846740050804403,1.2732365673542144e-5
12_9_bartomeus_spain_2008_LaRocina_unp,33,6,23,8.180686466299128e-4,0.0010840874811463047,0.01947502116850127,2.928444104914693e-5
12_9_bartomeus_spain_2008_LaRocina_unp,34,6,0,0,0,0,0
12_9_bartomeus_spain_2008_LaRocina_unp,35,6,0,0,0,0,0
12_9_bartomeus_spain_2008_LaRocina_unp,36,6,1,3.556820202738752e-5,4.71342383107089e-5,8.46740050804403e-4,1.2732365673542145e-6
12_9_bartomeus_spain_2008_LaRocina_unp,37,6,0,0,0,0,0
12_9_bartomeus_spain_2008_LaRocina_unp,38,6,23,8.180686466299128e-4,0.0010840874811463047,0.7931034482758621,1.8407362945178072e-4
12_9_bartomeus_spain_2008_LaRocina_unp,39,6,4,1.4227280810955007e-4,1.885369532428356e-4,0.13793103448275862,3.201280512204882e-5
12_9_bartomeus_spain_2008_LaRocina_unp,40,6,1,3.556820202738752e-5,4.71342383107089e-5,0.034482758620689655,8.003201280512205e-6
12_9_bartomeus_spain_2008_LaRocina_unp,41,6,0,0,0,0,0
12_9_bartomeus_spain_2008_LaRocina_unp,42,6,1,3.556820202738752e-5,4.71342383107089e-5,0.034482758620689655,8.003201280512205e-6
