"","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","Clusters"
"Kerria japonica","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",-0.0617699251447886,-0.155137227597058,0.0207060339764389,1.30604946789358,0.169739817872443,-0.455098788277695,-0.123263932798266,"shrub","Perennial",0.105986925234393,3
"Knautia arvensis","Hermaphrodite","self_compatible","none",-0.844229699342505,"Open","actinomorphic",-0.232823649296808,-0.157557828654323,0.299583635284607,-0.374018084248854,-0.11587761567738,0.263987064804137,-0.127910234145523,"herb","Perennial",-0.396102042899081,3
"Krigia biflora","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.233628337515265,-0.164819631826118,-0.224706255174749,0.770375755616285,0.00147066455552232,-0.560195951420424,-0.0953861247147249,"herb","Perennial",-0.396102042899081,3
"Kunzea muelleri","Hermaphrodite","partially_self_compatible","low",-0.387737049115231,"Brush","actinomorphic",-0.0962565630786634,-0.118828211738082,0.18803259476134,-0.374018084248854,-0.438585386317863,-0.150870158127689,-0.11954689172046,"herb","Perennial",-0.396102042899081,2
"Labourdonnaisia calophylloides","Hermaphrodite","self_compatible","none",-0.402842001598514,"Open","actinomorphic",-0.11924765503458,-0.155137227597058,-0.72668593752945,-0.325320474041827,-0.11587761567738,0.319301361195047,-0.12629951634514,"tree","Perennial",2.40968924961151,3
"Lactuca canadensis","Hermaphrodite","self_compatible","none",0.415670659047141,"Capitulum","actinomorphic",-0.216959795847225,-0.155137227597058,-0.52589406458757,0.112958017821418,-0.462055042364444,0.374615657585957,-0.115829850642655,"herb","Short lived",-0.204126849200988,1
"Lactuca floridana","Hermaphrodite","self_compatible","none",0.454827227455261,"Capitulum","actinomorphic",-0.216959795847225,-0.155137227597058,-0.632983063489906,-0.120790511172313,-0.350574176143186,0.374615657585957,-0.118617631451009,"herb","Short lived",-0.359183736418679,1
"Lagerstroemia subcostata","Hermaphrodite","partially_self_compatible","none",-0.842766943079985,"Campanulate","actinomorphic",3.21446067857332,0.558940084296123,2.64215548627321,-0.612636374263288,-0.462055042364444,-0.289155899104965,-0.110873795872248,"tree","Perennial",1.37597666816024,3
"Lamium amplexicaule","Hermaphrodite","self_compatible","high",2.24587439450366,"Tube","zygomorphic",-0.233053560216367,-0.155137227597058,-0.776883905764921,-0.54445971997345,0.382852575312456,1.25964439984052,-0.126980973876071,"herb","Short lived",-0.396102042899081,5
"Lantana peduncularis","Hermaphrodite","self_compatible","low",-0.833695253568029,"Funnelform","zygomorphic",-0.220408459640613,-0.130931217024407,-0.258171567331729,-0.568808525076963,-0.438585386317863,-0.488287366112241,-0.126980973876071,"shrub","Perennial",-0.322265429938276,2
"Lappula virginiana","Hermaphrodite","self_compatible","high",2.24587439450366,"Open","actinomorphic",-0.205464249869267,-0.130931217024407,-0.59282468890153,-0.61750613528399,-0.573535908585701,-0.167464447044962,-0.126980973876071,"herb","Short lived",-0.396102042899081,1
"Larrea cuneifolia","Hermaphrodite","partially_self_compatible","medium",0.209214878105051,"Open","actinomorphic",-0.176725384924371,-0.0946222011654321,-0.793616561843411,-0.471413304662909,-0.467922456376089,-0.123213009932234,-0.120909806782322,"shrub","Perennial",-0.396102042899081,1
"Larrea divaricata","Hermaphrodite","partially_self_compatible","low",-0.493081506859986,"Open","actinomorphic",-0.11924765503458,-0.130931217024407,-0.704375729424797,-0.2766228638348,-0.0572034755609291,-0.178527306323144,-0.116697160227476,"shrub","Perennial",-0.100755591055861,2
"Larrea nitida","Hermaphrodite","partially_self_compatible","low",-0.141933314377467,"Open","actinomorphic",-0.147986519979476,-0.0946222011654321,-0.392032815959649,-0.179227643420746,-0.350574176143186,-0.42744164008224,-0.125122453337168,"shrub","Perennial",-0.396102042899081,2
"Lasianthus japonicus","Hermaphrodite","self_compatible","none",0.274008659039536,"Tube","actinomorphic",-0.232478782917469,-0.130931217024407,0.18803259476134,-0.2766228638348,0.148156014846651,-0.0678987135413241,-0.125741960183469,"shrub","Perennial",-0.248428816977471,3
"Lathyrus clymenum","Hermaphrodite","self_compatible","high",2.24587439450366,"Papilionaceous","zygomorphic",-0.228455341825184,-0.159978429711588,-0.52589406458757,0.112958017821418,0.412189645370682,0.153358472022317,-0.125122453337168,"herb","Short lived",-0.396102042899081,5
"Lathyrus linifolius","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Papilionaceous","zygomorphic",-0.232478782917469,-0.155137227597058,-0.436653232168956,-0.227925253627773,0.118818944788425,-0.289155899104965,-0.123660417179898,"herb","Perennial",-0.396102042899081,3
"Lathyrus pratensis","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Papilionaceous","zygomorphic",-0.233283471135926,-0.147875424425262,-0.347412399750342,-0.130530033213718,0.118818944788425,-0.300218758383147,-0.124391435258533,"herb","Perennial",-0.396102042899081,3
"Lavandula pedunculata","Hermaphrodite","partially_self_compatible","low",-0.387737049115231,"Tube","zygomorphic",0.110663264524585,-0.0220041694474815,-0.65975531321549,-0.520110914869936,-0.32123710608496,-0.123213009932234,-0.126980973876071,"shrub","Perennial",-0.396102042899081,2
"Lavandula stoechas","Hermaphrodite","partially_self_compatible","low",-0.387737049115231,"Tube","zygomorphic",0.225618724304168,-0.0704161905927819,-0.369722607854996,-0.422715694455882,-0.262562965968509,-0.123213009932234,-0.126980973876071,"shrub","Perennial",-0.396102042899081,2
"Lecanophora heterophylla","Hermaphrodite","self_compatible","low",-0.387737049115231,"Open","actinomorphic",-0.228455341825184,-0.159978429711588,-0.258171567331729,0.697329340305744,0.236167225021328,-0.621041677450426,0.0307965326030261,"herb","Perennial",-0.396102042899081,2
"Ledum palustre","Hermaphrodite","self_compatible","medium",0.946626082318341,"Open","actinomorphic",-0.205464249869267,-0.130931217024407,-0.537049168639896,0.088609212717904,-0.174551755793832,0.153358472022317,-0.117068864335257,"shrub","Perennial",-0.396102042899081,1
"Leontodon saxatilis","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.231904005618571,-0.164819631826118,-0.670910417267817,-0.203576448524259,-0.467922456376089,-0.399784491886785,-0.113971330103752,"herb","Short lived",-0.396102042899081,1
"Leontopodium andersonii","Hermaphrodite","self_incompatible","none",-0.405440919092955,"Capitulum","actinomorphic",-0.231904005618571,-0.164819631826118,-0.65975531321549,-0.593157330180477,-0.482590991405202,-0.621041677450426,-0.128839494414974,"herb","Perennial",-0.396102042899081,3
"Leonurus cardiaca","Hermaphrodite","self_compatible","medium",2.66725222548268,"Tube","zygomorphic",-0.225581455330694,-0.147875424425262,0.0764815542380725,-0.503553727399547,-0.105903011857584,0.197609909135045,-0.126980973876071,"herb","Perennial",-0.396102042899081,5
"Lepidaploa bolivarensis","Hermaphrodite","self_incompatible","none",-0.714270648114925,"Capitulum","actinomorphic",-0.222707568836204,-0.130931217024407,1.30354299999401,-0.033134812799664,0.264601977996903,0.374615657585957,-0.117068864335257,"herb","Perennial",-0.396102042899081,3
"Lepidaploa pseudomuricata","Hermaphrodite","self_compatible","none",0.128866356322274,"Open","actinomorphic",-0.228455341825184,-0.143034222310732,0.0764815542380725,-0.033134812799664,0.144596889166536,0.374615657585957,-0.117068864335257,"herb","Perennial",-0.278089564383079,3
"Lepidium virginicum","Hermaphrodite","self_compatible","high",2.24587439450366,"Open","actinomorphic",-0.11924765503458,-0.0462101800201317,-0.369722607854996,-0.61750613528399,-0.555933666550766,-0.621041677450426,-0.128219987568673,"herb","Short lived",-0.396102042899081,1
"Leptinella pyrethrifolia","Dioecious","self_incompatible","none",-0.787029534086977,"Capitulum","actinomorphic",-0.222707568836204,-0.164819631826118,-0.704375729424797,-0.2766228638348,-0.350574176143186,-0.399784491886785,-0.00323448132746512,"herb","Perennial",-0.396102042899081,4
"Leptorhynchos squamatus","Hermaphrodite","self_incompatible","none",-0.484545046413698,"Capitulum","actinomorphic",-0.232478782917469,-0.164819631826118,-0.682065521320144,-0.227925253627773,0.030807734613748,-0.455098788277695,-0.122334672528814,"herb","Perennial",-0.396102042899081,3
"Lesquerella arctica","Hermaphrodite","self_compatible","high",2.66725222548268,"Tube","actinomorphic",-0.222707568836204,-0.150296025482527,-0.392032815959649,-0.374018084248854,-0.344706762131541,-0.455098788277695,-0.119856645143611,"herb","Perennial",-0.396102042899081,1
"Leucaena leucocephala","Hermaphrodite","partially_self_compatible","none",-0.474911747993769,"Brush","actinomorphic",0.570485103642916,0.12323189398842,-0.458963440273609,-0.714901355698045,-0.585270736608992,0.208672768413227,-0.128839494414974,"shrub","Perennial",1.08063021631702,3
"Leucanthemum vulgare","Hermaphrodite","self_incompatible","low",-0.756442651221875,"Open","actinomorphic",-0.233743292975044,-0.164819631826118,0.0764815542380725,1.42779349341115,-0.203888825852058,-0.565727381059515,-0.0179477689271116,"herb","Perennial",-0.396102042899081,2
"Leucochrysum albicans","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.233053560216367,-0.164819631826118,-0.202396047070095,0.819073365823312,0.309509900166892,-0.621041677450426,-0.0173273717040997,"herb","Perennial",-0.396102042899081,3
"Leucogenes grandiceps","Hermaphrodite","self_incompatible","none",-0.576901945870043,"Capitulum","actinomorphic",-0.232478782917469,-0.164819631826118,-0.389801795149184,0.410013440084284,-0.497259526434314,-0.621041677450426,-0.109944535602796,"herb","Perennial",-0.396102042899081,3
"Liatris pycnostachya","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.0272832872109138,0.12323189398842,0.18803259476134,-0.2766228638348,-0.127612443700671,1.37027299262234,-0.12636146702977,"herb","Perennial",-0.38133472030692,3
"Liatris scariosa","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.232823649296808,-0.138193020196202,1.74974716208708,0.794724560719798,0.00147066455552232,0.927758621495059,-0.0984836589462295,"herb","Perennial",-0.396102042899081,3
"Ligularia cymbulifera","Hermaphrodite","self_incompatible","none",-0.552171313726354,"Capitulum","actinomorphic",-0.228455341825184,-0.0462101800201317,-0.0350694862851946,0.166525389049148,-0.262562965968509,-0.0125844171504139,-0.120166398566761,"herb","Perennial",-0.396102042899081,3
"Ligularia dictyoneura","Hermaphrodite","self_incompatible","none",-0.468549648115785,"Capitulum","actinomorphic",-0.232478782917469,-0.130931217024407,-0.146620526808462,0.088609212717904,0.382852575312456,-0.0125844171504139,-0.120166398566761,"herb","Perennial",-0.396102042899081,3
"Ligularia fischeri","Hermaphrodite","self_compatible","none",-0.23968154414932,"Tube","actinomorphic",-0.231329228319673,-0.106725206451757,2.41905340522668,1.18430544237602,0.236167225021328,0.927758621495059,-0.120166398566761,"herb","Perennial",-0.277963462161793,3
"Ligularia lankongensis","Hermaphrodite","self_incompatible","none",-0.499813934014895,"Capitulum","actinomorphic",-0.233053560216367,-0.143034222310732,-0.0350694862851946,0.453841289270608,-0.0572034755609291,-0.0125844171504139,-0.120166398566761,"herb","Perennial",-0.396102042899081,3
"Ligularia tsangchanensis","Hermaphrodite","self_incompatible","none",-0.462958579525313,"Capitulum","actinomorphic",-0.233053560216367,-0.143034222310732,0.18803259476134,-0.656464223449612,-0.174551755793832,0.374615657585957,-0.120166398566761,"herb","Perennial",-0.396102042899081,3
"Ligustrum japonicum","Hermaphrodite","partially_self_compatible","none",-0.267149923601551,"Tube","actinomorphic",3.21446067857332,0.316879978569621,-0.0350694862851946,-0.568808525076963,-0.291900036026735,-0.0678987135413241,-0.126980973876071,"shrub","Perennial",0.194590860787359,3
"Ligustrum obtusifolium","Hermaphrodite","partially_self_compatible","none",-0.167812870892586,"Tube","actinomorphic",1.49012878187958,-0.118828211738082,-0.258171567331729,-0.520110914869936,-0.11587761567738,-0.565727381059515,-0.126980973876071,"shrub","Perennial",0.194590860787359,3
"Lilium duchartrei","Hermaphrodite","self_compatible","low",-0.573545200089318,"Open","actinomorphic",-0.233628337515265,-0.164819631826118,1.52664508104054,4.59313815686792,2.58313282967938,3.14033047713147,-0.0383914948550416,"herb","Perennial",-0.396102042899081,2
"Lilium superbum","Hermaphrodite","self_compatible","none",-0.844229699342505,"Open","actinomorphic",-0.233628337515265,-0.159978429711588,0.589616340645101,2.54783852817278,2.28976212909713,3.69347344104057,-0.0383914948550416,"herb","Perennial",-0.396102042899081,3
"Linaria viscosa","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Tube","zygomorphic",-0.230179673721877,-0.159978429711588,-0.146620526808462,-0.422715694455882,0.822908626185842,-0.233841602714055,-0.0124961086796637,"herb","Short lived",-0.396102042899081,5
"Lindera obtusiloba","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",0.915351482981664,-0.118828211738082,-0.258171567331729,-0.447064499559395,-0.52659659649254,-0.621041677450426,-0.128839494414974,"tree","Perennial",1.22830344223863,4
"Lindera umbellata","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",0.915351482981664,-0.106725206451757,-0.258171567331729,-0.471413304662909,-0.467922456376089,-0.621041677450426,-0.128839494414974,"shrub","Perennial",-0.248428816977471,4
"Lindernia dubia","Hermaphrodite","self_compatible","high",2.24587439450366,"Tube","zygomorphic",-0.231329228319673,-0.164819631826118,-0.849392082105044,-0.593157330180477,-0.262562965968509,-0.399784491886785,-0.0922885904832204,"herb","Short lived",-0.396102042899081,5
"Linum bienne","Hermaphrodite","self_compatible","high",0.624328026226011,"Open","actinomorphic",-0.232478782917469,-0.130931217024407,-0.146620526808462,0.94081739134088,0.00147066455552232,-0.510413084668605,-0.128219987568673,"herb","Short lived",-0.396102042899081,1
"Liparis liliifolia","Hermaphrodite","self_incompatible","low",-0.387737049115231,"Open","zygomorphic",-0.231329228319673,-0.106725206451757,-0.146620526808462,-0.374018084248854,-0.0572034755609291,-0.344470195495875,15.3582121562614,"herb","Perennial",-0.396102042899081,2
"Lippia alba","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Tube","zygomorphic",-0.147986519979476,-0.106725206451757,-0.0350694862851946,-0.520110914869936,-0.403380902247992,-0.565727381059515,-0.128219987568673,"shrub","Perennial",-0.396102042899081,3
"Lippia turbinata","Hermaphrodite","self_compatible","low",-0.738885241597749,"Tube","actinomorphic",0.340574184083751,-0.130931217024407,-0.704375729424797,-0.666203745491018,-0.482590991405202,-0.565727381059515,-0.128219987568673,"shrub","Perennial",-0.248428816977471,2
"Litsea cubeba","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",0.627962833532708,-0.130931217024407,0.18803259476134,-0.612636374263288,-0.52659659649254,-0.621041677450426,-0.128839494414974,"shrub","Perennial",1.22830344223863,4
"Litsea japonica","Dioecious","dioecious","none",-0.844229699342505,"Brush","actinomorphic",-0.0962565630786634,-0.130931217024407,-0.146620526808462,-0.612636374263288,-0.409248316259637,-0.621041677450426,-0.128839494414974,"tree","Perennial",0.785283764473798,4
"Lobelia cardinalis","Hermaphrodite","self_compatible","low",-0.387737049115231,"Tube","zygomorphic",-0.231904005618571,-0.118828211738082,1.08044091894748,-0.0769626619859885,0.96959397647697,2.31061603126781,0.328976065001396,"herb","Perennial",-0.396102042899081,2
"Lobelia cardinalis x siphilitica","Hermaphrodite","self_compatible","high",1.17449744429263,"Tube","zygomorphic",-0.231904005618571,-0.118828211738082,0.411134675807874,0.697329340305744,0.529537925603585,1.48090158540416,0.198879627278206,"herb","Short lived",-0.396102042899081,5
"Lobelia inflata","Hermaphrodite","self_compatible","high",1.41220043547144,"Tube","zygomorphic",-0.232478782917469,-0.130931217024407,-0.146620526808462,-0.422715694455882,-0.11587761567738,-0.233841602714055,0.328976065001396,"herb","Short lived",-0.396102042899081,5
"Lobelia macrodon","Hermaphrodite","self_compatible","high",0.943586284542589,"Tube","zygomorphic",-0.233628337515265,-0.164819631826118,-0.537049168639896,0.088609212717904,0.0894818747301994,-0.53807023286406,0.258971791369394,"herb","Perennial",-0.396102042899081,5
"Lobelia siphilitica","Dioecious","self_compatible","high",0.441830774659841,"Campanulate","zygomorphic",-0.231329228319673,-0.106725206451757,-0.258171567331729,-0.374018084248854,0.0601448046719737,-0.167464447044962,0.180294421889178,"herb","Perennial",-0.396102042899081,2
"Lobularia maritima","Hermaphrodite","self_compatible","medium",0.384788974346311,"Open","actinomorphic",-0.147986519979476,-0.130931217024407,-0.481273648378263,-0.568808525076963,-0.409936815204431,-0.621041677450426,-0.128219987568673,"herb","Perennial",-0.396102042899081,1
"Lonicera gracilipes","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Tube","actinomorphic",-0.222707568836204,-0.162399030768853,-0.7556892080655,-0.388627367310963,0.0190729065904578,0.927758621495059,-0.115210343796354,"shrub","Perennial",-0.248428816977471,3
"Lonicera sempervirens","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Tube","zygomorphic",-0.165229838946413,-0.147875424425262,0.634236756854408,-0.710031594677342,1.40965002735036,-0.377658773330421,-0.115210343796354,"vine","Perennial",0.194590860787359,3
"Lonicera sullivantii","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Tube","zygomorphic",-0.165229838946413,-0.118828211738082,0.18803259476134,-0.00391624667544769,0.770101900081036,0.651187139540508,-0.115210343796354,"shrub","Perennial",-0.396102042899081,3
"Lotus corniculatus","Hermaphrodite","partially_self_compatible","low",-0.387737049115231,"Papilionaceous","zygomorphic",-0.230179673721877,-0.155137227597058,-0.258171567331729,-0.227925253627773,0.00147066455552232,-0.178527306323144,-0.107776261640743,"herb","Perennial",-0.396102042899081,2
"Lotus pedunculatus","Hermaphrodite","self_compatible","none",-0.844229699342505,"Papilionaceous","zygomorphic",-0.227305787227388,-0.143034222310732,0.411134675807874,-0.033134812799664,0.0601448046719737,0.153358472022317,-0.0991031657925304,"herb","Perennial",-0.396102042899081,3
"Ludwigia alternifolia","Hermaphrodite","self_compatible","none",0.361618194525944,"Open","actinomorphic",-0.233053560216367,-0.164819631826118,-0.65975531321549,-0.179227643420746,-0.174551755793832,-0.455098788277695,-0.123883439644567,"herb","Perennial",-0.396102042899081,3
"Ludwigia decurrens","Hermaphrodite","self_compatible","none",0.248460319599463,"Open","actinomorphic",-0.232478782917469,-0.162399030768853,-0.325102191645689,0.551236509684662,-0.247894430939396,-0.510413084668605,-0.122024919105664,"herb","Perennial",-0.396102042899081,3
"Ludwigia nervosa","Hermaphrodite","self_compatible","low",-0.164757946888831,"Open","actinomorphic",-0.231904005618571,-0.162399030768853,-0.612903876195718,-0.0769626619859885,-0.350574176143186,-0.455098788277695,-0.122954179375115,"shrub","Perennial",-0.322265429938276,2
"Ludwigia polycarpa","Hermaphrodite","self_compatible","none",0.418117508381084,"Open","actinomorphic",-0.230179673721877,-0.164819631826118,-0.769075332928292,-0.417845933435179,-0.409248316259637,-0.621041677450426,-0.123883439644567,"herb","Perennial",-0.396102042899081,3
"Luetkea pectinata","Hermaphrodite","self_compatible","none",0.233998727060981,"Open","actinomorphic",-0.232478782917469,-0.130931217024407,-0.682065521320144,-0.495762109766422,-0.555933666550766,-0.621041677450426,-0.12636146702977,"shrub","Perennial",-0.396102042899081,3
"Lupinus angustifolius","Hermaphrodite","self_compatible","none",-0.844229699342505,"Papilionaceous","zygomorphic",-0.231329228319673,-0.106725206451757,-0.146620526808462,-0.154878838317232,0.0894818747301994,0.949884340051423,-0.126980973876071,"herb","Short lived",-0.396102042899081,5
"Lupinus polyphyllus","Hermaphrodite","self_compatible","high",1.1130697285802,"Papilionaceous","zygomorphic",-0.229604896422979,-0.0704161905927819,0.522685716331141,-0.174357882400043,0.118818944788425,0.429929953976867,-0.125122453337168,"herb","Perennial",-0.396102042899081,5
"Lycium chilense","Hermaphrodite","partially_self_compatible","none",-0.268389278284678,"Campanulate","actinomorphic",-0.11924765503458,-0.130931217024407,-0.704375729424797,-0.2766228638348,-0.277231500997622,0.153358472022317,-0.109015275333345,"shrub","Perennial",-0.396102042899081,3
"Lycium gilliesianum","Hermaphrodite","partially_self_compatible","none",-0.0159379014914512,"Tube","actinomorphic",-0.11924765503458,-0.0946222011654321,-0.860547186157371,-0.61750613528399,0.0894818747301994,0.684375717375054,-0.109015275333345,"shrub","Perennial",-0.396102042899081,3
"Lycopersicon cheesmanii","Hermaphrodite","self_compatible","none",0.165983054596369,"Open","actinomorphic",-0.231904005618571,-0.130931217024407,0.857338837900942,0.312618219670229,-0.52659659649254,-0.123213009932234,-0.101581193177734,"herb","Perennial",-0.396102042899081,3
"Lycopus americanus","Hermaphrodite","self_compatible","high",2.24587439450366,"Tube","actinomorphic",-0.227305787227388,-0.143034222310732,-0.59282468890153,-0.666203745491018,-0.497259526434314,-0.233841602714055,-0.126980973876071,"herb","Perennial",-0.0564536232793784,1
"Lysimachea europaea","Hermaphrodite","self_compatible","none",0.378743285971587,"Open","actinomorphic",-0.233628337515265,-0.164819631826118,-0.635214084300371,-0.125660272193016,-0.579403322597346,-0.178527306323144,-0.117688371181558,"herb","Perennial",-0.396102042899081,3
"Lysimachia ciliata","Hermaphrodite","self_compatible","none",0.163209769449734,"Open","actinomorphic",-0.232478782917469,-0.162399030768853,0.745787797377675,0.453841289270608,-0.344706762131541,-0.178527306323144,-0.110873795872248,"herb","Perennial",-0.396102042899081,3
"Lysimachia lanceolatum","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",-0.230754451020775,-0.162399030768853,-0.501352835672451,0.166525389049148,1.18199436369852,-0.178527306323144,-0.110873795872248,"herb","Perennial",-0.396102042899081,3
"Lysimachia mauritiana","Hermaphrodite","self_compatible","high",0.593569503962144,"Campanulate","actinomorphic",-0.222707568836204,-0.155137227597058,-0.0350694862851946,-0.271753102814097,-0.409248316259637,-0.178527306323144,-0.110873795872248,"herb","Short lived",-0.396102042899081,1
"Lysimachia vulgaris","Hermaphrodite","partially_self_compatible","low",-0.387737049115231,"Open","actinomorphic",-0.230754451020775,-0.155137227597058,0.634236756854408,0.088609212717904,-0.0865405456191548,-0.233841602714055,-0.110873795872248,"herb","Perennial",-0.396102042899081,2
"Lythrum alatum","Hermaphrodite","partially_self_compatible","high",0.517570956444506,"Tube","zygomorphic",-0.231904005618571,-0.118828211738082,0.18803259476134,-0.252274058731286,-0.186286583817122,-0.621041677450426,-0.0798984535572023,"herb","Perennial",-0.396102042899081,5
"Lythrum salicaria","Hermaphrodite","partially_self_compatible","low",-0.387737049115231,"Tube","actinomorphic",-0.225581455330694,0.0143048464114938,0.0764815542380725,-0.033134812799664,-0.145214685735606,0.0427298792404962,-0.0631717687070778,"herb","Perennial",-0.322265429938276,2
"Maackia tashiroi","Hermaphrodite","self_compatible","high",0.816076786408565,"Tube","zygomorphic",-0.0962565630786634,0.038510856984144,-0.369722607854996,-0.568808525076963,-0.262562965968509,-0.549133092142242,-0.128219987568673,"shrub","Perennial",-0.252229916408703,5
"Macairea pachyphylla","Hermaphrodite","self_compatible","none",-0.844229699342505,"Open","actinomorphic",-0.153734292968455,0.0748198728431192,0.634236756854408,-0.033134812799664,-0.0572034755609291,-0.289155899104965,-0.0990598003132893,"tree","Perennial",1.08063021631702,3
"Macairea parvifolia","Hermaphrodite","partially_self_compatible","low",-0.714304868123973,"Open","actinomorphic",-0.153734292968455,-0.0462101800201317,-0.0350694862851946,0.0399116025108768,-0.0572034755609291,-0.289155899104965,-0.0990598003132893,"shrub","Perennial",-0.218894171793149,2
"Machilus thunbergii","Hermaphrodite","self_compatible","medium",0.929068672694215,"Open","actinomorphic",-0.176725384924371,-0.130931217024407,-0.258171567331729,-0.520110914869936,-0.52659659649254,-0.510413084668605,-0.128839494414974,"tree","Perennial",3.738748282906,3
"Macleaya cordata","Hermaphrodite","dioecious","none",-0.7129298600366,"Brush","actinomorphic",-0.205464249869267,0.437910031432872,1.30354299999401,0.210353238235472,-0.0572034755609291,-0.621041677450426,-0.12636146702977,"tree","Perennial",-0.248428816977471,3
"Macraea laricifolia","Hermaphrodite","self_incompatible","none",-0.667298350934262,"Capitulum","actinomorphic",-0.230179673721877,-0.164819631826118,-0.72668593752945,-0.325320474041827,-0.409248316259637,-0.289155899104965,-0.0922885904832204,"shrub","Perennial",-0.100755591055861,3
"Maesa tenera","Dioecious","dioecious","none",-0.844229699342505,"Campanulate","actinomorphic",0.71283108717228,0.0264078516978189,-0.258171567331729,-0.666203745491018,-0.52659659649254,-0.621041677450426,-0.0984836589462295,"shrub","Perennial",0.0469176348657486,4
"Maianthemum racemosum","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",-0.227305787227388,-0.0220041694474815,0.745787797377675,-0.654029342939261,-0.585270736608992,-0.621041677450426,-0.124502946490868,"herb","Perennial",-0.396102042899081,3
"Maianthemum stellatum","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",-0.232478782917469,-0.130931217024407,-0.59282468890153,-0.515241153849233,-0.585270736608992,-0.621041677450426,-0.12629951634514,"herb","Perennial",-0.396102042899081,3
"Maianthemum trifolium","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",-0.233283471135926,-0.147875424425262,-0.59282468890153,-0.605331732732234,-0.511928061463427,-0.621041677450426,-0.127600480722372,"herb","Perennial",-0.396102042899081,3
"Mallotus japonicus","Dioecious","dioecious","none",-0.844229699342505,"Brush","actinomorphic",2.52472791989582,0.0264078516978189,-0.0350694862851946,-0.563938764056261,-0.350574176143186,-0.289155899104965,-0.126980973876071,"shrub","Perennial",0.194590860787359,4
"Malus coronaria","Hermaphrodite","partially_self_compatible","none",-0.844229699342505,"Open","actinomorphic",4.36401527636914,-0.155137227597058,1.74974716208708,0.819073365823312,-0.32123710608496,0.595872843149598,-0.126980973876071,"tree","Perennial",1.15446682927782,3
"Malva multiflora","Hermaphrodite","self_compatible","high",0.455309490699553,"Open","actinomorphic",-0.231904005618571,-0.162399030768853,1.30354299999401,1.18430544237602,-0.233225895910283,0.0427298792404962,-0.123883439644567,"herb","Short lived",-0.396102042899081,1
"Malva pusilla","Hermaphrodite","self_compatible","high",2.24587439450366,"Open","actinomorphic",-0.233053560216367,-0.162399030768853,-0.0350694862851946,-0.227925253627773,-0.462055042364444,-0.399784491886785,-0.122644425951965,"herb","Short lived",-0.396102042899081,1
"Malvastrum coromandelianum","Hermaphrodite","self_compatible","high",2.24587439450366,"Open","actinomorphic",-0.232478782917469,-0.164819631826118,-0.548204272692223,0.0642604076143904,-0.350574176143186,-0.289155899104965,-0.122644425951965,"herb","Short lived",-0.396102042899081,1
"Mandevilla benthamii","Hermaphrodite","self_compatible","none",-0.844229699342505,"Open","actinomorphic",-0.233858248434824,-0.159978429711588,-0.59282468890153,-0.033134812799664,0.529537925603585,0.374615657585957,-0.119038896106494,"herb","Perennial",-0.191265816773487,3
"Marcetia taxifolia","Hermaphrodite","self_compatible","none",-0.844229699342505,"Open","actinomorphic",-0.225581455330694,-0.147875424425262,-0.369722607854996,-0.607766613242585,-0.52659659649254,0.308238501916865,-0.0560784153169324,"herb","Perennial",-0.22627783308923,3
"Marrubium vulgare","Hermaphrodite","self_compatible","high",2.24587439450366,"Tube","zygomorphic",-0.224431900732898,-0.118828211738082,-0.258171567331729,-0.524980675890639,-0.508994354457605,-0.621041677450426,-0.128777543730344,"herb","Perennial",-0.396102042899081,5
"Martynia louisiana","Hermaphrodite","self_compatible","high",1.2700573999274,"Tube","zygomorphic",-0.233283471135926,-0.147875424425262,-0.298329941920105,0.609673641933095,2.87650353026164,2.31061603126781,-0.126980973876071,"herb","Short lived",-0.396102042899081,5
