Network_id,Motif_pattern_id,Motif_functional_ID,Counts,nodes,Plant_nodes,Pollinator_nodes,Total_plants,Total_pollinators,Total_motifs,normalize_sum,Total_sizeclass,normalize_sizeclass,Total_nodesets,normalize_nodesets
12_10_bartomeus_spain_2008_Lasmulas_unp,1,5_Bee,1,2,1,1,3,4,43,0.023255813953488372,7,0.14285714285714285,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,1,5_Non-syrphids-diptera,1,2,1,1,3,4,43,0.023255813953488372,7,0.14285714285714285,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,2,2_3_Bee,1,3,2,1,3,4,43,0.023255813953488372,11,0.09090909090909091,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,2,2_5_Bee,1,3,2,1,3,4,43,0.023255813953488372,11,0.09090909090909091,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,2,3_5_Bee,1,3,2,1,3,4,43,0.023255813953488372,11,0.09090909090909091,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,2,3_5_Non-syrphids-diptera,1,3,2,1,3,4,43,0.023255813953488372,11,0.09090909090909091,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,3,3_Bee_Coleoptera,1,3,1,2,3,4,43,0.023255813953488372,11,0.09090909090909091,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,3,3_Bee_Non-syrphids-diptera,1,3,1,2,3,4,43,0.023255813953488372,11,0.09090909090909091,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,3,3_Bee_Syrphids,1,3,1,2,3,4,43,0.023255813953488372,11,0.09090909090909091,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,3,3_Coleoptera_Non-syrphids-diptera,1,3,1,2,3,4,43,0.023255813953488372,11,0.09090909090909091,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,3,3_Coleoptera_Syrphids,1,3,1,2,3,4,43,0.023255813953488372,11,0.09090909090909091,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,3,3_Non-syrphids-diptera_Syrphids,1,3,1,2,3,4,43,0.023255813953488372,11,0.09090909090909091,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,3,5_Bee_Non-syrphids-diptera,1,3,1,2,3,4,43,0.023255813953488372,11,0.09090909090909091,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,4,3_Bee_Coleoptera_Non-syrphids-diptera,1,4,1,3,3,4,43,0.023255813953488372,14,0.07142857142857142,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,4,3_Bee_Coleoptera_Syrphids,1,4,1,3,3,4,43,0.023255813953488372,14,0.07142857142857142,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,4,3_Bee_Non-syrphids-diptera_Syrphids,1,4,1,3,3,4,43,0.023255813953488372,14,0.07142857142857142,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,4,3_Coleoptera_Non-syrphids-diptera_Syrphids,1,4,1,3,3,4,43,0.023255813953488372,14,0.07142857142857142,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,5,2_3_Coleoptera_Bee,1,4,2,2,3,4,43,0.023255813953488372,14,0.07142857142857142,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,5,2_3_Non-syrphids-diptera_Bee,1,4,2,2,3,4,43,0.023255813953488372,14,0.07142857142857142,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,5,2_3_Syrphids_Bee,1,4,2,2,3,4,43,0.023255813953488372,14,0.07142857142857142,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,5,2_5_Non-syrphids-diptera_Bee,1,4,2,2,3,4,43,0.023255813953488372,14,0.07142857142857142,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,5,5_3_Coleoptera_Bee,1,4,2,2,3,4,43,0.023255813953488372,14,0.07142857142857142,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,5,5_3_Coleoptera_Non-syrphids-diptera,1,4,2,2,3,4,43,0.023255813953488372,14,0.07142857142857142,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,5,5_3_Syrphids_Bee,1,4,2,2,3,4,43,0.023255813953488372,14,0.07142857142857142,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,5,5_3_Syrphids_Non-syrphids-diptera,1,4,2,2,3,4,43,0.023255813953488372,14,0.07142857142857142,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,6,3_5_Bee_Non-syrphids-diptera,1,4,2,2,3,4,43,0.023255813953488372,14,0.07142857142857142,18,0.05555555555555555
12_10_bartomeus_spain_2008_Lasmulas_unp,7,2_3_5_Bee,1,4,3,1,3,4,43,0.023255813953488372,14,0.07142857142857142,4,0.25
12_10_bartomeus_spain_2008_Lasmulas_unp,8,3_Bee_Coleoptera_Non-syrphids-diptera_Syrphids,1,5,1,4,3,4,43,0.023255813953488372,11,0.09090909090909091,3,0.3333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,9,2_3_Coleoptera_Non-syrphids-diptera_Bee,1,5,2,3,3,4,43,0.023255813953488372,11,0.09090909090909091,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,9,2_3_Coleoptera_Syrphids_Bee,1,5,2,3,3,4,43,0.023255813953488372,11,0.09090909090909091,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,9,2_3_Non-syrphids-diptera_Syrphids_Bee,1,5,2,3,3,4,43,0.023255813953488372,11,0.09090909090909091,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,9,5_3_Coleoptera_Syrphids_Bee,1,5,2,3,3,4,43,0.023255813953488372,11,0.09090909090909091,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,9,5_3_Coleoptera_Syrphids_Non-syrphids-diptera,1,5,2,3,3,4,43,0.023255813953488372,11,0.09090909090909091,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,11,5_3_Coleoptera_Bee_Non-syrphids-diptera,1,5,2,3,3,4,43,0.023255813953488372,11,0.09090909090909091,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,11,5_3_Syrphids_Bee_Non-syrphids-diptera,1,5,2,3,3,4,43,0.023255813953488372,11,0.09090909090909091,12,0.08333333333333333
12_10_bartomeus_spain_2008_Lasmulas_unp,13,2_5_3_Coleoptera_Bee,1,5,3,2,3,4,43,0.023255813953488372,11,0.09090909090909091,6,0.16666666666666666
12_10_bartomeus_spain_2008_Lasmulas_unp,13,2_5_3_Syrphids_Bee,1,5,3,2,3,4,43,0.023255813953488372,11,0.09090909090909091,6,0.16666666666666666
12_10_bartomeus_spain_2008_Lasmulas_unp,15,2_3_5_Non-syrphids-diptera_Bee,1,5,3,2,3,4,43,0.023255813953488372,11,0.09090909090909091,6,0.16666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,1,1_Bee,1,2,1,1,4,5,130,0.007692307692307693,12,0.08333333333333333,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,1,1_Syrphids,1,2,1,1,4,5,130,0.007692307692307693,12,0.08333333333333333,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,1,2_Bee,1,2,1,1,4,5,130,0.007692307692307693,12,0.08333333333333333,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,1,2_Non-bee-Hymenoptera,1,2,1,1,4,5,130,0.007692307692307693,12,0.08333333333333333,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,1,2_Non-syrphids-diptera,1,2,1,1,4,5,130,0.007692307692307693,12,0.08333333333333333,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,1,3_Bee,1,2,1,1,4,5,130,0.007692307692307693,12,0.08333333333333333,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,1,3_Coleoptera,1,2,1,1,4,5,130,0.007692307692307693,12,0.08333333333333333,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,1,3_Non-bee-Hymenoptera,1,2,1,1,4,5,130,0.007692307692307693,12,0.08333333333333333,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,1,3_Syrphids,1,2,1,1,4,5,130,0.007692307692307693,12,0.08333333333333333,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,1,5_Bee,1,2,1,1,4,5,130,0.007692307692307693,12,0.08333333333333333,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,1,5_Coleoptera,1,2,1,1,4,5,130,0.007692307692307693,12,0.08333333333333333,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,1,5_Non-syrphids-diptera,1,2,1,1,4,5,130,0.007692307692307693,12,0.08333333333333333,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,2,1_2_Bee,1,3,2,1,4,5,130,0.007692307692307693,23,0.043478260869565216,30,0.03333333333333333
12_11_bartomeus_spain_2008_Niebla_unp,2,1_3_Bee,1,3,2,1,4,5,130,0.007692307692307693,23,0.043478260869565216,30,0.03333333333333333
12_11_bartomeus_spain_2008_Niebla_unp,2,1_3_Syrphids,1,3,2,1,4,5,130,0.007692307692307693,23,0.043478260869565216,30,0.03333333333333333
12_11_bartomeus_spain_2008_Niebla_unp,2,1_5_Bee,1,3,2,1,4,5,130,0.007692307692307693,23,0.043478260869565216,30,0.03333333333333333
12_11_bartomeus_spain_2008_Niebla_unp,2,2_3_Bee,1,3,2,1,4,5,130,0.007692307692307693,23,0.043478260869565216,30,0.03333333333333333
12_11_bartomeus_spain_2008_Niebla_unp,2,2_3_Non-bee-Hymenoptera,1,3,2,1,4,5,130,0.007692307692307693,23,0.043478260869565216,30,0.03333333333333333
12_11_bartomeus_spain_2008_Niebla_unp,2,2_5_Bee,1,3,2,1,4,5,130,0.007692307692307693,23,0.043478260869565216,30,0.03333333333333333
12_11_bartomeus_spain_2008_Niebla_unp,2,2_5_Non-syrphids-diptera,1,3,2,1,4,5,130,0.007692307692307693,23,0.043478260869565216,30,0.03333333333333333
12_11_bartomeus_spain_2008_Niebla_unp,2,3_5_Bee,1,3,2,1,4,5,130,0.007692307692307693,23,0.043478260869565216,30,0.03333333333333333
12_11_bartomeus_spain_2008_Niebla_unp,2,3_5_Coleoptera,1,3,2,1,4,5,130,0.007692307692307693,23,0.043478260869565216,30,0.03333333333333333
12_11_bartomeus_spain_2008_Niebla_unp,3,1_Bee_Syrphids,1,3,1,2,4,5,130,0.007692307692307693,23,0.043478260869565216,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,3,2_Bee_Non-bee-Hymenoptera,1,3,1,2,4,5,130,0.007692307692307693,23,0.043478260869565216,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,3,2_Bee_Non-syrphids-diptera,1,3,1,2,4,5,130,0.007692307692307693,23,0.043478260869565216,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,3,2_Non-bee-Hymenoptera_Non-syrphids-diptera,1,3,1,2,4,5,130,0.007692307692307693,23,0.043478260869565216,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,3,3_Bee_Coleoptera,1,3,1,2,4,5,130,0.007692307692307693,23,0.043478260869565216,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,3,3_Bee_Non-bee-Hymenoptera,1,3,1,2,4,5,130,0.007692307692307693,23,0.043478260869565216,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,3,3_Bee_Syrphids,1,3,1,2,4,5,130,0.007692307692307693,23,0.043478260869565216,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,3,3_Coleoptera_Non-bee-Hymenoptera,1,3,1,2,4,5,130,0.007692307692307693,23,0.043478260869565216,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,3,3_Coleoptera_Syrphids,1,3,1,2,4,5,130,0.007692307692307693,23,0.043478260869565216,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,3,3_Non-bee-Hymenoptera_Syrphids,1,3,1,2,4,5,130,0.007692307692307693,23,0.043478260869565216,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,3,5_Bee_Coleoptera,1,3,1,2,4,5,130,0.007692307692307693,23,0.043478260869565216,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,3,5_Bee_Non-syrphids-diptera,1,3,1,2,4,5,130,0.007692307692307693,23,0.043478260869565216,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,3,5_Coleoptera_Non-syrphids-diptera,1,3,1,2,4,5,130,0.007692307692307693,23,0.043478260869565216,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,4,2_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4,1,3,4,5,130,0.007692307692307693,40,0.025,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,4,3_Bee_Coleoptera_Non-bee-Hymenoptera,1,4,1,3,4,5,130,0.007692307692307693,40,0.025,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,4,3_Bee_Coleoptera_Syrphids,1,4,1,3,4,5,130,0.007692307692307693,40,0.025,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,4,3_Bee_Non-bee-Hymenoptera_Syrphids,1,4,1,3,4,5,130,0.007692307692307693,40,0.025,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,4,3_Coleoptera_Non-bee-Hymenoptera_Syrphids,1,4,1,3,4,5,130,0.007692307692307693,40,0.025,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,4,5_Bee_Coleoptera_Non-syrphids-diptera,1,4,1,3,4,5,130,0.007692307692307693,40,0.025,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,5,1_2_Non-bee-Hymenoptera_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,1_2_Non-syrphids-diptera_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,1_3_Coleoptera_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,1_3_Coleoptera_Syrphids,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,1_3_Non-bee-Hymenoptera_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,1_3_Non-bee-Hymenoptera_Syrphids,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,1_5_Coleoptera_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,1_5_Non-syrphids-diptera_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,2_1_Syrphids_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,2_3_Coleoptera_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,2_3_Coleoptera_Non-bee-Hymenoptera,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,2_3_Syrphids_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,2_3_Syrphids_Non-bee-Hymenoptera,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,2_5_Coleoptera_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,2_5_Coleoptera_Non-syrphids-diptera,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,3_2_Non-syrphids-diptera_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,3_2_Non-syrphids-diptera_Non-bee-Hymenoptera,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,3_5_Non-syrphids-diptera_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,3_5_Non-syrphids-diptera_Coleoptera,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,5_1_Syrphids_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,5_2_Non-bee-Hymenoptera_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,5_2_Non-bee-Hymenoptera_Non-syrphids-diptera,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,5_3_Non-bee-Hymenoptera_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,5_3_Non-bee-Hymenoptera_Coleoptera,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,5_3_Syrphids_Bee,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,5,5_3_Syrphids_Coleoptera,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,6,1_3_Bee_Syrphids,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,6,2_3_Bee_Non-bee-Hymenoptera,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,6,2_5_Bee_Non-syrphids-diptera,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,6,3_5_Bee_Coleoptera,1,4,2,2,4,5,130,0.007692307692307693,40,0.025,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,7,1_2_3_Bee,1,4,3,1,4,5,130,0.007692307692307693,40,0.025,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,7,1_2_5_Bee,1,4,3,1,4,5,130,0.007692307692307693,40,0.025,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,7,1_3_5_Bee,1,4,3,1,4,5,130,0.007692307692307693,40,0.025,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,7,2_3_5_Bee,1,4,3,1,4,5,130,0.007692307692307693,40,0.025,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,8,3_Bee_Coleoptera_Non-bee-Hymenoptera_Syrphids,1,5,1,4,4,5,130,0.007692307692307693,55,0.01818181818181818,20,0.05
12_11_bartomeus_spain_2008_Niebla_unp,9,1_2_Non-bee-Hymenoptera_Non-syrphids-diptera_Bee,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,9,1_3_Coleoptera_Non-bee-Hymenoptera_Bee,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,9,1_3_Coleoptera_Non-bee-Hymenoptera_Syrphids,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,9,1_5_Coleoptera_Non-syrphids-diptera_Bee,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,9,2_3_Coleoptera_Syrphids_Bee,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,9,2_3_Coleoptera_Syrphids_Non-bee-Hymenoptera,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,9,5_3_Non-bee-Hymenoptera_Syrphids_Bee,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,9,5_3_Non-bee-Hymenoptera_Syrphids_Coleoptera,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,10,1_2_Non-bee-Hymenoptera_Syrphids_Bee,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,10,1_2_Non-syrphids-diptera_Syrphids_Bee,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,10,1_5_Coleoptera_Syrphids_Bee,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,10,1_5_Non-syrphids-diptera_Syrphids_Bee,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,10,2_3_Coleoptera_Non-syrphids-diptera_Bee,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,10,2_3_Coleoptera_Non-syrphids-diptera_Non-bee-Hymenoptera,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,10,2_3_Non-syrphids-diptera_Syrphids_Bee,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,10,2_3_Non-syrphids-diptera_Syrphids_Non-bee-Hymenoptera,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,10,2_5_Coleoptera_Non-bee-Hymenoptera_Bee,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,10,2_5_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,10,3_5_Non-bee-Hymenoptera_Non-syrphids-diptera_Bee,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,10,3_5_Non-bee-Hymenoptera_Non-syrphids-diptera_Coleoptera,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,10,3_5_Non-syrphids-diptera_Syrphids_Bee,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,10,3_5_Non-syrphids-diptera_Syrphids_Coleoptera,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,11,1_3_Coleoptera_Bee_Syrphids,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,11,1_3_Non-bee-Hymenoptera_Bee_Syrphids,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,11,2_3_Coleoptera_Bee_Non-bee-Hymenoptera,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,11,2_3_Syrphids_Bee_Non-bee-Hymenoptera,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,11,2_5_Coleoptera_Bee_Non-syrphids-diptera,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,11,3_2_Non-syrphids-diptera_Bee_Non-bee-Hymenoptera,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,11,3_5_Non-syrphids-diptera_Bee_Coleoptera,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,11,5_2_Non-bee-Hymenoptera_Bee_Non-syrphids-diptera,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,11,5_3_Non-bee-Hymenoptera_Bee_Coleoptera,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,11,5_3_Syrphids_Bee_Coleoptera,1,5,2,3,4,5,130,0.007692307692307693,55,0.01818181818181818,60,0.016666666666666666
12_11_bartomeus_spain_2008_Niebla_unp,13,1_2_3_Coleoptera_Bee,1,5,3,2,4,5,130,0.007692307692307693,55,0.01818181818181818,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,13,1_2_5_Coleoptera_Bee,1,5,3,2,4,5,130,0.007692307692307693,55,0.01818181818181818,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,13,1_3_2_Non-syrphids-diptera_Bee,1,5,3,2,4,5,130,0.007692307692307693,55,0.01818181818181818,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,13,1_3_5_Non-syrphids-diptera_Bee,1,5,3,2,4,5,130,0.007692307692307693,55,0.01818181818181818,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,13,1_5_2_Non-bee-Hymenoptera_Bee,1,5,3,2,4,5,130,0.007692307692307693,55,0.01818181818181818,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,13,1_5_3_Non-bee-Hymenoptera_Bee,1,5,3,2,4,5,130,0.007692307692307693,55,0.01818181818181818,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,13,2_5_1_Syrphids_Bee,1,5,3,2,4,5,130,0.007692307692307693,55,0.01818181818181818,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,13,2_5_3_Syrphids_Bee,1,5,3,2,4,5,130,0.007692307692307693,55,0.01818181818181818,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,14,1_2_3_Non-bee-Hymenoptera_Syrphids,1,5,3,2,4,5,130,0.007692307692307693,55,0.01818181818181818,40,0.025
12_11_bartomeus_spain_2008_Niebla_unp,14,1_5_3_Coleoptera_Syrphids,1,5,3,2,4,5,130,0.007692307692307693,55,0.01818181818181818,40,0.025
