motif,motif_functional_ID,motif_expected_probability,counts_observed,motif_observed_probability,round_motif_observed_probability,percentil_observed,lower_CI,upper_CI
9,9_5_5_Lizards_Syrphids_Non-syrphids-diptera,5.8488052176699255e-6,0,0,0,0,2e-7,1.3e-6
9,9_5_5_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Bee,5.2305331302923885e-5,0,0,0,0,4.8e-6,7.8e-6
9,9_5_5_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,4.543083491217165e-6,0,0,0,0,2e-7,1.0024999999999976e-6
9,9_5_5_Non-bee-Hymenoptera_Non-syrphids-diptera_Coleoptera,6.1583754260205064e-6,0,0,0,0,3e-7,1.3e-6
9,9_5_5_Non-bee-Hymenoptera_Non-syrphids-diptera_Lepidoptera,3.626195341429933e-6,0,0,0,0,1e-7,9e-7
9,9_5_5_Non-bee-Hymenoptera_Non-syrphids-diptera_Lizards,5.726010900151646e-6,0,0,0,0,2e-7,1.2e-6
9,9_5_5_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,1.8806115152815966e-5,0,0,0,0,1.3e-6,3.2e-6
9,9_5_5_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,7.408150894076351e-6,0,0,0,0,4e-7,1.6e-6
9,9_5_5_Non-bee-Hymenoptera_Other_insects_Bee,9.778343228081455e-6,0,0,0,0,6e-7,1.9e-6
9,9_5_5_Non-bee-Hymenoptera_Syrphids_Bee,7.973828141104231e-5,0,0,0,0,7.7e-6,1.15e-5
9,9_5_5_Non-bee-Hymenoptera_Syrphids_Non-syrphids-diptera,6.925826887483733e-6,0,0,0,0,3e-7,1.5e-6
9,9_5_5_Non-syrphids-diptera_Non-syrphids-diptera_Birds,8.925297020479633e-6,0,0,0,0,5e-7,1.7e-6
9,9_5_5_Non-syrphids-diptera_Non-syrphids-diptera_Lizards,2.3702848640732548e-5,0,0,0,0,1.8e-6,3.9e-6
9,9_5_5_Non-syrphids-diptera_Non-syrphids-diptera_Non-bee-Hymenoptera,1.1237098928482433e-5,0,0,0,0,7e-7,2.1e-6
9,9_5_5_Non-syrphids-diptera_Non-syrphids-diptera_Other_insects,4.908683524553761e-6,0,0,0,0,2e-7,1.1e-6
9,9_5_5_Non-syrphids-diptera_Other_insects_Bee,4.0477497080246314e-5,0,0,0,0,3.6e-6,6.202499999999998e-6
9,9_5_5_Non-syrphids-diptera_Other_insects_Non-syrphids-diptera,3.51575344559147e-6,0,0,0,0,1e-7,9e-7
9,9_5_5_Non-syrphids-diptera_Syrphids_Birds,3.2869660523141227e-6,0,0,0,0,1e-7,9e-7
9,9_5_5_Non-syrphids-diptera_Syrphids_Coleoptera,9.388302502299997e-6,0,0,0,0,5e-7,1.8e-6
9,9_5_5_Non-syrphids-diptera_Syrphids_Lizards,8.729172670271655e-6,0,0,0,0,5e-7,1.7e-6
9,9_5_5_Non-syrphids-diptera_Syrphids_Non-bee-Hymenoptera,4.13834549367549e-6,0,0,0,0,1e-7,1e-6
9,9_5_5_Other_insects_Syrphids_Bee,1.4906860632214997e-5,0,0,0,0,1e-6,2.7e-6
10,10_1_1_Bee_Bee_Birds,8.162249695382285e-6,0,0,0,0,4e-7,1.7e-6
10,10_1_1_Bee_Bee_Lizards,2.0303318332192365e-5,0,0,0,0,1.6e-6,3.4e-6
10,10_1_1_Bee_Birds_Bee,1.3039247441367066e-4,0,0,0,0,1.33e-5,1.81e-5
10,10_1_1_Bee_Birds_Coleoptera,3.925201687093544e-6,0,0,0,0,1e-7,9.024999999999977e-7
10,10_1_1_Bee_Birds_Lizards,3.241990316449456e-6,0,0,0,0,1e-7,8e-7
10,10_1_1_Bee_Birds_Non-syrphids-diptera,1.148509801748438e-5,0,0,0,0,7e-7,2.2e-6
10,10_1_1_Bee_Birds_Syrphids,5.323313132194877e-6,0,0,0,0,2e-7,1.2e-6
10,10_1_1_Bee_Coleoptera_Lizards,4.920347830707127e-6,0,0,0,0,2e-7,1.1e-6
10,10_1_1_Bee_Coleoptera_Syrphids,8.079158068200288e-6,0,0,0,0,4e-7,1.6e-6
10,10_1_1_Bee_Lepidoptera_Lizards,3.5061544217444587e-6,0,0,0,0,1e-7,9e-7
10,10_1_1_Bee_Lizards_Bee,1.4795987811127106e-4,0,0,0,0,1.5097499999999999e-5,2.04e-5
10,10_1_1_Bee_Lizards_Coleoptera,4.454032840438426e-6,0,0,0,0,2e-7,1e-6
10,10_1_1_Bee_Lizards_Lizards,3.6787743634497005e-6,0,0,0,0,1e-7,9e-7
10,10_1_1_Bee_Lizards_Non-syrphids-diptera,1.3032452297606123e-5,0,0,0,0,9e-7,2.4e-6
10,10_1_1_Bee_Lizards_Syrphids,6.0405078263098364e-6,0,0,0,0,2.9750000000000017e-7,1.3e-6
10,10_1_1_Bee_Non-bee-Hymenoptera_Lizards,4.327940246262788e-6,0,0,0,0,1e-7,1e-6
10,10_1_1_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,1.5332191984022092e-5,0,0,0,0,1.1e-6,2.7e-6
10,10_1_1_Bee_Non-bee-Hymenoptera_Syrphids,7.106431204124362e-6,0,0,0,0,3e-7,1.4e-6
10,10_1_1_Bee_Non-syrphids-diptera_Birds,5.464021196100209e-6,0,0,0,0,2e-7,1.2e-6
10,10_1_1_Bee_Non-syrphids-diptera_Lizards,1.3591566768783245e-5,0,0,0,0,8.975000000000001e-7,2.5e-6
10,10_1_1_Bee_Non-syrphids-diptera_Non-syrphids-diptera,4.8149581372474985e-5,0,0,0,0,4.4e-6,7.2e-6
10,10_1_1_Bee_Other_insects_Bee,4.5591612091354514e-5,0,0,0,0,4e-6,7.1e-6
10,10_1_1_Bee_Other_insects_Non-syrphids-diptera,4.015754252681277e-6,0,0,0,0,1e-7,9e-7
10,10_1_1_Bee_Syrphids_Lizards,5.62060380785735e-6,0,0,0,0,2e-7,1.2e-6
10,10_1_1_Bee_Syrphids_Non-syrphids-diptera,1.991159113682504e-5,0,0,0,0,1.5e-6,3.3e-6
10,10_1_1_Bee_Syrphids_Syrphids,9.228970829869545e-6,0,0,0,0,4.975000000000002e-7,1.8e-6
10,10_1_1_Birds_Birds_Bee,2.0820790595433518e-5,0,0,0,0,1.5975000000000002e-6,3.6e-6
10,10_1_1_Birds_Coleoptera_Bee,3.159957983836434e-5,0,0,0,0,2.6975000000000004e-6,5e-6
10,10_1_1_Birds_Lepidoptera_Bee,2.25173118624066e-5,0,0,0,0,1.7e-6,3.8e-6
10,10_1_1_Birds_Lizards_Bee,2.3625915932136497e-5,0,0,0,0,1.8e-6,3.9e-6
10,10_1_1_Birds_Non-bee-Hymenoptera_Bee,2.779500516080315e-5,0,0,0,0,2.3e-6,4.5e-6
10,10_1_1_Birds_Non-syrphids-diptera_Bee,8.7288097105302e-5,0,0,0,0,8.5e-6,1.26e-5
10,10_1_1_Birds_Non-syrphids-diptera_Non-syrphids-diptera,7.688421862703622e-6,0,0,0,0,4e-7,1.6e-6
10,10_1_1_Birds_Non-syrphids-diptera_Syrphids,3.5635635852021194e-6,0,0,0,0,1e-7,9e-7
10,10_1_1_Birds_Other_insects_Bee,7.279970815269728e-6,0,0,0,0,4e-7,1.5e-6
10,10_1_1_Birds_Syrphids_Bee,3.609678113766155e-5,0,0,0,0,3.2e-6,5.7e-6
10,10_1_1_Coleoptera_Lepidoptera_Non-syrphids-diptera,3.01011309934998e-6,0,0,0,0,1e-7,8e-7
10,10_1_1_Coleoptera_Lizards_Bee,3.585690050193249e-5,0,0,0,0,3.1e-6,5.6e-6
10,10_1_1_Coleoptera_Non-bee-Hymenoptera_Bee,4.21843003828674e-5,0,0,0,0,3.7e-6,6.5e-6
10,10_1_1_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,3.715634869840623e-6,0,0,0,0,1e-7,9e-7
10,10_1_1_Coleoptera_Non-syrphids-diptera_Lizards,3.2938081831016874e-6,0,0,0,0,1e-7,8e-7
10,10_1_1_Coleoptera_Non-syrphids-diptera_Non-syrphids-diptera,1.166866836146048e-5,0,0,0,0,7e-7,2.2e-6
10,10_1_1_Coleoptera_Non-syrphids-diptera_Syrphids,5.4083975103413986e-6,0,0,0,0,2e-7,1.2e-6
10,10_1_1_Coleoptera_Other_insects_Bee,1.1048764836457847e-5,0,0,0,0,7e-7,2.1e-6
10,10_1_1_Coleoptera_Syrphids_Non-syrphids-diptera,4.8254158582867115e-6,0,0,0,0,1e-7,1.1e-6
10,10_1_1_Lepidoptera_Lepidoptera_Bee,2.4352069206251962e-5,0,0,0,0,1.9e-6,4e-6
10,10_1_1_Lepidoptera_Lizards_Bee,2.5551004638392382e-5,0,0,0,0,2e-6,4.2024999999999975e-6
10,10_1_1_Lepidoptera_Non-bee-Hymenoptera_Bee,3.0059799917505198e-5,0,0,0,0,2.4e-6,4.8e-6
10,10_1_1_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,8.314890446581425e-6,0,0,0,0,4e-7,1.7e-6
10,10_1_1_Lepidoptera_Non-syrphids-diptera_Syrphids,3.853930148411885e-6,0,0,0,0,1e-7,1e-6
10,10_1_1_Lepidoptera_Other_insects_Bee,7.873157959362001e-6,0,0,0,0,4e-7,1.6e-6
10,10_1_1_Lepidoptera_Syrphids_Non-syrphids-diptera,3.438507546702511e-6,0,0,0,0,1e-7,8e-7
10,10_1_1_Lizards_Lizards_Bee,2.68089677514361e-5,0,0,0,0,2.1e-6,4.402499999999998e-6
10,10_1_1_Lizards_Non-bee-Hymenoptera_Bee,3.153974640167896e-5,0,0,0,0,2.6e-6,5.1e-6
10,10_1_1_Lizards_Non-syrphids-diptera_Bee,9.904817180853518e-5,0,0,0,0,9.8e-6,1.41e-5
10,10_1_1_Lizards_Non-syrphids-diptera_Non-syrphids-diptera,8.724260865429157e-6,0,0,0,0,5e-7,1.8e-6
10,10_1_1_Lizards_Non-syrphids-diptera_Syrphids,4.043672275406947e-6,0,0,0,0,1e-7,9e-7
10,10_1_1_Lizards_Other_insects_Bee,8.260780381110626e-6,0,0,0,0,5e-7,1.6e-6
10,10_1_1_Lizards_Syrphids_Bee,4.095999682001342e-5,0,0,0,0,3.5975e-6,6.3e-6
10,10_1_1_Lizards_Syrphids_Non-syrphids-diptera,3.607797002005368e-6,0,0,0,0,1e-7,9e-7
10,10_1_1_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Bee,3.710533028743465e-5,0,0,0,0,3.3e-6,5.8e-6
10,10_1_1_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,3.268274164123381e-6,0,0,0,0,1e-7,8e-7
10,10_1_1_Non-bee-Hymenoptera_Non-syrphids-diptera_Coleoptera,3.5077934968808302e-6,0,0,0,0,1e-7,9e-7
10,10_1_1_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,1.026376613187533e-5,0,0,0,0,6e-7,1.9e-6
10,10_1_1_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,4.757228972048107e-6,0,0,0,0,2e-7,1.1e-6
10,10_1_1_Non-bee-Hymenoptera_Other_insects_Bee,9.718498702220162e-6,0,0,0,0,5e-7,1.9e-6
10,10_1_1_Non-bee-Hymenoptera_Syrphids_Non-syrphids-diptera,4.24443803905473e-6,0,0,0,0,1e-7,1e-6
10,10_1_1_Non-syrphids-diptera_Non-syrphids-diptera_Birds,3.657757204894484e-6,0,0,0,0,1e-7,9e-7
10,10_1_1_Non-syrphids-diptera_Non-syrphids-diptera_Lepidoptera,4.843865095246665e-6,0,0,0,0,2e-7,1.1e-6
10,10_1_1_Non-syrphids-diptera_Non-syrphids-diptera_Lizards,9.098546563070397e-6,0,0,0,0,5e-7,1.8e-6
10,10_1_1_Non-syrphids-diptera_Non-syrphids-diptera_Non-bee-Hymenoptera,5.755839153119487e-6,0,0,0,0,2e-7,1.2e-6
10,10_1_1_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,1.4939715321581626e-5,0,0,0,0,1e-6,2.7e-6
10,10_1_1_Non-syrphids-diptera_Other_insects_Bee,3.05202051062556e-5,0,0,0,0,2.5e-6,5e-6
10,10_1_1_Non-syrphids-diptera_Syrphids_Lizards,3.7625776577735197e-6,0,0,0,0,1e-7,9e-7
10,10_1_1_Non-syrphids-diptera_Syrphids_Non-syrphids-diptera,1.3329334445777142e-5,0,0,0,0,9e-7,2.4024999999999973e-6
10,10_1_1_Non-syrphids-diptera_Syrphids_Syrphids,6.178111931705114e-6,0,0,0,0,3e-7,1.3e-6
10,10_1_1_Other_insects_Syrphids_Bee,1.2621207249689615e-5,0,0,0,0,8e-7,2.3e-6
10,10_1_1_Syrphids_Syrphids_Bee,6.258060194822822e-5,0,0,0,0,5.8e-6,9.3e-6
10,10_1_1_Syrphids_Syrphids_Non-syrphids-diptera,5.51216127004658e-6,0,0,0,0,2e-7,1.2e-6
10,10_1_2_Bee_Bee_Birds,2.6603815240925876e-5,0,0,0,0,2.1e-6,4.3e-6
10,10_1_2_Bee_Bee_Lizards,6.617608500667791e-5,0,0,0,0,6.1e-6,9.602499999999997e-6
10,10_1_2_Bee_Bee_Other_insects,5.054304207343345e-6,0,0,0,0,2e-7,1.2e-6
10,10_1_2_Bee_Birds_Birds,4.248040146961479e-6,0,0,0,0,1e-7,1e-6
10,10_1_2_Bee_Birds_Lepidoptera,5.6255602103767326e-6,0,0,0,0,2e-7,1.2e-6
10,10_1_2_Bee_Birds_Lizards,1.0566855292418568e-5,0,0,0,0,7e-7,2e-6
10,10_1_2_Bee_Birds_Non-syrphids-diptera,3.743421692354487e-5,0,0,0,0,3.3e-6,5.8e-6
10,10_1_2_Bee_Birds_Syrphids,1.7350662418306973e-5,0,0,0,0,1.2e-6,3e-6
10,10_1_2_Bee_Coleoptera_Birds,6.447223181329501e-6,0,0,0,0,3e-7,1.3024999999999977e-6
10,10_1_2_Bee_Coleoptera_Lizards,1.6037248245821037e-5,0,0,0,0,1.1e-6,2.8e-6
10,10_1_2_Bee_Lepidoptera_Birds,4.594179282228334e-6,0,0,0,0,2e-7,1.1e-6
10,10_1_2_Bee_Lepidoptera_Lizards,1.1427864611274451e-5,0,0,0,0,7e-7,2.1e-6
10,10_1_2_Bee_Lepidoptera_Non-bee-Hymenoptera,7.22939099230427e-6,0,0,0,0,3e-7,1.5e-6
10,10_1_2_Bee_Lizards_Birds,4.820366399077315e-6,0,0,0,0,2e-7,1.1e-6
10,10_1_2_Bee_Lizards_Lizards,1.1990497366631559e-5,0,0,0,0,8e-7,2.2e-6
10,10_1_2_Bee_Lizards_Syrphids,1.9688267349065353e-5,0,0,0,0,1.4e-6,3.3e-6
10,10_1_2_Bee_Non-bee-Hymenoptera_Birds,5.6709805166567365e-6,0,0,0,0,2e-7,1.2e-6
10,10_1_2_Bee_Non-bee-Hymenoptera_Lizards,1.4106371035240645e-5,0,0,0,0,9e-7,2.5e-6
10,10_1_2_Bee_Non-bee-Hymenoptera_Non-bee-Hymenoptera,8.923843182011375e-6,0,0,0,0,5e-7,1.8e-6
10,10_1_2_Bee_Non-bee-Hymenoptera_Syrphids,2.3162509091559988e-5,0,0,0,0,1.7975000000000002e-6,3.9e-6
10,10_1_2_Bee_Non-syrphids-diptera_Other_insects,3.3834820485933504e-6,0,0,0,0,1e-7,9e-7
10,10_1_2_Bee_Other_insects_Bee,1.4860006369329161e-4,0,0,0,0,1.51e-5,2.04e-5
10,10_1_2_Bee_Other_insects_Coleoptera,4.473304332431346e-6,0,0,0,0,1e-7,1e-6
10,10_1_2_Bee_Other_insects_Lizards,3.694691504887302e-6,0,0,0,0,1e-7,9e-7
10,10_1_2_Bee_Other_insects_Non-syrphids-diptera,1.308884047638675e-5,0,0,0,0,9e-7,2.4e-6
10,10_1_2_Bee_Other_insects_Syrphids,6.06664360087149e-6,0,0,0,0,2e-7,1.3e-6
10,10_1_2_Bee_Syrphids_Birds,7.364781598759235e-6,0,0,0,0,3e-7,1.5e-6
10,10_1_2_Bee_Syrphids_Lizards,1.8319643581998755e-5,0,0,0,0,1.2e-6,3.1e-6
10,10_1_2_Birds_Birds_Bee,6.786272006408859e-5,0,0,0,0,6.4e-6,1e-5
10,10_1_2_Birds_Birds_Non-syrphids-diptera,5.97741545418089e-6,0,0,0,0,3e-7,1.3e-6
10,10_1_2_Birds_Coleoptera_Bee,1.029948133277927e-4,0,0,0,0,1.02e-5,1.4502499999999999e-5
10,10_1_2_Birds_Coleoptera_Non-syrphids-diptera,9.071884951039682e-6,0,0,0,0,5e-7,1.8e-6
10,10_1_2_Birds_Coleoptera_Syrphids,4.2047951371518455e-6,0,0,0,0,1e-7,1e-6
10,10_1_2_Birds_Lepidoptera_Bee,7.33923154603661e-5,0,0,0,0,7e-6,1.06e-5
10,10_1_2_Birds_Lepidoptera_Non-syrphids-diptera,6.464467681764197e-6,0,0,0,0,3e-7,1.3024999999999977e-6
10,10_1_2_Birds_Lizards_Bee,7.700566949229655e-5,0,0,0,0,7.4e-6,1.1102499999999997e-5
10,10_1_2_Birds_Lizards_Non-syrphids-diptera,6.782735476092078e-6,0,0,0,0,3e-7,1.4e-6
10,10_1_2_Birds_Lizards_Syrphids,3.1437802948758454e-6,0,0,0,0,1e-7,8e-7
10,10_1_2_Birds_Non-bee-Hymenoptera_Non-syrphids-diptera,7.979634233181386e-6,0,0,0,0,4e-7,1.6e-6
10,10_1_2_Birds_Non-bee-Hymenoptera_Syrphids,3.698539763347217e-6,0,0,0,0,1e-7,9e-7
10,10_1_2_Birds_Non-syrphids-diptera_Lepidoptera,3.765895601898365e-6,0,0,0,0,1e-7,9e-7
10,10_1_2_Birds_Non-syrphids-diptera_Lizards,7.073726417186573e-6,0,0,0,0,4e-7,1.4024999999999978e-6
10,10_1_2_Birds_Non-syrphids-diptera_Non-bee-Hymenoptera,4.474915986664836e-6,0,0,0,0,1e-7,1e-6
10,10_1_2_Birds_Non-syrphids-diptera_Non-syrphids-diptera,2.5059433656554227e-5,0,0,0,0,2e-6,4.2e-6
10,10_1_2_Birds_Non-syrphids-diptera_Syrphids,1.1614982481318023e-5,0,0,0,0,7e-7,2.1e-6
10,10_1_2_Birds_Other_insects_Bee,2.3728139392542492e-5,0,0,0,0,1.8e-6,3.9e-6
10,10_1_2_Birds_Syrphids_Non-syrphids-diptera,1.0362981003505495e-5,0,0,0,0,6e-7,2e-6
10,10_1_2_Birds_Syrphids_Syrphids,4.803214807628599e-6,0,0,0,0,2e-7,1.0024999999999976e-6
10,10_1_2_Coleoptera_Coleoptera_Lizards,3.886499651228026e-6,0,0,0,0,1e-7,1e-6
10,10_1_2_Coleoptera_Coleoptera_Syrphids,6.381590508361259e-6,0,0,0,0,3e-7,1.5e-6
10,10_1_2_Coleoptera_Lepidoptera_Syrphids,4.547410579190231e-6,0,0,0,0,2e-7,1e-6
10,10_1_2_Coleoptera_Lizards_Bee,1.1687100881088595e-4,0,0,0,0,1.19e-5,1.63e-5
10,10_1_2_Coleoptera_Lizards_Coleoptera,3.5181653160553744e-6,0,0,0,0,1e-7,8e-7
10,10_1_2_Coleoptera_Lizards_Non-syrphids-diptera,1.0294113963486367e-5,0,0,0,0,6e-7,1.9024999999999979e-6
10,10_1_2_Coleoptera_Lizards_Syrphids,4.7712951132602e-6,0,0,0,0,1e-7,1.1e-6
10,10_1_2_Coleoptera_Non-bee-Hymenoptera_Lizards,3.4185669055064955e-6,0,0,0,0,1e-7,8e-7
10,10_1_2_Coleoptera_Non-bee-Hymenoptera_Syrphids,5.61324998690916e-6,0,0,0,0,2e-7,1.2e-6
10,10_1_2_Coleoptera_Non-syrphids-diptera_Non-bee-Hymenoptera,6.791551182576223e-6,0,0,0,0,3e-7,1.4e-6
10,10_1_2_Coleoptera_Other_insects_Bee,3.601204438965602e-5,0,0,0,0,3.1e-6,5.5e-6
10,10_1_2_Coleoptera_Other_insects_Non-syrphids-diptera,3.1719764617169875e-6,0,0,0,0,1e-7,8e-7
10,10_1_2_Coleoptera_Syrphids_Lizards,4.439620020885623e-6,0,0,0,0,1e-7,1.0024999999999976e-6
10,10_1_2_Coleoptera_Syrphids_Non-syrphids-diptera,1.572782955012024e-5,0,0,0,0,1.1e-6,2.8e-6
10,10_1_2_Lepidoptera_Lepidoptera_Syrphids,3.2404058124126523e-6,0,0,0,0,1e-7,8e-7
10,10_1_2_Lepidoptera_Lizards_Syrphids,3.399942043609707e-6,0,0,0,0,1e-7,8e-7
10,10_1_2_Lepidoptera_Non-bee-Hymenoptera_Coleoptera,2.94937219885002e-6,0,0,0,0,9.750000000000014e-8,8e-7
10,10_1_2_Lepidoptera_Non-bee-Hymenoptera_Syrphids,3.999904465926779e-6,0,0,0,0,1e-7,9e-7
10,10_1_2_Lepidoptera_Non-syrphids-diptera_Birds,3.0754625150688135e-6,0,0,0,0,1e-7,8e-7
10,10_1_2_Lepidoptera_Non-syrphids-diptera_Lizards,7.650108339309086e-6,0,0,0,0,4e-7,1.6e-6
10,10_1_2_Lepidoptera_Non-syrphids-diptera_Non-bee-Hymenoptera,4.8395414366206015e-6,0,0,0,0,2e-7,1.1e-6
10,10_1_2_Lepidoptera_Other_insects_Bee,2.5661557478692356e-5,0,0,0,0,2.0975e-6,4.1e-6
10,10_1_2_Lizards_Lizards_Bee,8.738042224592125e-5,0,0,0,0,8.5e-6,1.24e-5
10,10_1_2_Lizards_Lizards_Non-syrphids-diptera,7.696553952337306e-6,0,0,0,0,4e-7,1.5024999999999977e-6
10,10_1_2_Lizards_Lizards_Syrphids,3.5673327876480435e-6,0,0,0,0,1e-7,9e-7
10,10_1_2_Lizards_Non-bee-Hymenoptera_Non-syrphids-diptera,9.054707442458506e-6,0,0,0,0,5e-7,1.8e-6
10,10_1_2_Lizards_Non-bee-Hymenoptera_Syrphids,4.196833406492746e-6,0,0,0,0,1e-7,1e-6
10,10_1_2_Lizards_Non-syrphids-diptera_Non-bee-Hymenoptera,5.077808569262724e-6,0,0,0,0,2e-7,1.1e-6
10,10_1_2_Lizards_Non-syrphids-diptera_Syrphids,1.317983572233051e-5,0,0,0,0,9e-7,2.4e-6
10,10_1_2_Lizards_Other_insects_Bee,2.692496348516073e-5,0,0,0,0,2.2e-6,4.3e-6
10,10_1_2_Lizards_Syrphids_Lizards,3.319350761010091e-6,0,0,0,0,1e-7,9e-7
10,10_1_2_Lizards_Syrphids_Non-syrphids-diptera,1.1759155680132834e-5,0,0,0,0,8e-7,2.2e-6
10,10_1_2_Lizards_Syrphids_Syrphids,5.450338147770208e-6,0,0,0,0,2e-7,1.2e-6
10,10_1_2_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Syrphids,4.937417305960428e-6,0,0,0,0,2e-7,1.2e-6
10,10_1_2_Non-bee-Hymenoptera_Non-syrphids-diptera_Lepidoptera,5.027334923236209e-6,0,0,0,0,2e-7,1.1e-6
10,10_1_2_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-bee-Hymenoptera,5.973851587114522e-6,0,0,0,0,3e-7,1.2e-6
10,10_1_2_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,1.5505583062810237e-5,0,0,0,0,1e-6,2.8e-6
10,10_1_2_Non-bee-Hymenoptera_Other_insects_Bee,3.167621103766463e-5,0,0,0,0,2.7e-6,5e-6
10,10_1_2_Non-bee-Hymenoptera_Syrphids_Lizards,3.905091840578988e-6,0,0,0,0,1e-7,9e-7
10,10_1_2_Non-bee-Hymenoptera_Syrphids_Syrphids,6.412118682744155e-6,0,0,0,0,3e-7,1.3e-6
10,10_1_2_Non-syrphids-diptera_Non-syrphids-diptera_Non-bee-Hymenoptera,1.8760425997835914e-5,0,0,0,0,1.4e-6,3.2e-6
10,10_1_2_Non-syrphids-diptera_Other_insects_Bee,9.94767286060045e-5,0,0,0,0,9.897500000000001e-6,1.4002499999999997e-5
10,10_1_2_Non-syrphids-diptera_Other_insects_Non-syrphids-diptera,8.762008571706894e-6,0,0,0,0,5e-7,1.7e-6
10,10_1_2_Non-syrphids-diptera_Other_insects_Syrphids,4.061168239327551e-6,0,0,0,0,1e-7,1e-6
10,10_1_2_Non-syrphids-diptera_Syrphids_Lizards,1.22636435508304e-5,0,0,0,0,7.975000000000001e-7,2.202499999999998e-6
10,10_1_2_Other_insects_Other_insects_Bee,8.296522722640861e-6,0,0,0,0,4e-7,1.7e-6
10,10_1_2_Other_insects_Syrphids_Non-syrphids-diptera,3.6234070420582795e-6,0,0,0,0,1e-7,9e-7
10,10_1_2_Syrphids_Syrphids_Coleoptera,6.140210117164422e-6,0,0,0,0,3e-7,1.3e-6
10,10_1_2_Syrphids_Syrphids_Lizards,5.071459590539413e-6,0,0,0,0,2e-7,1.1e-6
10,10_1_2_Syrphids_Syrphids_Non-bee-Hymenoptera,3.2082602943606243e-6,0,0,0,0,1e-7,8e-7
10,10_1_2_Syrphids_Syrphids_Non-syrphids-diptera,1.7966188915963853e-5,0,0,0,0,1.3e-6,3.1e-6
10,10_1_3_Bee_Bee_Birds,1.7122083467601798e-5,0,0,0,0,1.2e-6,3e-6
10,10_1_3_Bee_Bee_Lizards,4.259059991141396e-5,0,0,0,0,3.8e-6,6.6e-6
10,10_1_3_Bee_Bee_Other_insects,3.2529251058568053e-6,0,0,0,0,1e-7,8e-7
10,10_1_3_Bee_Birds_Coleoptera,8.233959192844727e-6,0,0,0,0,4e-7,1.6e-6
10,10_1_3_Bee_Birds_Lepidoptera,3.6205826345506426e-6,0,0,0,0,1e-7,9e-7
10,10_1_3_Bee_Birds_Lizards,6.8007756281712864e-6,0,0,0,0,3e-7,1.5e-6
10,10_1_3_Bee_Birds_Non-syrphids-diptera,2.409247624465687e-5,0,0,0,0,1.9e-6,4e-6
10,10_1_3_Bee_Birds_Syrphids,1.1166800229743836e-5,0,0,0,0,6e-7,2e-6
10,10_1_3_Bee_Coleoptera_Birds,4.14940084515258e-6,0,0,0,0,1e-7,1e-6
10,10_1_3_Bee_Coleoptera_Lizards,1.032149338615095e-5,0,0,0,0,6e-7,2e-6
10,10_1_3_Bee_Coleoptera_Syrphids,1.694778081463666e-5,0,0,0,0,1.2e-6,2.9e-6
10,10_1_3_Bee_Lepidoptera_Lizards,7.35491695302738e-6,0,0,0,0,3.975000000000001e-7,1.5e-6
10,10_1_3_Bee_Lizards_Birds,3.102363893373381e-6,0,0,0,0,1e-7,8e-7
10,10_1_3_Bee_Lizards_Coleoptera,9.343296873724768e-6,0,0,0,0,5e-7,1.9e-6
10,10_1_3_Bee_Lizards_Lepidoptera,4.1083733375622915e-6,0,0,0,0,1e-7,1e-6
10,10_1_3_Bee_Lizards_Lizards,7.717024602309638e-6,0,0,0,0,4e-7,1.6e-6
10,10_1_3_Bee_Lizards_Non-syrphids-diptera,2.7338386395284104e-5,0,0,0,0,2.2e-6,4.5e-6
10,10_1_3_Bee_Lizards_Syrphids,1.2671271162813267e-5,0,0,0,0,8e-7,2.3e-6
10,10_1_3_Bee_Non-bee-Hymenoptera_Birds,3.6498149182741404e-6,0,0,0,0,1e-7,9e-7
10,10_1_3_Bee_Non-bee-Hymenoptera_Lizards,9.07879039540138e-6,0,0,0,0,5e-7,1.8e-6
10,10_1_3_Bee_Non-bee-Hymenoptera_Syrphids,1.4907275907354907e-5,0,0,0,0,1e-6,2.6e-6
10,10_1_3_Bee_Non-syrphids-diptera_Birds,1.146196581578499e-5,0,0,0,0,7e-7,2.1e-6
10,10_1_3_Bee_Non-syrphids-diptera_Lizards,2.8511249882767786e-5,0,0,0,0,2.4e-6,4.6e-6
10,10_1_3_Bee_Other_insects_Bee,9.563826356504697e-5,0,0,0,0,9.5e-6,1.3602499999999999e-5
10,10_1_3_Bee_Other_insects_Non-syrphids-diptera,8.423912777219367e-6,0,0,0,0,4e-7,1.6e-6
