"","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","Clusters"
"Ardisia pusilla","Hermaphrodite","self_compatible","low",-0.0895166253358081,"Open","actinomorphic",-0.232357258234199,-0.160285334813111,-0.594306949465497,-0.588249923337348,-0.57372625380858,-0.443178862538886,-0.124170503525672,"shrub","Perennial",-0.506199351837883,2
"Ardisia quinquegona","Hermaphrodite","self_compatible","low",-0.296109034483387,"Open","actinomorphic",0.337726048914121,0.0140626132529162,-0.594306949465497,-0.61265491229717,-0.544726153796099,-0.443178862538886,-0.124480530321449,"shrub","Perennial",0.304904192357529,2
"Ardisia sieboldii","Hermaphrodite","self_compatible","low",-0.710581425227262,"Open","actinomorphic",5.47875787690499,0.0746000952202868,1.30094465735778,-0.0269351772614488,-0.515726053783617,0.436059200583774,-0.123860476729894,"tree","Perennial",1.68971512147165,2
"Arenaria pseudofrigida","Hermaphrodite","self_compatible","low",-0.158709077028859,"Open","actinomorphic",-0.227787452164874,-0.165128333370501,-0.259850783555507,-0.266104069067702,-0.2257250536588,-0.38822648359372,-0.118279994405902,"shrub","Perennial",-0.561309174527118,2
"Arenaria yunnanensis","Hermaphrodite","self_compatible","low",-0.131264047359189,"Open","actinomorphic",-0.227787452164874,-0.165128333370501,-0.572009871738165,0.0218748006581946,-0.246958926887939,-0.00355983097755604,-0.118279994405902,"herb","Perennial",-0.50761242421453,2
"Argemone subfusiformis","Hermaphrodite","self_compatible","low",0.0862153977343343,"Open","actinomorphic",-0.232928483992865,-0.165128333370501,0.186090770991147,1.68141404992607,0.81827854679054,-0.608035999374385,0.0119312598205805,"herb","Short lived",-0.359239824666589,5
"Argusia argentea","Hermaphrodite","self_compatible","low",-0.253688691384618,"Open","actinomorphic",0.223480897180991,0.437824987024511,4.64550631645769,-0.417415000618596,-0.457725853758653,-0.608035999374385,-0.125100583913004,"shrub","Perennial",0.135335507159882,2
"Arisaema triphyllum","Dioecious","dioecious","none",-0.712461093035608,"Open","zygomorphic",-0.227787452164874,-0.0464748687144545,0.409061548264474,2.1695138291225,6.32829754916206,-0.608035999374385,-0.124480530321449,"herb","Perennial",-0.444024167265412,4
"Aristolochia tomentosa","Hermaphrodite","self_compatible","low",-0.0178918834987566,"Tube","zygomorphic",-0.227787452164874,-0.165128333370501,-0.634441689374696,-0.114793137516807,1.8332820472274,-0.706950281475684,-0.100918493842371,"vine","Perennial",2.961480260454,2
"Arjona longifolia","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Tube","actinomorphic",-0.222075194578218,-0.119119847075299,-0.772683571284159,-0.417415000618596,0.209276446528425,0.710821095309605,-0.0492045155096383,"shrub","Perennial",-0.458154891031883,3
"Armeria scabra","Hermaphrodite","self_compatible","low",-0.0847884064033588,"Campanulate","actinomorphic",-0.176377133884965,-0.0222598759275062,-0.482821560828834,-0.515034956457883,-0.277925233681267,-0.168416967813055,-0.124480530321449,"shrub","Perennial",-0.521743147981001,2
"Armeria velutina","Hermaphrodite","self_compatible","low",-0.0702281008424915,"Open","actinomorphic",-0.204938421818248,-0.0464748687144545,-0.148365394918843,-0.417415000618596,-0.515726053783617,-0.706950281475684,-0.126960744687668,"herb","Perennial",-0.458154891031883,2
"Arnica alpina","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.232814238841132,-0.165128333370501,-0.148365394918843,0.949264381131419,-0.124224703615114,-0.157426492024022,-0.102778654617035,"herb","Perennial",-0.521743147981001,3
"Arnica angustifolia","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.232814238841132,-0.165128333370501,-0.148365394918843,0.949264381131419,-0.103924633606377,-0.0585122099227223,-0.102778654617035,"herb","Perennial",-0.521743147981001,3
"Arnica montana","Hermaphrodite","self_incompatible","none",-0.663589730018594,"Capitulum","actinomorphic",-0.232928483992865,-0.165128333370501,0.186090770991147,-0.417415000618596,0.0515951694005608,0.381106821638608,-0.102778654617035,"herb","Perennial",-0.458154891031883,3
"Arnoglossum atriplicifolium","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.199226164231591,0.558899950959252,-0.728089415829493,-0.319795044779309,0.760278346765577,0.161297305857943,-0.124790557117226,"herb","Perennial",-0.14727896816953,3
"Arnoglossum plantagineum","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.210650679404904,0.31675002308977,-0.594306949465497,-0.0269351772614488,-0.05172445358391,0.271202063748275,-0.123860476729894,"herb","Perennial",-0.345109100900118,3
"Aronia melanocarpa","Hermaphrodite","self_compatible","none",-0.712461093035608,"Open","actinomorphic",0.109235745447861,-0.131227343468773,0.0746053823544836,-0.314914046987345,-0.440325793751164,-0.278321725703387,-0.126898739328512,"shrub","Perennial",-0.189671139468941,3
"Aruncus dioicus","Dioecious","dioecious","none",-0.712461093035608,"Brush","actinomorphic",1.36593241451229,16.7829451182146,0.186090770991147,-0.515034956457883,1.17323977094332,-0.657493140425034,-0.125720637504558,"herb","Perennial",-0.246194034534824,4
"Asclepias floridana","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Campanulate","actinomorphic",-0.204938421818248,-0.107012350681825,-0.0570439969069302,-0.162886422260665,-0.0463439683615923,0.187097447772698,-0.0655754391237544,"shrub","Perennial",-0.0360748823686625,3
"Asclepias incarnata","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Open","actinomorphic",0.166358321314426,0.0746000952202868,-0.0368800062821798,-0.510153958665919,-0.05172445358391,-0.706950281475684,-0.0916176899690509,"herb","Perennial",-0.274455482067765,3
"Asclepias purpurascens","Hermaphrodite","self_incompatible","low",-0.223747462865463,"Open","actinomorphic",-0.199226164231591,0.00195511685944205,0.297576159627811,-0.319795044779309,-0.05172445358391,-0.706950281475684,-0.0246519020811456,"herb","Perennial",-0.429893443498942,2
"Asclepias sullivantii","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Open","actinomorphic",-0.204938421818248,-0.0222598759275062,-0.0368800062821798,-0.641940899048956,-0.295325293688756,-0.706950281475684,-0.0903775827859416,"herb","Perennial",-0.316847653367177,3
"Asclepias syriaca","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Open","actinomorphic",-0.187801649058278,0.0746000952202868,-0.0368800062821798,-0.539439945417705,-0.370725553721208,-0.706950281475684,0.00139034876415093,"herb","Perennial",-0.189671139468941,3
"Asclepias tuberosa","Hermaphrodite","self_incompatible","low",-0.223747462865463,"Open","actinomorphic",-0.1192545580184,0.0746000952202868,-0.0368800062821798,-0.441819989578418,-0.167724853633837,-0.706950281475684,-0.0841770468703948,"herb","Perennial",-0.444024167265412,2
"Asclepias verticillata","Hermaphrodite","self_incompatible","low",-0.223747462865463,"Open","actinomorphic",-0.22436009761288,0.0261701096463903,-0.0368800062821798,-0.490629967498061,-0.109724653608873,-0.706950281475684,-0.0978182258845977,"herb","Perennial",-0.486416338564824,2
"Asclepias viridiflora","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Open","actinomorphic",-0.204938421818248,-0.107012350681825,0.00560335914763072,-0.226072565676906,-0.292233883027426,-0.30836419127271,-0.0810147735534659,"shrub","Perennial",-0.0881513096893603,3
"Asimina triloba","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.199226164231591,-0.162706834091806,1.30094465735778,0.217114712336768,0.528277546665723,-0.498131241484052,-0.0965781187014884,"herb","Perennial",-0.330978377133647,3
"Aster ageratoides","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.232585748537666,-0.148177838419637,-0.538564255147165,0.0950897675376597,-0.167724853633837,-0.38822648359372,-0.112079458490355,"herb","Perennial",-0.359239824666589,3
"Aster asa-grayi","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Open","actinomorphic",-0.231786032475534,-0.165128333370501,-0.427078866510502,0.339139657135877,-0.05172445358391,-0.38822648359372,-0.0655754391237544,"herb","Perennial",-0.503373207084589,3
"Aster diplostephioides","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.232928483992865,-0.165128333370501,-0.587617826147297,-0.0122921838855558,1.10827954691536,-0.168416967813055,-0.0035700799682865,"herb","Perennial",-0.472285614798353,3
"Aster glehnii","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.224931323371546,0.0140626132529162,-0.259850783555507,0.705214491533202,-0.0644317910584275,-0.38822648359372,-0.105878922574809,"herb","Perennial",-0.189671139468941,3
"Aster iinumae","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.232357258234199,-0.165128333370501,-0.279918153510106,0.661285511405523,-0.544726153796099,-0.608035999374385,-0.0810767789126214,"herb","Perennial",-0.359239824666589,3
"Aster oreophilus","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.231214806716868,-0.165128333370501,-0.279918153510106,0.661285511405523,-0.00319874551387555,-0.168416967813055,-0.0810767789126214,"herb","Perennial",-0.458154891031883,3
"Aster salicifolius","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.231786032475534,-0.131227343468773,-0.839574804466157,-0.563844934377526,-0.2257250536588,-0.38822648359372,-0.102778654617035,"herb","Perennial",-0.274455482067765,3
"Aster satsumensis","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.231786032475534,-0.131227343468773,-0.502888930783433,0.173185732209089,-0.121790900822322,-0.38822648359372,-0.0810767789126214,"herb","Perennial",-0.429893443498942,3
"Aster souliei","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.233271219448064,-0.165128333370501,-0.634441689374696,-0.114793137516807,-0.05172445358391,-0.168416967813055,-0.0035700799682865,"herb","Perennial",-0.504786279461236,3
"Aster subulatus","Hermaphrodite","self_compatible","low",-0.0778589255884417,"Capitulum","actinomorphic",-0.222075194578218,-0.119119847075299,-0.638901104920163,-0.124555133100736,0.12227614649098,-0.38822648359372,-0.105878922574809,"herb","Short lived",-0.528808509864236,5
"Aster vestitus","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.233385464599797,-0.165128333370501,0.855003102811128,3.14571338751537,0.238276546540907,-0.168416967813055,-0.0810767789126214,"herb","Perennial",-0.302716929600706,3
"Aster yunnanensis","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.232928483992865,-0.165128333370501,0.464804242582806,2.29153877392161,-0.103924633606377,-0.168416967813055,-0.0810767789126214,"herb","Perennial",-0.422828081615706,3
"Astilbe thunbergii","Hermaphrodite","self_compatible","low",-0.186884801113481,"Brush","actinomorphic",-0.199226164231591,0.558899950959252,-0.37133617219217,-0.466224978538239,-0.515726053783617,-0.520112193062119,-0.0655754391237544,"herb","Perennial",-0.316847653367177,2
"Astragalus alpinus","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Tube","zygomorphic",-0.219790291543555,-0.131227343468773,-0.393633249919503,-0.319795044779309,0.0642759464660167,0.600916337419273,-0.12324042313834,"herb","Perennial",-0.53163465461753,3
"Astragalus canadensis","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Tube","zygomorphic",-0.199226164231591,-0.0222598759275062,-0.259850783555507,-0.515034956457883,0.070075966468513,0.106344926912776,-0.120140155180566,"herb","Perennial",-0.316847653367177,3
"Astragalus mexicanus","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Tube","zygomorphic",-0.199226164231591,-0.131227343468773,-0.148365394918843,-0.270985066859666,0.29627674656587,0.106344926912776,-0.120140155180566,"herb","Perennial",-0.444024167265412,3
"Astragalus pullus","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Tube","zygomorphic",-0.219790291543555,-0.119119847075299,-0.259850783555507,-0.515034956457883,-0.05172445358391,0.381106821638608,-0.117659940814347,"shrub","Perennial",-0.528808509864236,3
"Atamisquea emarginata","Hermaphrodite","self_incompatible","none",-0.580884346451339,"Open","zygomorphic",0.908951807579773,-0.153020836977027,-0.0368800062821798,-0.124555133100736,-0.120415057143475,-0.0585122099227223,-0.113319565673465,"shrub","Perennial",0.700564457818706,3
"Aureolaria grandiflora","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Campanulate","actinomorphic",-0.231786032475534,-0.131227343468773,0.409061548264474,0.851644425292132,2.12328304735222,1.26034488476127,-0.0655754391237544,"herb","Perennial",-0.274455482067765,3
"Avicennia germinans","Hermaphrodite","self_compatible","low",-0.336527531366266,"Tube","actinomorphic",0.337726048914121,-0.107012350681825,0.186090770991147,-0.270985066859666,-0.283725253683763,-0.278321725703387,-0.125100583913004,"tree","Perennial",3.38540197344812,2
"Ayenia tomentosa","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Open","actinomorphic",-0.231786032475534,-0.131227343468773,-0.482821560828834,-0.173521302949722,-0.350240849742392,-0.662988378319551,-0.121380262363676,"herb","Perennial",-0.415762719732471,3
"Azorina vidalii","Hermaphrodite","self_compatible","none",-0.712461093035608,"Campanulate","actinomorphic",-0.227787452164874,-0.138491841304858,0.186090770991147,-0.222175088940022,0.760278346765577,0.93063061109027,0.0151292947284023,"shrub","Perennial",-0.232063310768353,3
"Bacopa monnieri","Hermaphrodite","self_compatible","low",-0.223747462865463,"Campanulate","actinomorphic",-0.232357258234199,-0.165128333370501,-0.761535032420492,-0.393010011658774,-0.05172445358391,-0.267331249914354,-0.0172112589824894,"herb","Perennial",-0.500547062331295,2
"Badula insularis","Hermaphrodite","partially_self_compatible","low",-0.366607855303239,"Open","actinomorphic",-0.199226164231591,-0.094904854288351,-0.259850783555507,-0.483288133319315,-0.436070029074333,-0.706950281475684,-0.125100583913004,"tree","Perennial",0.417949982489294,2
"Badula platyphylla","Hermaphrodite","partially_self_compatible","low",-0.305381435781961,"Open","actinomorphic",-0.199226164231591,-0.094904854288351,-0.259850783555507,-0.47219769283634,-0.442141200011946,-0.706950281475684,-0.125100583913004,"shrub","Perennial",-0.14727896816953,2
"Baeckea gunniana","Hermaphrodite","self_compatible","low",-0.212425597099854,"Open","actinomorphic",-0.062131982151835,-0.131227343468773,-0.148365394918843,-0.539439945417705,-0.556326193801091,-0.651997902530518,-0.115799780039683,"shrub","Perennial",-0.359239824666589,2
"Bakerella hoyifolia","Hermaphrodite","self_compatible","medium",1.18600339339457,"Tube","actinomorphic",-0.187801649058278,-0.0706898615014027,0.186090770991147,-0.558963936585562,0.789278446778059,2.0296781899936,-0.122620369546785,"herb","Perennial",-0.359239824666589,1
"Baptisia alba","Hermaphrodite","self_compatible","low",-0.223747462865463,"Papilionaceous","zygomorphic",-0.176377133884965,0.0382776060398645,0.409061548264474,-0.0767457597284449,0.0295918268510885,-0.0585122099227223,-0.108979190532582,"herb","Perennial",-0.316847653367177,5
"Baptisia bracteata","Hermaphrodite","self_compatible","low",-0.223747462865463,"Papilionaceous","zygomorphic",-0.164952618711652,-0.094904854288351,0.409061548264474,-0.0757451551810922,0.29627674656587,0.600916337419273,-0.116109806835461,"herb","Perennial",-0.500547062331295,5
