"","Species_all","Plant_species","guild","Id","Interaction","Z_scores","Order_all","Family_all","Genus_all","Breeding_system.x","IMPUTED_Compatibility.x","Autonomous_selfing_level.x","Autonomous_selfing_level_data_type","Autonomous_selfing_level_fruit_set.x","Flower_morphology.x","Flower_symmetry.x","Flowers_per_plant.x","Flowers_per_inflorescence.x","Floral_unit_width.x","Corolla_diameter_mean.x","Corolla_length_mean.x","STYLE_IMPUTED.x","OVULES_IMPUTED.x","life_form.x","lifespan.x","IMPUTED_plant_height_mean_m.x","Breeding_system.y","IMPUTED_Compatibility.y","Autonomous_selfing_level.y","Autonomous_selfing_level_fruit_set.y","Flower_morphology.y","Flower_symmetry.y","Flowers_per_plant.y","Flowers_per_inflorescence.y","Floral_unit_width.y","Corolla_diameter_mean.y","Corolla_length_mean.y","STYLE_IMPUTED.y","OVULES_IMPUTED.y","life_form.y","lifespan.y","IMPUTED_plant_height_mean_m.y","Clusters"
"265","Brassica fruticulosa","Brassica fruticulosa","Bee","1_5_bartomeus_spain_2008_miqop_1_2.csv",1,-0.644980619863884,"Brassicales","Brassicaceae","Brassica","hermaphrodite","self_incompatible","none","quantitative","0","tube","actinomorphic","20","5","30","15","5.5","1.96","20.2","shrub","perennial","2","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Tube","actinomorphic",-0.231904005618571,-0.155137227597058,-0.258171567331729,-0.033134812799664,-0.32123710608496,-0.514838228379878,-0.116944962965997,"shrub","Perennial",-0.100755591055861,3
"266","Buddleja mendozensis","Buddleja mendozensis","Non-syrphids-diptera","15_4_peralta_2006_mendoza_site_4.csv",10,-0.193907385220942,"Lamiales","Scrophulariaceae","Buddleja","hermaphrodite","self_compatible","high","quantitative","71","tube","actinomorphic","500","20","8","2","4","2.25","143","shrub","perennial","1.1000000000000001","Hermaphrodite","self_compatible","high",1.64892246728338,"Tube","actinomorphic",-0.176725384924371,-0.118828211738082,-0.748996145634104,-0.666203745491018,-0.409248316259637,-0.48275593647315,-0.0408695222402452,"shrub","Perennial",-0.366567397714759,1
"267","Buddleja mendozensis","Buddleja mendozensis","Non-bee-Hymenoptera","15_4_peralta_2006_mendoza_site_4.csv",2,-0.380058475033046,"Lamiales","Scrophulariaceae","Buddleja","hermaphrodite","self_compatible","high","quantitative","71","tube","actinomorphic","500","20","8","2","4","2.25","143","shrub","perennial","1.1000000000000001","Hermaphrodite","self_compatible","high",1.64892246728338,"Tube","actinomorphic",-0.176725384924371,-0.118828211738082,-0.748996145634104,-0.666203745491018,-0.409248316259637,-0.48275593647315,-0.0408695222402452,"shrub","Perennial",-0.366567397714759,1
"268","Buddleja mendozensis","Buddleja mendozensis","Bee","15_4_peralta_2006_mendoza_site_4.csv",9,-0.217176271447455,"Lamiales","Scrophulariaceae","Buddleja","hermaphrodite","self_compatible","high","quantitative","71","tube","actinomorphic","500","20","8","2","4","2.25","143","shrub","perennial","1.1000000000000001","Hermaphrodite","self_compatible","high",1.64892246728338,"Tube","actinomorphic",-0.176725384924371,-0.118828211738082,-0.748996145634104,-0.666203745491018,-0.409248316259637,-0.48275593647315,-0.0408695222402452,"shrub","Perennial",-0.366567397714759,1
"269","Calendula arvensis","Calendula arvensis","Bee","12_14_bartomeus_spain_2008_Urbanizaciones_unp.csv",2,-0.498661380734203,"Asterales","Asteraceae","Calendula","hermaphrodite","self_compatible","medium","quantitative","74.2","capitulum","actinomorphic","10","1","24.1","24.1","6","3","30","herb","biennial","0.25","Hermaphrodite","self_compatible","medium",1.76128988887778,"Capitulum","actinomorphic",-0.233053560216367,-0.164819631826118,-0.389801795149184,0.410013440084284,-0.291900036026735,-0.399784491886785,-0.110873795872248,"herb","Short lived",-0.396102042899081,1
"270","Calendula arvensis","Calendula arvensis","Bee","12_11_bartomeus_spain_2008_Niebla_unp.csv",3,-0.36425174381938,"Asterales","Asteraceae","Calendula","hermaphrodite","self_compatible","medium","quantitative","74.2","capitulum","actinomorphic","10","1","24.1","24.1","6","3","30","herb","biennial","0.25","Hermaphrodite","self_compatible","medium",1.76128988887778,"Capitulum","actinomorphic",-0.233053560216367,-0.164819631826118,-0.389801795149184,0.410013440084284,-0.291900036026735,-0.399784491886785,-0.110873795872248,"herb","Short lived",-0.396102042899081,1
"271","Calluna vulgaris","Calluna vulgaris","Bee","3_1_dupont_2009_denmark_hl.csv",17,-0.295090096191944,"Ericales","Ericaceae","Calluna","hermaphrodite","partially_self_compatible","low","quantitative","10.9","campanulate","actinomorphic","2500","40","18","6","6","5","3.1","shrub","perennial","0.5","Hermaphrodite","partially_self_compatible","low",-0.46147816953656,"Campanulate","actinomorphic",0.0531855346347941,-0.0704161905927819,-0.52589406458757,-0.471413304662909,-0.291900036026735,-0.178527306323144,-0.127538530037742,"shrub","Perennial",-0.396102042899081,2
"272","Calluna vulgaris","Calluna vulgaris","Coleoptera","3_1_dupont_2009_denmark_hl.csv",19,-0.281916431183375,"Ericales","Ericaceae","Calluna","hermaphrodite","partially_self_compatible","low","quantitative","10.9","campanulate","actinomorphic","2500","40","18","6","6","5","3.1","shrub","perennial","0.5","Hermaphrodite","partially_self_compatible","low",-0.46147816953656,"Campanulate","actinomorphic",0.0531855346347941,-0.0704161905927819,-0.52589406458757,-0.471413304662909,-0.291900036026735,-0.178527306323144,-0.127538530037742,"shrub","Perennial",-0.396102042899081,2
"273","Calluna vulgaris","Calluna vulgaris","Non-syrphids-diptera","3_1_dupont_2009_denmark_hl.csv",37,-0.163353446106255,"Ericales","Ericaceae","Calluna","hermaphrodite","partially_self_compatible","low","quantitative","10.9","campanulate","actinomorphic","2500","40","18","6","6","5","3.1","shrub","perennial","0.5","Hermaphrodite","partially_self_compatible","low",-0.46147816953656,"Campanulate","actinomorphic",0.0531855346347941,-0.0704161905927819,-0.52589406458757,-0.471413304662909,-0.291900036026735,-0.178527306323144,-0.127538530037742,"shrub","Perennial",-0.396102042899081,2
"274","Calluna vulgaris","Calluna vulgaris","Lepidoptera","3_1_dupont_2009_denmark_hl.csv",4,-0.380718918747642,"Ericales","Ericaceae","Calluna","hermaphrodite","partially_self_compatible","low","quantitative","10.9","campanulate","actinomorphic","2500","40","18","6","6","5","3.1","shrub","perennial","0.5","Hermaphrodite","partially_self_compatible","low",-0.46147816953656,"Campanulate","actinomorphic",0.0531855346347941,-0.0704161905927819,-0.52589406458757,-0.471413304662909,-0.291900036026735,-0.178527306323144,-0.127538530037742,"shrub","Perennial",-0.396102042899081,2
"275","Calluna vulgaris","Calluna vulgaris","Bee","3_2_dupont_2009_denmark_ib.csv",15,-0.320696143575056,"Ericales","Ericaceae","Calluna","hermaphrodite","partially_self_compatible","low","quantitative","10.9","campanulate","actinomorphic","2500","40","18","6","6","5","3.1","shrub","perennial","0.5","Hermaphrodite","partially_self_compatible","low",-0.46147816953656,"Campanulate","actinomorphic",0.0531855346347941,-0.0704161905927819,-0.52589406458757,-0.471413304662909,-0.291900036026735,-0.178527306323144,-0.127538530037742,"shrub","Perennial",-0.396102042899081,2
"276","Calluna vulgaris","Calluna vulgaris","Non-syrphids-diptera","3_2_dupont_2009_denmark_ib.csv",25,-0.255489903661459,"Ericales","Ericaceae","Calluna","hermaphrodite","partially_self_compatible","low","quantitative","10.9","campanulate","actinomorphic","2500","40","18","6","6","5","3.1","shrub","perennial","0.5","Hermaphrodite","partially_self_compatible","low",-0.46147816953656,"Campanulate","actinomorphic",0.0531855346347941,-0.0704161905927819,-0.52589406458757,-0.471413304662909,-0.291900036026735,-0.178527306323144,-0.127538530037742,"shrub","Perennial",-0.396102042899081,2
"277","Calluna vulgaris","Calluna vulgaris","Syrphids","3_1_dupont_2009_denmark_hl.csv",41,-0.137006116089117,"Ericales","Ericaceae","Calluna","hermaphrodite","partially_self_compatible","low","quantitative","10.9","campanulate","actinomorphic","2500","40","18","6","6","5","3.1","shrub","perennial","0.5","Hermaphrodite","partially_self_compatible","low",-0.46147816953656,"Campanulate","actinomorphic",0.0531855346347941,-0.0704161905927819,-0.52589406458757,-0.471413304662909,-0.291900036026735,-0.178527306323144,-0.127538530037742,"shrub","Perennial",-0.396102042899081,2
"278","Calluna vulgaris","Calluna vulgaris","Syrphids","3_2_dupont_2009_denmark_ib.csv",7,-0.372861135505934,"Ericales","Ericaceae","Calluna","hermaphrodite","partially_self_compatible","low","quantitative","10.9","campanulate","actinomorphic","2500","40","18","6","6","5","3.1","shrub","perennial","0.5","Hermaphrodite","partially_self_compatible","low",-0.46147816953656,"Campanulate","actinomorphic",0.0531855346347941,-0.0704161905927819,-0.52589406458757,-0.471413304662909,-0.291900036026735,-0.178527306323144,-0.127538530037742,"shrub","Perennial",-0.396102042899081,2
"279","Calluna vulgaris","Calluna vulgaris","Coleoptera","3_3_dupont_2009_denmark_so.csv",3,-0.505593578007035,"Ericales","Ericaceae","Calluna","hermaphrodite","partially_self_compatible","low","quantitative","10.9","campanulate","actinomorphic","2500","40","18","6","6","5","3.1","shrub","perennial","0.5","Hermaphrodite","partially_self_compatible","low",-0.46147816953656,"Campanulate","actinomorphic",0.0531855346347941,-0.0704161905927819,-0.52589406458757,-0.471413304662909,-0.291900036026735,-0.178527306323144,-0.127538530037742,"shrub","Perennial",-0.396102042899081,2
"280","Calluna vulgaris","Calluna vulgaris","Non-bee-Hymenoptera","3_1_dupont_2009_denmark_hl.csv",9,-0.34778475622622,"Ericales","Ericaceae","Calluna","hermaphrodite","partially_self_compatible","low","quantitative","10.9","campanulate","actinomorphic","2500","40","18","6","6","5","3.1","shrub","perennial","0.5","Hermaphrodite","partially_self_compatible","low",-0.46147816953656,"Campanulate","actinomorphic",0.0531855346347941,-0.0704161905927819,-0.52589406458757,-0.471413304662909,-0.291900036026735,-0.178527306323144,-0.127538530037742,"shrub","Perennial",-0.396102042899081,2
"281","Calluna vulgaris","Calluna vulgaris","Lepidoptera","3_2_dupont_2009_denmark_ib.csv",31,-0.2163661597133,"Ericales","Ericaceae","Calluna","hermaphrodite","partially_self_compatible","low","quantitative","10.9","campanulate","actinomorphic","2500","40","18","6","6","5","3.1","shrub","perennial","0.5","Hermaphrodite","partially_self_compatible","low",-0.46147816953656,"Campanulate","actinomorphic",0.0531855346347941,-0.0704161905927819,-0.52589406458757,-0.471413304662909,-0.291900036026735,-0.178527306323144,-0.127538530037742,"shrub","Perennial",-0.396102042899081,2
"282","Calluna vulgaris","Calluna vulgaris","Non-bee-Hymenoptera","3_2_dupont_2009_denmark_ib.csv",10,-0.353299263531855,"Ericales","Ericaceae","Calluna","hermaphrodite","partially_self_compatible","low","quantitative","10.9","campanulate","actinomorphic","2500","40","18","6","6","5","3.1","shrub","perennial","0.5","Hermaphrodite","partially_self_compatible","low",-0.46147816953656,"Campanulate","actinomorphic",0.0531855346347941,-0.0704161905927819,-0.52589406458757,-0.471413304662909,-0.291900036026735,-0.178527306323144,-0.127538530037742,"shrub","Perennial",-0.396102042899081,2
"283","Calophyllum eputamen","Calophyllum eputamen","Non-bee-Hymenoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",2,-0.431659136753028,"Malpighiales","Clusiaceae","Calophyllum","NA","self_compatible","NA","NA","NA","NA","actinomorphic","2000","50","100","15","NA","10","1","tree","perennial","NA","Hermaphrodite","self_compatible","none",-0.184328279704426,"Open","actinomorphic",-0.00429219525499729,-0.0462101800201317,1.30354299999401,-0.033134812799664,0.334841983721393,0.374615657585957,-0.128839494414974,"tree","Perennial",0.688138974911131,3
"284","Calophyllum eputamen","Calophyllum eputamen","Coleoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",10,-0.133003152368054,"Malpighiales","Clusiaceae","Calophyllum","NA","self_compatible","NA","NA","NA","NA","actinomorphic","2000","50","100","15","NA","10","1","tree","perennial","NA","Hermaphrodite","self_compatible","none",-0.184328279704426,"Open","actinomorphic",-0.00429219525499729,-0.0462101800201317,1.30354299999401,-0.033134812799664,0.334841983721393,0.374615657585957,-0.128839494414974,"tree","Perennial",0.688138974911131,3
"285","Calophyllum eputamen","Calophyllum eputamen","Bee","14_2_kaiser-bunbury_2010_mauritius_restored.csv",5,-0.319663142608662,"Malpighiales","Clusiaceae","Calophyllum","NA","self_compatible","NA","NA","NA","NA","actinomorphic","2000","50","100","15","NA","10","1","tree","perennial","NA","Hermaphrodite","self_compatible","none",-0.184328279704426,"Open","actinomorphic",-0.00429219525499729,-0.0462101800201317,1.30354299999401,-0.033134812799664,0.334841983721393,0.374615657585957,-0.128839494414974,"tree","Perennial",0.688138974911131,3
"286","Calophyllum eputamen","Calophyllum eputamen","Syrphids","14_2_kaiser-bunbury_2010_mauritius_restored.csv",2,-0.431659136753028,"Malpighiales","Clusiaceae","Calophyllum","NA","self_compatible","NA","NA","NA","NA","actinomorphic","2000","50","100","15","NA","10","1","tree","perennial","NA","Hermaphrodite","self_compatible","none",-0.184328279704426,"Open","actinomorphic",-0.00429219525499729,-0.0462101800201317,1.30354299999401,-0.033134812799664,0.334841983721393,0.374615657585957,-0.128839494414974,"tree","Perennial",0.688138974911131,3
"287","Calophyllum eputamen","Calophyllum eputamen","Bee","14_1_kaiser-bunbury_2010_mauritius_control.csv",8,-0.304316728003908,"Malpighiales","Clusiaceae","Calophyllum","NA","self_compatible","NA","NA","NA","NA","actinomorphic","2000","50","100","15","NA","10","1","tree","perennial","NA","Hermaphrodite","self_compatible","none",-0.184328279704426,"Open","actinomorphic",-0.00429219525499729,-0.0462101800201317,1.30354299999401,-0.033134812799664,0.334841983721393,0.374615657585957,-0.128839494414974,"tree","Perennial",0.688138974911131,3
"288","Calophyllum eputamen","Calophyllum eputamen","Non-syrphids-diptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",1,-0.577958629091627,"Malpighiales","Clusiaceae","Calophyllum","NA","self_compatible","NA","NA","NA","NA","actinomorphic","2000","50","100","15","NA","10","1","tree","perennial","NA","Hermaphrodite","self_compatible","none",-0.184328279704426,"Open","actinomorphic",-0.00429219525499729,-0.0462101800201317,1.30354299999401,-0.033134812799664,0.334841983721393,0.374615657585957,-0.128839494414974,"tree","Perennial",0.688138974911131,3
"289","Calophyllum eputamen","Calophyllum eputamen","Non-syrphids-diptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",6,-0.282331144560541,"Malpighiales","Clusiaceae","Calophyllum","NA","self_compatible","NA","NA","NA","NA","actinomorphic","2000","50","100","15","NA","10","1","tree","perennial","NA","Hermaphrodite","self_compatible","none",-0.184328279704426,"Open","actinomorphic",-0.00429219525499729,-0.0462101800201317,1.30354299999401,-0.033134812799664,0.334841983721393,0.374615657585957,-0.128839494414974,"tree","Perennial",0.688138974911131,3
"290","Calopogon tuberosus","Calopogon pulchellus","Syrphids","9_1_small_1976_canada.csv",14,-0.456676987695211,"Asparagales","Orchidaceae","Calopogon","hermaphrodite","self_compatible","none","quantitative","0","dish","zygomorphic","10","10","37.5","37.5","17","10","7600","herb","perennial","0.7","Hermaphrodite","self_compatible","none",-0.844229699342505,"Open","zygomorphic",-0.233053560216367,-0.143034222310732,-0.0908450065468281,1.06256141685845,0.353515505254231,0.374615657585957,4.57879303062561,"herb","Perennial",-0.396102042899081,3
"291","Calopogon tuberosus","Calopogon pulchellus","Lepidoptera","9_1_small_1976_canada.csv",7,-0.667314823105018,"Asparagales","Orchidaceae","Calopogon","hermaphrodite","self_compatible","none","quantitative","0","dish","zygomorphic","10","10","37.5","37.5","17","10","7600","herb","perennial","0.7","Hermaphrodite","self_compatible","none",-0.844229699342505,"Open","zygomorphic",-0.233053560216367,-0.143034222310732,-0.0908450065468281,1.06256141685845,0.353515505254231,0.374615657585957,4.57879303062561,"herb","Perennial",-0.396102042899081,3
"292","Camassia scilloides","Camassia scilloides","Bee","16_1_burkle_usa_2013.csv",33,-0.397774361921179,"Asparagales","Asparagaceae","Camassia","hermaphrodite","self_compatible","NA","NA","NA","exposed","actinomorphic","40","40","100","20","13.5","0.5","30","herb","perennial","0.6","Hermaphrodite","self_compatible","none",0.114371699806508,"Open","actinomorphic",-0.229604896422979,-0.0704161905927819,1.30354299999401,0.210353238235472,0.148156014846651,-0.621041677450426,-0.110873795872248,"herb","Perennial",-0.396102042899081,3
"293","Campanula giesekiana","Campanula gieseckiana","Syrphids","7_1_lundgren_2005_greenland.csv",3,-0.207744436098758,"Asterales","Campanulaceae","Campanula","hermaphrodite","self_incompatible","low","quantitative","0.03","campanulate","actinomorphic","10","3","20","20","32.5","15","259.2","herb","perennial","0.2","Hermaphrodite","self_incompatible","low",-0.843176254765057,"Campanulate","actinomorphic",-0.233053560216367,-0.159978429711588,-0.481273648378263,0.210353238235472,1.26296467705923,0.927758621495059,0.0311171732999201,"herb","Perennial",-0.396102042899081,2
"294","Campanula giesekiana","Campanula gieseckiana","Non-syrphids-diptera","7_1_lundgren_2005_greenland.csv",4,-0.102111671980746,"Asterales","Campanulaceae","Campanula","hermaphrodite","self_incompatible","low","quantitative","0.03","campanulate","actinomorphic","10","3","20","20","32.5","15","259.2","herb","perennial","0.2","Hermaphrodite","self_incompatible","low",-0.843176254765057,"Campanulate","actinomorphic",-0.233053560216367,-0.159978429711588,-0.481273648378263,0.210353238235472,1.26296467705923,0.927758621495059,0.0311171732999201,"herb","Perennial",-0.396102042899081,2
"295","Campnosperma seychellarum","Campnosperma seychellarum","Bee","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",4,-0.459511849025754,"Sapindales","Anacardiaceae","Campnosperma","dioecious","dioecious","NA","quantitative","0","NA","actinomorphic","750","30","15","2.7","3","1","1","tree","perennial","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Campnosperma seychellarum","Campnosperma seychellarum","Bee","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",18,-0.179066463989317,"Sapindales","Anacardiaceae","Campnosperma","dioecious","dioecious","NA","quantitative","0","NA","actinomorphic","750","30","15","2.7","3","1","1","tree","perennial","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","Campnosperma seychellarum","Campnosperma seychellarum","Syrphids","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",1,-0.526761600475648,"Sapindales","Anacardiaceae","Campnosperma","dioecious","dioecious","NA","quantitative","0","NA","actinomorphic","750","30","15","2.7","3","1","1","tree","perennial","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Campnosperma seychellarum","Campnosperma seychellarum","Bee","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",1,-0.526761600475648,"Sapindales","Anacardiaceae","Campnosperma","dioecious","dioecious","NA","quantitative","0","NA","actinomorphic","750","30","15","2.7","3","1","1","tree","perennial","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Campnosperma seychellarum","Campnosperma seychellarum","Coleoptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",1,-0.495915371343038,"Sapindales","Anacardiaceae","Campnosperma","dioecious","dioecious","NA","quantitative","0","NA","actinomorphic","750","30","15","2.7","3","1","1","tree","perennial","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Campnosperma seychellarum","Campnosperma seychellarum","Syrphids","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",1,-0.579078707700822,"Sapindales","Anacardiaceae","Campnosperma","dioecious","dioecious","NA","quantitative","0","NA","actinomorphic","750","30","15","2.7","3","1","1","tree","perennial","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Campnosperma seychellarum","Campnosperma seychellarum","Coleoptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",3,-0.46563026176182,"Sapindales","Anacardiaceae","Campnosperma","dioecious","dioecious","NA","quantitative","0","NA","actinomorphic","750","30","15","2.7","3","1","1","tree","perennial","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Campnosperma seychellarum","Campnosperma seychellarum","Non-syrphids-diptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",4,-0.416878859035241,"Sapindales","Anacardiaceae","Campnosperma","dioecious","dioecious","NA","quantitative","0","NA","actinomorphic","750","30","15","2.7","3","1","1","tree","perennial","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Campnosperma seychellarum","Campnosperma seychellarum","Coleoptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",48,1.29413541154192,"Sapindales","Anacardiaceae","Campnosperma","dioecious","dioecious","NA","quantitative","0","NA","actinomorphic","750","30","15","2.7","3","1","1","tree","perennial","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","Campnosperma seychellarum","Campnosperma seychellarum","Non-syrphids-diptera","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",24,-0.10452683543874,"Sapindales","Anacardiaceae","Campnosperma","dioecious","dioecious","NA","quantitative","0","NA","actinomorphic","750","30","15","2.7","3","1","1","tree","perennial","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Campnosperma seychellarum","Campnosperma seychellarum","Non-syrphids-diptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",4,-0.459511849025754,"Sapindales","Anacardiaceae","Campnosperma","dioecious","dioecious","NA","quantitative","0","NA","actinomorphic","750","30","15","2.7","3","1","1","tree","perennial","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Campnosperma seychellarum","Campnosperma seychellarum","Syrphids","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",2,-0.377838806790855,"Sapindales","Anacardiaceae","Campnosperma","dioecious","dioecious","NA","quantitative","0","NA","actinomorphic","750","30","15","2.7","3","1","1","tree","perennial","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Campnosperma seychellarum","Campnosperma seychellarum","Coleoptera","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",3,-0.365415535365758,"Sapindales","Anacardiaceae","Campnosperma","dioecious","dioecious","NA","quantitative","0","NA","actinomorphic","750","30","15","2.7","3","1","1","tree","perennial","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Campnosperma seychellarum","Campnosperma seychellarum","Non-syrphids-diptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",8,-0.31280191497725,"Sapindales","Anacardiaceae","Campnosperma","dioecious","dioecious","NA","quantitative","0","NA","actinomorphic","750","30","15","2.7","3","1","1","tree","perennial","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","Campnosperma seychellarum","Campnosperma seychellarum","Non-bee-Hymenoptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",6,-0.373933253691078,"Sapindales","Anacardiaceae","Campnosperma","dioecious","dioecious","NA","quantitative","0","NA","actinomorphic","750","30","15","2.7","3","1","1","tree","perennial","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","Camptosema paraguariense","Camptosema paraguariense","Bee","10_1_souza_2017_brazil_chaco.csv",5,-0.217503313232813,"Fabales","Fabaceae","Camptosema","hermaphrodite","NA","NA","NA","NA","papilionaceous","zygomorphic","5","5","10","5","11","10","9","herb","perennial","NA","Hermaphrodite","self_compatible","high",1.3519410818442,"Papilionaceous","zygomorphic",-0.233628337515265,-0.155137227597058,-0.704375729424797,-0.520110914869936,0.00147066455552232,0.374615657585957,-0.123883439644567,"herb","Perennial",-0.396102042899081,5
"311","Canthium bibracteatum","Canthium bibracteatum","Non-syrphids-diptera","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",17,-0.136096180463571,"Gentianales","Rubiaceae","Canthium","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","500","5","25","5.0999999999999996","3","3","2","shrub","perennial","6","Hermaphrodite","self_compatible","none",-0.297255602939716,"Campanulate","actinomorphic",-0.176725384924371,-0.155137227597058,-0.369722607854996,-0.515241153849233,-0.467922456376089,-0.399784491886785,-0.128219987568673,"shrub","Perennial",1.08063021631702,3
"312","Canthium bibracteatum","Canthium bibracteatum","Bee","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",245,4.60274468195231,"Gentianales","Rubiaceae","Canthium","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","500","5","25","5.0999999999999996","3","3","2","shrub","perennial","6","Hermaphrodite","self_compatible","none",-0.297255602939716,"Campanulate","actinomorphic",-0.176725384924371,-0.155137227597058,-0.369722607854996,-0.515241153849233,-0.467922456376089,-0.399784491886785,-0.128219987568673,"shrub","Perennial",1.08063021631702,3
"313","Canthium bibracteatum","Canthium bibracteatum","Bee","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",133,1.9925736513358,"Gentianales","Rubiaceae","Canthium","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","500","5","25","5.0999999999999996","3","3","2","shrub","perennial","6","Hermaphrodite","self_compatible","none",-0.297255602939716,"Campanulate","actinomorphic",-0.176725384924371,-0.155137227597058,-0.369722607854996,-0.515241153849233,-0.467922456376089,-0.399784491886785,-0.128219987568673,"shrub","Perennial",1.08063021631702,3
"314","Canthium bibracteatum","Canthium bibracteatum","Bee","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",91,1.3977234166,"Gentianales","Rubiaceae","Canthium","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","500","5","25","5.0999999999999996","3","3","2","shrub","perennial","6","Hermaphrodite","self_compatible","none",-0.297255602939716,"Campanulate","actinomorphic",-0.176725384924371,-0.155137227597058,-0.369722607854996,-0.515241153849233,-0.467922456376089,-0.399784491886785,-0.128219987568673,"shrub","Perennial",1.08063021631702,3
"315","Canthium bibracteatum","Canthium bibracteatum","Non-bee-Hymenoptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",1,-0.459824688769799,"Gentianales","Rubiaceae","Canthium","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","500","5","25","5.0999999999999996","3","3","2","shrub","perennial","6","Hermaphrodite","self_compatible","none",-0.297255602939716,"Campanulate","actinomorphic",-0.176725384924371,-0.155137227597058,-0.369722607854996,-0.515241153849233,-0.467922456376089,-0.399784491886785,-0.128219987568673,"shrub","Perennial",1.08063021631702,3
"316","Canthium bibracteatum","Canthium bibracteatum","Syrphids","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",2,-0.417490395203362,"Gentianales","Rubiaceae","Canthium","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","500","5","25","5.0999999999999996","3","3","2","shrub","perennial","6","Hermaphrodite","self_compatible","none",-0.297255602939716,"Campanulate","actinomorphic",-0.176725384924371,-0.155137227597058,-0.369722607854996,-0.515241153849233,-0.467922456376089,-0.399784491886785,-0.128219987568673,"shrub","Perennial",1.08063021631702,3
"317","Canthium bibracteatum","Canthium bibracteatum","Syrphids","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",8,-0.439568765746498,"Gentianales","Rubiaceae","Canthium","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","500","5","25","5.0999999999999996","3","3","2","shrub","perennial","6","Hermaphrodite","self_compatible","none",-0.297255602939716,"Campanulate","actinomorphic",-0.176725384924371,-0.155137227597058,-0.369722607854996,-0.515241153849233,-0.467922456376089,-0.399784491886785,-0.128219987568673,"shrub","Perennial",1.08063021631702,3
