motif,motif_functional_ID,motif_expected_probability,counts_observed,motif_observed_probability,round_motif_observed_probability,percentil_observed,lower_CI,upper_CI
13,13_2_2_2_Non-syrphids-diptera_Birds,3.349209391526307e-5,103,4.342389393439872e-5,4.34e-5,1,2.9e-6,5.202499999999998e-6
13,13_1_4_4_Bee_Lepidoptera,4.8676138831017145e-6,103,4.342389393439872e-5,4.34e-5,1,2e-7,1.1e-6
4,4_2_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1.8732326083692897e-4,102,4.300230273115213e-5,4.3e-5,1,1.94975e-5,2.51e-5
4,4_3_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1.1646719346491994e-4,102,4.300230273115213e-5,4.3e-5,1,1.19e-5,1.64e-5
8,8_2_Bee_Birds_Coleoptera_Non-syrphids-diptera,2.386444075348009e-5,102,4.300230273115213e-5,4.3e-5,1,1.8975000000000003e-6,3.9e-6
9,9_3_1_Lepidoptera_Lepidoptera_Bee,1.4947883064176488e-5,102,4.300230273115213e-5,4.3e-5,1,1e-6,2.5e-6
10,10_1_3_Non-syrphids-diptera_Syrphids_Bee,3.1744830999574404e-4,102,4.300230273115213e-5,4.3e-5,0.997,3.41e-5,4.17e-5
11,11_4_4_Bee_Lepidoptera_Lepidoptera,5.444685737607647e-6,102,4.300230273115213e-5,4.3e-5,1,2e-7,1.2e-6
13,13_1_2_1_Lepidoptera_Bee,1.7036690302933875e-4,102,4.300230273115213e-5,4.3e-5,1,1.78e-5,2.34e-5
13,13_3_5_1_Coleoptera_Bee,2.6359398779087184e-4,102,4.300230273115213e-5,4.3e-5,1,2.85e-5,3.52e-5
15,15_3_4_4_Non-syrphids-diptera_Non-syrphids-diptera,2.1263988048712059e-4,102,4.300230273115213e-5,4.3e-5,1,2.25e-5,2.87e-5
9,9_3_2_Lepidoptera_Syrphids_Lepidoptera,3.6754958435251393e-6,101,4.2580711527905546e-5,4.26e-5,1,1e-7,9e-7
9,9_3_2_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,7.737095613587462e-5,101,4.2580711527905546e-5,4.26e-5,1,7.4e-6,1.13e-5
9,9_4_2_Bee_Non-syrphids-diptera_Non-bee-Hymenoptera,4.4663750547971825e-5,101,4.2580711527905546e-5,4.26e-5,1,4.1e-6,6.9e-6
9,9_5_3_Bee_Coleoptera_Coleoptera,1.6236290461885665e-5,101,4.2580711527905546e-5,4.26e-5,1,1.1e-6,2.8e-6
10,10_2_4_Non-syrphids-diptera_Syrphids_Lizards,3.1441432871133394e-5,101,4.2580711527905546e-5,4.26e-5,1,2.6e-6,5.1e-6
10,10_3_4_Lepidoptera_Syrphids_Bee,2.099507096874901e-4,101,4.2580711527905546e-5,4.26e-5,1,2.22e-5,2.84e-5
10,10_3_5_Bee_Lepidoptera_Non-syrphids-diptera,4.486215537135003e-5,101,4.2580711527905546e-5,4.26e-5,1,4e-6,6.802499999999998e-6
10,10_4_4_Lepidoptera_Syrphids_Bee,2.565980929052092e-4,101,4.2580711527905546e-5,4.26e-5,1,2.74e-5,3.44025e-5
10,10_4_4_Non-bee-Hymenoptera_Non-syrphids-diptera_Coleoptera,2.3056832263849855e-5,101,4.2580711527905546e-5,4.26e-5,1,1.7e-6,3.9e-6
11,11_2_2_Syrphids_Lepidoptera_Syrphids,6.8442078813786785e-6,101,4.2580711527905546e-5,4.26e-5,1,3e-7,1.4e-6
11,11_4_2_Birds_Bee_Syrphids,8.431287284059955e-5,101,4.2580711527905546e-5,4.26e-5,1,8.2e-6,1.22e-5
13,13_1_2_1_Coleoptera_Bee,2.790925990371228e-4,101,4.2580711527905546e-5,4.26e-5,1,3.01e-5,3.72e-5
13,13_4_4_2_Coleoptera_Non-syrphids-diptera,1.9596694396654493e-5,101,4.2580711527905546e-5,4.26e-5,1,1.5e-6,3.3024999999999976e-6
14,14_2_4_2_Birds_Syrphids,5.3638865542442213e-5,101,4.2580711527905546e-5,4.26e-5,1,4.9e-6,8.1e-6
9,9_2_2_Bee_Non-syrphids-diptera_Non-bee-Hymenoptera,7.762014569661145e-5,100,4.2159120324658956e-5,4.22e-5,1,7.5e-6,1.12e-5
9,9_2_2_Birds_Coleoptera_Bee,1.427333595725644e-4,100,4.2159120324658956e-5,4.22e-5,1,1.46e-5,1.9902499999999998e-5
9,9_1_4_Non-syrphids-diptera_Non-syrphids-diptera_Coleoptera,1.1069883325811915e-4,100,4.2159120324658956e-5,4.22e-5,1,1.11e-5,1.55e-5
10,10_2_4_Lepidoptera_Non-bee-Hymenoptera_Bee,2.511903453403301e-4,100,4.2159120324658956e-5,4.22e-5,1,2.7e-5,3.37025e-5
11,11_2_4_Non-syrphids-diptera_Coleoptera_Syrphids,7.255525707755586e-5,100,4.2159120324658956e-5,4.22e-5,1,6.9e-6,1.06e-5
13,13_2_4_2_Coleoptera_Syrphids,2.1842357412229412e-5,100,4.2159120324658956e-5,4.22e-5,1,1.6975e-6,3.7e-6
14,14_3_4_2_Birds_Non-syrphids-diptera,1.1060528682478493e-4,100,4.2159120324658956e-5,4.22e-5,1,1.11e-5,1.56e-5
15,15_4_2_4_Syrphids_Non-syrphids-diptera,9.722246822820004e-5,100,4.2159120324658956e-5,4.22e-5,1,9.6975e-6,1.3802499999999999e-5
8,8_3_Bee_Lepidoptera_Lepidoptera_Lepidoptera,1.4288169138097496e-6,99,4.1737529121412365e-5,4.17e-5,1,0,4e-7
9,9_2_2_Coleoptera_Non-syrphids-diptera_Birds,1.7002238790095056e-5,99,4.1737529121412365e-5,4.17e-5,1,1.1975000000000002e-6,3e-6
9,9_3_2_Coleoptera_Syrphids_Non-syrphids-diptera,4.22976789156111e-5,99,4.1737529121412365e-5,4.17e-5,1,3.7e-6,6.4e-6
9,9_1_3_Lepidoptera_Non-bee-Hymenoptera_Bee,3.955776945347462e-5,99,4.1737529121412365e-5,4.17e-5,1,3.4975000000000004e-6,6.1e-6
10,10_1_2_Lepidoptera_Syrphids_Bee,1.2723946942437843e-4,99,4.1737529121412365e-5,4.17e-5,1,1.28e-5,1.79e-5
9,9_3_2_Syrphids_Syrphids_Lepidoptera,8.37574647647798e-6,98,4.1315937918165774e-5,4.13e-5,1,4e-7,1.7e-6
9,9_2_3_Non-syrphids-diptera_Syrphids_Non-syrphids-diptera,6.431812155104527e-5,98,4.1315937918165774e-5,4.13e-5,1,6.1e-6,9.4e-6
9,9_1_4_Bee_Coleoptera_Lepidoptera,3.0394864446092698e-5,98,4.1315937918165774e-5,4.13e-5,1,2.5e-6,4.8e-6
9,9_2_4_Bee_Non-bee-Hymenoptera_Lepidoptera,4.063263767596155e-5,98,4.1315937918165774e-5,4.13e-5,1,3.6e-6,6.3e-6
11,11_4_2_Syrphids_Bee_Coleoptera,1.698987444327595e-4,98,4.1315937918165774e-5,4.13e-5,1,1.76975e-5,2.33e-5
13,13_1_3_2_Bee_Non-syrphids-diptera,7.525147411966397e-5,98,4.1315937918165774e-5,4.13e-5,1,7.2e-6,1.1e-5
13,13_2_4_2_Non-syrphids-diptera_Birds,2.0863337995188885e-5,98,4.1315937918165774e-5,4.13e-5,1,1.5e-6,3.5e-6
13,13_3_4_4_Coleoptera_Non-syrphids-diptera,2.564000336882516e-5,98,4.1315937918165774e-5,4.13e-5,1,2.1e-6,4.2e-6
9,9_2_2_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,1.299030477028971e-4,97,4.0894346714919184e-5,4.09e-5,1,1.33e-5,1.82e-5
9,9_5_2_Bee_Coleoptera_Non-syrphids-diptera,1.1740110116918339e-4,97,4.0894346714919184e-5,4.09e-5,1,1.1797500000000002e-5,1.66e-5
9,9_5_2_Coleoptera_Non-syrphids-diptera_Lepidoptera,1.7408838683057054e-5,97,4.0894346714919184e-5,4.09e-5,1,1.3e-6,3e-6
10,10_4_4_Non-syrphids-diptera_Syrphids_Lizards,2.4731536224163414e-5,97,4.0894346714919184e-5,4.09e-5,1,1.9975000000000004e-6,4.1e-6
11,11_4_2_Non-syrphids-diptera_Coleoptera_Non-syrphids-diptera,8.533495292397784e-5,97,4.0894346714919184e-5,4.09e-5,1,8.4e-6,1.21e-5
13,13_3_5_1_Lepidoptera_Bee,1.6090606312032976e-4,97,4.0894346714919184e-5,4.09e-5,1,1.67e-5,2.2e-5
13,13_1_2_2_Bee_Non-syrphids-diptera,9.0904164549034e-5,97,4.0894346714919184e-5,4.09e-5,1,8.9e-6,1.29e-5
13,13_2_4_2_Syrphids_Syrphids,2.2562668906268254e-5,97,4.0894346714919184e-5,4.09e-5,1,1.7e-6,3.8e-6
13,13_3_5_2_Syrphids_Syrphids,1.7724792704935623e-5,97,4.0894346714919184e-5,4.09e-5,1,1.3e-6,3e-6
13,13_4_4_2_Syrphids_Non-syrphids-diptera,2.0242949008859192e-5,97,4.0894346714919184e-5,4.09e-5,1,1.5e-6,3.5e-6
15,15_2_2_4_Syrphids_Non-syrphids-diptera,1.5014949245496936e-4,97,4.0894346714919184e-5,4.09e-5,1,1.55e-5,2.05e-5
4,4_5_Non-syrphids-diptera_Syrphids_Syrphids,1.7705289926825459e-4,96,4.047275551167259e-5,4.05e-5,1,1.8597500000000003e-5,2.41e-5
8,8_2_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera_Other_insects,1.4192457674338715e-5,96,4.047275551167259e-5,4.05e-5,1,9e-7,2.5e-6
9,9_5_1_Bee_Coleoptera_Coleoptera,5.967156783477765e-6,96,4.047275551167259e-5,4.05e-5,1,2e-7,1.3e-6
9,9_1_3_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Bee,5.9131441799381476e-5,96,4.047275551167259e-5,4.05e-5,1,5.6e-6,8.8e-6
9,9_3_4_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,1.6320595778386666e-4,96,4.047275551167259e-5,4.05e-5,1,1.68e-5,2.24e-5
9,9_3_4_Coleoptera_Syrphids_Non-syrphids-diptera,6.861516416621391e-5,96,4.047275551167259e-5,4.05e-5,1,6.5e-6,1.01e-5
10,10_2_2_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,8.833333449803372e-5,96,4.047275551167259e-5,4.05e-5,1,8.6e-6,1.26e-5
10,10_2_4_Lepidoptera_Non-syrphids-diptera_Coleoptera,2.3746557517167387e-5,96,4.047275551167259e-5,4.05e-5,1,1.8e-6,4e-6
10,10_3_4_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,4.471838140623782e-5,96,4.047275551167259e-5,4.05e-5,1,4e-6,6.802499999999998e-6
10,10_3_5_Bee_Syrphids_Non-syrphids-diptera,7.191708378418816e-5,96,4.047275551167259e-5,4.05e-5,1,7e-6,1.04e-5
14,14_2_3_4_Lepidoptera_Non-syrphids-diptera,1.0472084792956639e-4,96,4.047275551167259e-5,4.05e-5,1,1.04e-5,1.4702499999999997e-5
14,14_2_4_2_Birds_Coleoptera,5.1125027111827156e-5,96,4.047275551167259e-5,4.05e-5,1,4.6e-6,7.6e-6
9,9_4_2_Bee_Bee_Lepidoptera,7.758093823233884e-5,95,4.005116430842601e-5,4.01e-5,1,7.4e-6,1.12e-5
10,10_1_2_Bee_Non-syrphids-diptera_Coleoptera,5.363568520519795e-5,95,4.005116430842601e-5,4.01e-5,1,4.8e-6,8e-6
10,10_2_2_Non-syrphids-diptera_Syrphids_Syrphids,6.563324331638948e-5,95,4.005116430842601e-5,4.01e-5,1,6.2e-6,9.7e-6
10,10_2_4_Bee_Bee_Coleoptera,2.0541594173213498e-4,95,4.005116430842601e-5,4.01e-5,1,2.1697499999999997e-5,2.76025e-5
10,10_2_4_Birds_Syrphids_Non-syrphids-diptera,2.656852918270656e-5,95,4.005116430842601e-5,4.01e-5,1,2.1975e-6,4.4e-6
10,10_2_4_Lizards_Non-syrphids-diptera_Coleoptera,2.4915681543448615e-5,95,4.005116430842601e-5,4.01e-5,1,1.9e-6,4.1e-6
10,10_3_3_Bee_Non-syrphids-diptera_Non-syrphids-diptera,2.1187805744538472e-4,95,4.005116430842601e-5,4.01e-5,1,2.24975e-5,2.8502499999999997e-5
11,11_4_2_Coleoptera_Bee_Syrphids,2.5705746487063254e-4,95,4.005116430842601e-5,4.01e-5,1,2.74e-5,3.44e-5
11,11_4_4_Syrphids_Non-syrphids-diptera_Syrphids,5.930605112276839e-5,95,4.005116430842601e-5,4.01e-5,1,5.5e-6,8.7e-6
13,13_2_5_3_Bee_Non-syrphids-diptera,6.180327271713248e-5,95,4.005116430842601e-5,4.01e-5,1,5.8e-6,9.002499999999997e-6
13,13_2_4_4_Lizards_Syrphids,1.3729925839678893e-5,95,4.005116430842601e-5,4.01e-5,1,9e-7,2.5e-6
13,13_4_4_4_Non-syrphids-diptera_Lizards,1.9238568044616273e-5,95,4.005116430842601e-5,4.01e-5,1,1.4e-6,3.3e-6
14,14_2_4_4_Lizards_Syrphids,6.617615348401776e-5,95,4.005116430842601e-5,4.01e-5,1,6.2e-6,9.8e-6
8,8_3_Lepidoptera_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,7.129535091657312e-6,94,3.962957310517942e-5,3.96e-5,1,3e-7,1.4e-6
8,8_4_Bee_Coleoptera_Coleoptera_Lepidoptera,6.279146309762504e-5,94,3.962957310517942e-5,3.96e-5,1,5.9e-6,9.1e-6
8,8_5_Lepidoptera_Lepidoptera_Syrphids_Syrphids,3.9495627592758925e-7,94,3.962957310517942e-5,3.96e-5,1,0,2e-7
9,9_1_4_Bee_Syrphids_Lepidoptera,3.121440733695481e-5,94,3.962957310517942e-5,3.96e-5,1,2.7e-6,5e-6
9,9_2_5_Bee_Bee_Coleoptera,7.08005583886243e-5,94,3.962957310517942e-5,3.96e-5,1,6.8e-6,1.02e-5
9,9_3_5_Bee_Bee_Syrphids,6.596194292460534e-5,94,3.962957310517942e-5,3.96e-5,1,6.2e-6,9.5e-6
10,10_1_1_Bee_Bee_Non-syrphids-diptera,7.192668033037052e-5,94,3.962957310517942e-5,3.96e-5,1,6.8975000000000005e-6,1.04e-5
10,10_1_4_Bee_Bee_Coleoptera,6.30231488471062e-5,94,3.962957310517942e-5,3.96e-5,1,5.9e-6,9.5e-6
10,10_2_2_Bee_Lepidoptera_Syrphids,6.11602755339171e-5,94,3.962957310517942e-5,3.96e-5,1,5.6e-6,9.102499999999998e-6
10,10_2_4_Bee_Lepidoptera_Lepidoptera,1.5597964033077677e-5,94,3.962957310517942e-5,3.96e-5,1,1.1e-6,2.7e-6
10,10_2_4_Bee_Lepidoptera_Syrphids,4.810809914568505e-5,94,3.962957310517942e-5,3.96e-5,1,4.4e-6,7.3e-6
10,10_4_4_Non-bee-Hymenoptera_Syrphids_Non-syrphids-diptera,2.789881901765593e-5,94,3.962957310517942e-5,3.96e-5,1,2.4e-6,4.5e-6
9,9_2_5_Lepidoptera_Non-syrphids-diptera_Bee,2.3791447060209146e-4,93,3.920798190193283e-5,3.92e-5,1,2.5497499999999998e-5,3.22e-5
10,10_2_4_Bee_Bee_Syrphids,2.7858272449549987e-4,93,3.920798190193283e-5,3.92e-5,0.998,2.9897499999999996e-5,3.72e-5
10,10_2_4_Lepidoptera_Syrphids_Non-syrphids-diptera,2.8733388129059082e-5,93,3.920798190193283e-5,3.92e-5,1,2.3e-6,4.7e-6
10,10_2_4_Lizards_Non-syrphids-diptera_Non-bee-Hymenoptera,1.3018445668386157e-5,93,3.920798190193283e-5,3.92e-5,1,9e-7,2.302499999999998e-6
13,13_3_4_2_Syrphids_Syrphids,1.8677627187858412e-5,93,3.920798190193283e-5,3.92e-5,1,1.4e-6,3.2e-6
13,13_4_4_4_Non-bee-Hymenoptera_Non-syrphids-diptera,1.4375338795926013e-5,93,3.920798190193283e-5,3.92e-5,1,9e-7,2.6e-6
4,4_2_Bee_Lepidoptera_Non-bee-Hymenoptera,1.8862777568921517e-4,92,3.878639069868624e-5,3.88e-5,1,1.96e-5,2.55e-5
4,4_5_Lepidoptera_Lepidoptera_Syrphids,9.00541550508609e-6,92,3.878639069868624e-5,3.88e-5,1,5e-7,1.7e-6
8,8_1_Coleoptera_Coleoptera_Non-bee-Hymenoptera_Syrphids,1.6114722777287883e-6,92,3.878639069868624e-5,3.88e-5,1,0,5e-7
9,9_2_3_Bee_Non-syrphids-diptera_Syrphids,8.945940675268288e-5,92,3.878639069868624e-5,3.88e-5,1,8.7e-6,1.27e-5
9,9_2_3_Bee_Syrphids_Non-syrphids-diptera,8.363495472554415e-5,92,3.878639069868624e-5,3.88e-5,1,8.2e-6,1.21e-5
9,9_3_3_Coleoptera_Non-bee-Hymenoptera_Bee,1.3490822655383745e-4,92,3.878639069868624e-5,3.88e-5,1,1.38e-5,1.87e-5
10,10_2_2_Bee_Non-bee-Hymenoptera_Syrphids,7.549525380689387e-5,92,3.878639069868624e-5,3.88e-5,1,7.297500000000001e-6,1.1e-5
10,10_2_3_Bee_Syrphids_Lepidoptera,2.0458970246642282e-5,92,3.878639069868624e-5,3.88e-5,1,1.5e-6,3.5e-6
10,10_2_3_Non-syrphids-diptera_Syrphids_Non-syrphids-diptera,9.113584930287598e-5,92,3.878639069868624e-5,3.88e-5,1,8.9e-6,1.32e-5
10,10_2_4_Coleoptera_Lizards_Non-syrphids-diptera,2.6391968407206163e-5,92,3.878639069868624e-5,3.88e-5,1,2.1e-6,4.2e-6
10,10_3_4_Lepidoptera_Non-syrphids-diptera_Lepidoptera,6.7202139589343354e-6,92,3.878639069868624e-5,3.88e-5,1,3e-7,1.4e-6
10,10_3_4_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,2.558489266642302e-5,92,3.878639069868624e-5,3.88e-5,1,2.0975e-6,4.3e-6
10,10_3_4_Non-syrphids-diptera_Syrphids_Syrphids,3.322655511907621e-5,92,3.878639069868624e-5,3.88e-5,1,2.7975e-6,5.3e-6
11,11_1_2_Bee_Syrphids_Syrphids,3.4819562330039575e-5,92,3.878639069868624e-5,3.88e-5,1,3e-6,5.6e-6
11,11_2_2_Lizards_Bee_Birds,4.043218426708946e-5,92,3.878639069868624e-5,3.88e-5,1,3.5975e-6,6.2e-6
11,11_4_4_Syrphids_Bee_Coleoptera,2.3348797754654536e-4,92,3.878639069868624e-5,3.88e-5,1,2.48e-5,3.15025e-5
12,12_2_5_Bee_Bee_Lepidoptera,8.784891549240496e-5,92,3.878639069868624e-5,3.88e-5,1,8.5975e-6,1.25e-5
12,12_2_5_Bee_Non-syrphids-diptera_Syrphids,2.065153021620715e-4,92,3.878639069868624e-5,3.88e-5,1,2.17e-5,2.7802499999999997e-5
8,8_3_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,1.3358734382173554e-5,91,3.836479949543965e-5,3.84e-5,1,9e-7,2.4e-6
9,9_2_2_Lizards_Lizards_Bee,1.9815397329894487e-4,91,3.836479949543965e-5,3.84e-5,1,2.07975e-5,2.71e-5
9,9_4_2_Lepidoptera_Non-bee-Hymenoptera_Bee,1.0695615814224272e-4,91,3.836479949543965e-5,3.84e-5,1,1.08e-5,1.49e-5
9,9_5_2_Bee_Non-syrphids-diptera_Lepidoptera,6.312575952615793e-5,91,3.836479949543965e-5,3.84e-5,1,5.8e-6,9.3e-6
9,9_2_3_Bee_Coleoptera_Coleoptera,2.6668587461414376e-5,91,3.836479949543965e-5,3.84e-5,1,2.1e-6,4.4e-6
9,9_4_4_Coleoptera_Lepidoptera_Bee,2.5755820909565894e-4,91,3.836479949543965e-5,3.84e-5,1,2.76e-5,3.420249999999999e-5
9,9_4_4_Lepidoptera_Non-syrphids-diptera_Syrphids,2.4573851405154925e-5,91,3.836479949543965e-5,3.84e-5,1,1.8975000000000003e-6,4e-6
10,10_2_3_Lepidoptera_Syrphids_Syrphids,1.0896777155198051e-5,91,3.836479949543965e-5,3.84e-5,1,7e-7,2.1e-6
11,11_1_3_Bee_Bee_Syrphids,1.9037676376189893e-4,91,3.836479949543965e-5,3.84e-5,1,2e-5,2.59e-5
14,14_2_2_1_Non-syrphids-diptera_Non-syrphids-diptera,1.5104153692789806e-4,91,3.836479949543965e-5,3.84e-5,1,1.57e-5,2.08e-5
9,9_3_4_Coleoptera_Coleoptera_Non-syrphids-diptera,6.681365406894602e-5,90,3.7943208292193056e-5,3.79e-5,1,6.2e-6,1e-5
11,11_2_2_Non-bee-Hymenoptera_Bee_Birds,4.786405110545912e-5,90,3.7943208292193056e-5,3.79e-5,1,4.3e-6,7.2024999999999975e-6
11,11_2_2_Non-syrphids-diptera_Bee_Lepidoptera,2.389245702809595e-4,90,3.7943208292193056e-5,3.79e-5,1,2.57e-5,3.19025e-5
11,11_3_2_Lepidoptera_Bee_Syrphids,1.2863895378353475e-4,90,3.7943208292193056e-5,3.79e-5,1,1.29975e-5,1.80025e-5
11,11_3_2_Lepidoptera_Non-syrphids-diptera_Syrphids,2.2580152061552732e-5,90,3.7943208292193056e-5,3.79e-5,1,1.7e-6,3.8e-6
11,11_1_4_Lepidoptera_Bee_Lepidoptera,2.4351974401404952e-5,90,3.7943208292193056e-5,3.79e-5,1,1.9e-6,4e-6
11,11_2_4_Bee_Lepidoptera_Lepidoptera,7.2135651642707855e-6,90,3.7943208292193056e-5,3.79e-5,1,3e-7,1.5e-6
12,12_2_5_Bee_Lepidoptera_Syrphids,1.2830309399532064e-5,90,3.7943208292193056e-5,3.79e-5,1,8e-7,2.3e-6
17,17_2_3_4_4_Syrphids,4.5963485047299465e-5,90,3.7943208292193056e-5,3.79e-5,1,4.1e-6,7e-6
9,9_1_1_Bee_Coleoptera_Coleoptera,4.939008960329396e-6,89,3.752161708894647e-5,3.75e-5,1,2e-7,1.1e-6
9,9_2_1_Coleoptera_Non-bee-Hymenoptera_Bee,6.401857051593365e-5,89,3.752161708894647e-5,3.75e-5,1,5.9e-6,9.5025e-6
9,9_2_3_Bee_Coleoptera_Non-syrphids-diptera,8.143909587635989e-5,89,3.752161708894647e-5,3.75e-5,1,8e-6,1.18e-5
9,9_4_4_Non-bee-Hymenoptera_Non-syrphids-diptera_Lizards,2.8392409618590185e-5,89,3.752161708894647e-5,3.75e-5,1,2.4e-6,4.6e-6
10,10_4_4_Bee_Lepidoptera_Non-syrphids-diptera,8.164313147138442e-5,89,3.752161708894647e-5,3.75e-5,1,7.9e-6,1.1802499999999998e-5
13,13_2_2_4_Syrphids_Non-syrphids-diptera,5.136133617469828e-5,89,3.752161708894647e-5,3.75e-5,1,4.7e-6,7.8e-6
14,14_1_2_2_Bee_Lepidoptera,2.3917185554616597e-4,89,3.752161708894647e-5,3.75e-5,1,2.5397500000000002e-5,3.22e-5
9,9_2_4_Lizards_Syrphids_Non-syrphids-diptera,5.040069256547672e-5,88,3.710002588569988e-5,3.71e-5,1,4.5e-6,7.7e-6
9,9_1_5_Bee_Lepidoptera_Lepidoptera,2.6109067523644315e-6,88,3.710002588569988e-5,3.71e-5,1,0,7e-7
10,10_4_4_Non-syrphids-diptera_Non-syrphids-diptera_Non-bee-Hymenoptera,3.7833304044033414e-5,88,3.710002588569988e-5,3.71e-5,1,3.3e-6,5.8e-6
11,11_4_2_Bee_Coleoptera_Non-syrphids-diptera,8.922077377979874e-5,88,3.710002588569988e-5,3.71e-5,1,8.897499999999999e-6,1.2702499999999997e-5
13,13_3_3_4_Non-syrphids-diptera_Lepidoptera,8.379509688738796e-6,88,3.710002588569988e-5,3.71e-5,1,4e-7,1.6024999999999976e-6
13,13_1_1_5_Lepidoptera_Bee,1.265107111559448e-4,88,3.710002588569988e-5,3.71e-5,1,1.28e-5,1.75e-5
14,14_2_4_3_Non-syrphids-diptera_Non-syrphids-diptera,2.2057431098662363e-4,88,3.710002588569988e-5,3.71e-5,1,2.34e-5,2.98e-5
14,14_2_4_4_Coleoptera_Lizards,6.307474266676672e-5,88,3.710002588569988e-5,3.71e-5,1,5.9e-6,9.3025e-6
15,15_2_4_4_Non-syrphids-diptera_Coleoptera,7.955975342916479e-5,88,3.710002588569988e-5,3.71e-5,1,7.8e-6,1.16e-5
8,8_2_Bee_Coleoptera_Coleoptera_Lepidoptera,2.0987389889686445e-5,87,3.667843468245329e-5,3.67e-5,1,1.7e-6,3.6e-6
9,9_3_2_Bee_Lepidoptera_Lepidoptera,1.2977704136787427e-5,87,3.667843468245329e-5,3.67e-5,1,9e-7,2.4e-6
9,9_4_2_Non-syrphids-diptera_Syrphids_Coleoptera,2.8696807572822418e-5,87,3.667843468245329e-5,3.67e-5,1,2.3e-6,4.7e-6
9,9_4_4_Lepidoptera_Syrphids_Bee,2.645028032925467e-4,87,3.667843468245329e-5,3.67e-5,0.997,2.8197500000000002e-5,3.51e-5
10,10_1_4_Bee_Bee_Lepidoptera,2.7712126444447386e-5,87,3.667843468245329e-5,3.67e-5,1,2.2e-6,4.5e-6
10,10_3_5_Bee_Coleoptera_Coleoptera,2.1516526924535202e-5,87,3.667843468245329e-5,3.67e-5,1,1.6975e-6,3.6e-6
11,11_1_2_Bee_Coleoptera_Non-syrphids-diptera,5.1529122898527564e-5,87,3.667843468245329e-5,3.67e-5,1,4.7e-6,7.7e-6
11,11_2_5_Lepidoptera_Lepidoptera_Non-syrphids-diptera,2.1208754760813625e-6,87,3.667843468245329e-5,3.67e-5,1,0,6e-7
13,13_2_4_2_Birds_Non-syrphids-diptera,1.4138827330516352e-5,87,3.667843468245329e-5,3.67e-5,1,1e-6,2.5e-6
13,13_2_4_2_Birds_Syrphids,9.816836854585382e-6,87,3.667843468245329e-5,3.67e-5,1,6e-7,1.8024999999999976e-6
13,13_3_4_3_Non-syrphids-diptera_Non-syrphids-diptera,4.37129147860857e-5,87,3.667843468245329e-5,3.67e-5,1,3.8e-6,6.7e-6
13,13_2_3_4_Lepidoptera_Lepidoptera,2.193606990724099e-6,87,3.667843468245329e-5,3.67e-5,1,0,6e-7
14,14_2_3_4_Lizards_Non-syrphids-diptera,1.7180142990681673e-4,87,3.667843468245329e-5,3.67e-5,1,1.7997500000000002e-5,2.35e-5
8,8_1_Coleoptera_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,4.2026583104263974e-006,86,3.62568434792067e-5,3.63e-5,1,1e-7,1e-6
9,9_3_1_Bee_Bee_Coleoptera,2.752520506284709e-5,86,3.62568434792067e-5,3.63e-5,1,2.3e-6,4.4e-6
9,9_3_4_Lepidoptera_Lepidoptera_Non-syrphids-diptera,1.3569374061165304e-5,86,3.62568434792067e-5,3.63e-5,1,9e-7,2.5e-6
10,10_1_5_Lepidoptera_Non-syrphids-diptera_Bee,1.625375546557198e-4,86,3.62568434792067e-5,3.63e-5,1,1.67975e-5,2.22e-5
10,10_2_5_Bee_Non-syrphids-diptera_Lepidoptera,4.060719173542705e-5,86,3.62568434792067e-5,3.63e-5,1,3.5e-6,6.202499999999998e-6
11,11_3_2_Syrphids_Lepidoptera_Syrphids,5.552345085107141e-6,86,3.62568434792067e-5,3.63e-5,1,2e-7,1.2e-6
11,11_3_3_Bee_Coleoptera_Non-syrphids-diptera,4.297657648446989e-5,86,3.62568434792067e-5,3.63e-5,1,3.8e-6,6.5e-6
13,13_2_3_1_Bee_Non-syrphids-diptera,3.716822463901575e-5,86,3.62568434792067e-5,3.63e-5,1,3.2e-6,5.8e-6
13,13_3_4_2_Non-syrphids-diptera_Lepidoptera,6.404472269441196e-6,86,3.62568434792067e-5,3.63e-5,1,3e-7,1.3e-6
13,13_1_1_4_Non-syrphids-diptera_Lepidoptera,3.2828131038687e-6,86,3.62568434792067e-5,3.63e-5,1,1e-7,8e-7
13,13_2_2_4_Lizards_Non-syrphids-diptera,3.17445017624246e-5,86,3.62568434792067e-5,3.63e-5,1,2.7e-6,5.2e-6
14,14_2_4_2_Coleoptera_Syrphids,7.775384946827576e-5,86,3.62568434792067e-5,3.63e-5,1,7.5e-6,1.12e-5
