Network_id,Node_id,np1,np2,np3,np4,np5,np6,np7,np8,np9,np10,np11,np12,np13,np14,np15,np16,np17,np18,np19,np20,np21,np22,np23,np24,np25,np26,np27,np28,np29,np30,np31,np32,np33,np34,np35,np36,np37,np38,np39,np40,np41,np42,np43,np44,np45,np46
12_11_bartomeus_spain_2008_Niebla_unp,Non-bee-Hymenoptera,0,2,0,1,0,5,0,4,0,0,7,3,0,1,0,0,0,1,0,0,5,1,0,5,2,0,0,3,3,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,-0
12_11_bartomeus_spain_2008_Niebla_unp,Non-syrphids-diptera,0,2,0,1,0,4,0,2,0,0,6,2,0,1,0,0,0,0,0,0,2,0,0,10,1,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,-0
12_11_bartomeus_spain_2008_Niebla_unp,Syrphids,0,2,0,1,0,4,0,3,0,0,6,2,0,1,0,0,0,1,0,0,4,1,0,8,0,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,-0
12_11_bartomeus_spain_2008_Niebla_unp,1,2,0,4,0,1,0,0,0,8,2,0,0,1,0,3,0,-0,0,4,0,0,0,4,0,0,2,0,0,0,0,0,6,1,0,0,2,0,0,3,2,0,0,0,0,1,0
12_11_bartomeus_spain_2008_Niebla_unp,2,3,0,5,0,3,0,1,0,7,6,0,0,2,0,3,0,0,0,2,1,0,0,8,0,0,3,2,0,0,0,0,4,2,0,0,3,1,0,2,4,0,0,0,0,1,0
12_11_bartomeus_spain_2008_Niebla_unp,3,4,0,6,0,6,0,4,0,4,12,0,0,3,0,3,0,1,0,0,6,0,0,8,0,0,2,6,0,0,0,0,2,3,0,0,2,3,0,1,6,0,0,0,0,1,0
12_11_bartomeus_spain_2008_Niebla_unp,5,3,0,5,0,3,0,1,0,7,6,0,0,2,0,3,0,0,0,2,1,0,0,8,0,0,3,2,0,0,0,0,4,2,0,0,3,1,0,2,4,0,0,0,0,1,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,Bee,0,2,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,Coleoptera,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,-0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,Non-bee-Hymenoptera,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,-0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,3,3,0,1,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,5,1,0,1,0,0,0,-0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_16_bartomeus_spain_2008_Villamanriquesur_unp,Bee,0,3,0,3,0,6,0,4,0,0,0,6,0,3,0,1,0,1,0,0,0,2,0,0,2,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
12_16_bartomeus_spain_2008_Villamanriquesur_unp,Coleoptera,0,1,0,0,0,3,0,3,0,0,4,0,0,0,0,-0,0,1,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12_16_bartomeus_spain_2008_Villamanriquesur_unp,Lepidoptera,0,1,0,0,0,2,0,1,0,0,4,0,0,0,0,-0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12_16_bartomeus_spain_2008_Villamanriquesur_unp,Non-syrphids-diptera,0,3,0,3,0,6,0,4,0,0,0,6,0,3,0,1,0,1,0,0,0,2,0,0,2,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
12_16_bartomeus_spain_2008_Villamanriquesur_unp,Syrphids,0,1,0,0,0,3,0,3,0,0,4,0,0,0,0,-0,0,1,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12_16_bartomeus_spain_2008_Villamanriquesur_unp,2,2,0,4,0,1,0,0,0,6,0,0,0,2,0,2,0,-0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,4,0,4,0,6,0,4,0,2,8,0,0,2,0,2,0,1,0,0,4,0,0,4,0,0,1,4,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0
12_16_bartomeus_spain_2008_Villamanriquesur_unp,5,3,0,4,0,3,0,1,0,4,4,0,0,2,0,2,0,0,0,2,0,0,0,4,0,0,2,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0
12_3_bartomeus_spain_2008_Bonares_unp,Bee,0,3,0,3,0,6,0,3,0,0,0,8,0,2,0,1,0,0,0,0,0,2,0,0,6,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
12_3_bartomeus_spain_2008_Bonares_unp,Non-bee-Hymenoptera,0,2,0,1,0,4,0,2,0,0,3,2,0,1,0,0,0,0,0,0,1,0,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0
12_3_bartomeus_spain_2008_Bonares_unp,Non-syrphids-diptera,0,2,0,1,0,4,0,2,0,0,3,2,0,1,0,0,0,0,0,0,1,0,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0
12_3_bartomeus_spain_2008_Bonares_unp,Other_insects,0,1,0,0,0,2,0,1,0,0,3,0,0,0,0,-0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12_3_bartomeus_spain_2008_Bonares_unp,Syrphids,0,1,0,0,0,2,0,1,0,0,3,0,0,0,0,-0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12_3_bartomeus_spain_2008_Bonares_unp,2,3,0,3,0,3,0,1,0,4,4,0,0,1,0,1,0,0,0,1,1,0,0,6,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
12_3_bartomeus_spain_2008_Bonares_unp,3,3,0,3,0,3,0,1,0,4,4,0,0,1,0,1,0,0,0,1,1,0,0,6,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
12_3_bartomeus_spain_2008_Bonares_unp,5,3,0,4,0,3,0,1,0,4,4,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,Bee,0,4,0,6,0,3,0,1,0,0,0,7,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1
12_8_bartomeus_spain_2008_LaCunya_unp,Coleoptera,0,1,0,0,0,2,0,1,0,0,4,0,0,0,0,-0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
12_8_bartomeus_spain_2008_LaCunya_unp,Lepidoptera,0,2,0,1,0,3,0,1,0,0,4,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,-0
12_8_bartomeus_spain_2008_LaCunya_unp,1,1,0,3,0,0,0,-0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12_8_bartomeus_spain_2008_LaCunya_unp,2,1,0,3,0,0,0,-0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,0,4,0,3,0,1,0,0,6,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0
12_8_bartomeus_spain_2008_LaCunya_unp,5,2,0,4,0,1,0,0,0,2,2,0,0,1,0,3,0,-0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0
16_1_burkle_usa_2013,Bee,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
16_1_burkle_usa_2013,1,1,0,4,0,0,0,-0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
16_1_burkle_usa_2013,2,1,0,4,0,0,0,-0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
16_1_burkle_usa_2013,3,1,0,4,0,0,0,-0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
16_1_burkle_usa_2013,4,1,0,4,0,0,0,-0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
16_1_burkle_usa_2013,5,1,0,4,0,0,0,-0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
18_1_bundgaard_2003_denmark,Bee,0,5,0,10,0,12,0,9,0,0,0,6,0,21,0,10,0,2,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,6,0,0,0,0,0,0,3,0,20,0,5
18_1_bundgaard_2003_denmark,Coleoptera,0,5,0,10,0,12,0,9,0,0,0,6,0,21,0,10,0,2,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,6,0,0,0,0,0,0,3,0,20,0,5
18_1_bundgaard_2003_denmark,Lepidoptera,0,2,0,1,0,6,0,6,0,0,18,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,3,0,0,18,0,0,0,0,0,0,9,0,0,0,0,-0
18_1_bundgaard_2003_denmark,Non-syrphids-diptera,0,5,0,10,0,12,0,9,0,0,0,6,0,21,0,10,0,2,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,6,0,0,0,0,0,0,3,0,20,0,5
18_1_bundgaard_2003_denmark,1,3,0,12,0,3,0,1,0,6,0,0,0,12,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,12,0,0,0,0,0,0,3,0,0,0,18,0,12,0
18_1_bundgaard_2003_denmark,2,3,0,12,0,3,0,1,0,6,0,0,0,12,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,12,0,0,0,0,0,0,3,0,0,0,18,0,12,0
18_1_bundgaard_2003_denmark,3,3,0,12,0,3,0,1,0,6,0,0,0,12,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,12,0,0,0,0,0,0,3,0,0,0,18,0,12,0
18_1_bundgaard_2003_denmark,4,4,0,13,0,6,0,4,0,0,9,0,0,15,0,18,0,1,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,9,0,0,0,0,0,0,9,0,0,18,0,12,0
18_1_bundgaard_2003_denmark,5,4,0,13,0,6,0,4,0,0,9,0,0,15,0,18,0,1,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,9,0,0,0,0,0,0,9,0,0,18,0,12,0
14_1_kaiser-bunbury_2010_mauritius_control,Bee,0,3,0,3,0,19,0,52,0,0,0,6,0,16,0,1,0,80,0,0,0,2,0,0,1,0,0,0,32,0,35,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0
14_1_kaiser-bunbury_2010_mauritius_control,Birds,0,1,0,0,0,7,0,21,0,0,13,0,0,0,0,-0,0,35,0,0,6,0,0,7,0,0,0,36,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
14_1_kaiser-bunbury_2010_mauritius_control,Coleoptera,0,3,0,3,0,19,0,52,0,0,0,6,0,16,0,1,0,80,0,0,0,2,0,0,1,0,0,0,32,0,35,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0
14_1_kaiser-bunbury_2010_mauritius_control,Lepidoptera,0,3,0,3,0,19,0,52,0,0,0,6,0,16,0,1,0,80,0,0,0,2,0,0,1,0,0,0,32,0,35,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0
14_1_kaiser-bunbury_2010_mauritius_control,Lizards,0,1,0,0,0,7,0,21,0,0,13,0,0,0,0,-0,0,35,0,0,6,0,0,7,0,0,0,36,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
14_1_kaiser-bunbury_2010_mauritius_control,Non-bee-Hymenoptera,0,3,0,3,0,19,0,52,0,0,0,6,0,16,0,1,0,80,0,0,0,2,0,0,1,0,0,0,32,0,35,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0
14_1_kaiser-bunbury_2010_mauritius_control,Non-syrphids-diptera,0,3,0,3,0,19,0,52,0,0,0,6,0,16,0,1,0,80,0,0,0,2,0,0,1,0,0,0,32,0,35,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0
14_1_kaiser-bunbury_2010_mauritius_control,Other_insects,0,2,0,1,0,14,0,42,0,0,12,2,0,6,0,0,0,70,0,0,12,0,0,0,1,0,0,30,12,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-0
14_1_kaiser-bunbury_2010_mauritius_control,Syrphids,0,3,0,3,0,19,0,52,0,0,0,6,0,16,0,1,0,80,0,0,0,2,0,0,1,0,0,0,32,0,35,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0
14_1_kaiser-bunbury_2010_mauritius_control,2,8,0,13,0,28,0,56,0,7,19,0,0,36,0,6,0,70,0,0,6,0,0,7,0,0,21,51,0,0,55,0,6,6,0,0,0,0,0,0,6,0,0,15,0,0,0
14_1_kaiser-bunbury_2010_mauritius_control,3,6,0,12,0,15,0,20,0,24,0,0,0,30,0,6,0,15,0,12,0,0,0,0,0,0,60,0,0,0,40,0,12,0,0,0,0,0,0,6,0,0,0,15,0,0,0
14_1_kaiser-bunbury_2010_mauritius_control,4,8,0,13,0,28,0,56,0,7,19,0,0,36,0,6,0,70,0,0,6,0,0,7,0,0,21,51,0,0,55,0,6,6,0,0,0,0,0,0,6,0,0,15,0,0,0
13_3_kaiser-bunbury_2011_seychelles_copolia,Bee,0,3,0,3,0,15,0,34,0,0,3,8,0,11,0,1,0,46,0,0,12,8,0,0,0,0,0,0,28,0,16,0,0,0,2,0,0,0,0,0,3,2,0,3,0,0
13_3_kaiser-bunbury_2011_seychelles_copolia,Birds,0,4,0,6,0,15,0,34,0,0,0,23,0,11,0,4,0,46,0,0,0,42,0,0,0,0,0,0,28,0,16,0,0,0,10,0,0,0,0,0,0,13,0,3,0,1
13_3_kaiser-bunbury_2011_seychelles_copolia,Coleoptera,0,2,0,1,0,12,0,31,0,0,10,2,0,5,0,0,0,45,0,0,26,1,0,0,0,0,0,12,10,0,10,0,0,2,0,0,0,0,0,0,5,0,0,0,0,-0
13_3_kaiser-bunbury_2011_seychelles_copolia,Lepidoptera,0,1,0,0,0,7,0,21,0,0,11,0,0,0,0,-0,0,35,0,0,24,0,0,0,0,0,0,21,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
13_3_kaiser-bunbury_2011_seychelles_copolia,Lizards,0,3,0,3,0,15,0,34,0,0,3,8,0,11,0,1,0,46,0,0,12,8,0,0,0,0,0,0,28,0,16,0,0,0,2,0,0,0,0,0,3,2,0,3,0,0
13_3_kaiser-bunbury_2011_seychelles_copolia,Non-bee-Hymenoptera,0,1,0,0,0,7,0,21,0,0,11,0,0,0,0,-0,0,35,0,0,24,0,0,0,0,0,0,21,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
13_3_kaiser-bunbury_2011_seychelles_copolia,Non-syrphids-diptera,0,3,0,3,0,15,0,34,0,0,3,8,0,11,0,1,0,46,0,0,12,8,0,0,0,0,0,0,28,0,16,0,0,0,2,0,0,0,0,0,3,2,0,3,0,0
13_3_kaiser-bunbury_2011_seychelles_copolia,Syrphids,0,2,0,1,0,12,0,31,0,0,10,2,0,5,0,0,0,45,0,0,26,1,0,0,0,0,0,12,10,0,10,0,0,2,0,0,0,0,0,0,5,0,0,0,0,-0
13_3_kaiser-bunbury_2011_seychelles_copolia,2,8,0,11,0,28,0,56,0,0,35,0,0,21,0,6,0,70,0,0,51,0,0,0,0,0,0,54,0,0,24,0,0,14,0,0,0,0,0,0,16,0,0,6,0,1,0
13_3_kaiser-bunbury_2011_seychelles_copolia,3,4,0,9,0,6,0,4,0,24,3,0,0,12,0,6,0,1,0,28,3,0,0,0,0,0,36,0,0,0,8,0,14,0,0,0,0,0,0,8,6,0,0,6,0,1,0
13_3_kaiser-bunbury_2011_seychelles_copolia,4,6,0,11,0,15,0,20,0,12,13,0,0,21,0,6,0,15,0,6,14,0,0,0,0,0,30,12,0,0,24,0,10,2,0,0,0,0,0,0,16,0,0,6,0,1,0
13_3_kaiser-bunbury_2011_seychelles_copolia,5,1,0,3,0,0,0,-0,0,15,0,0,0,0,0,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,1,0
11_1_kaiser-bunbury_2017_seychelles_bernica,Bee,0,3,0,3,0,14,0,31,0,0,0,10,0,9,0,1,0,40,0,0,0,12,0,0,1,0,0,0,26,0,12,0,0,0,2,0,0,0,0,0,0,3,0,2,0,0
11_1_kaiser-bunbury_2017_seychelles_bernica,Birds,0,2,0,1,0,12,0,30,0,0,6,2,0,5,0,0,0,40,0,0,18,0,0,0,1,0,0,6,10,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-0
11_1_kaiser-bunbury_2017_seychelles_bernica,Coleoptera,0,3,0,3,0,14,0,31,0,0,0,10,0,9,0,1,0,40,0,0,0,12,0,0,1,0,0,0,26,0,12,0,0,0,2,0,0,0,0,0,0,3,0,2,0,0
11_1_kaiser-bunbury_2017_seychelles_bernica,Lepidoptera,0,1,0,0,0,6,0,15,0,0,9,0,0,0,0,-0,0,20,0,0,9,0,0,6,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
11_1_kaiser-bunbury_2017_seychelles_bernica,Lizards,0,2,0,1,0,12,0,30,0,0,6,2,0,5,0,0,0,40,0,0,18,0,0,0,1,0,0,6,10,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-0
11_1_kaiser-bunbury_2017_seychelles_bernica,Non-bee-Hymenoptera,0,2,0,1,0,12,0,30,0,0,6,2,0,5,0,0,0,40,0,0,18,0,0,0,1,0,0,6,10,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-0
11_1_kaiser-bunbury_2017_seychelles_bernica,Non-syrphids-diptera,0,3,0,3,0,14,0,31,0,0,0,10,0,9,0,1,0,40,0,0,0,12,0,0,1,0,0,0,26,0,12,0,0,0,2,0,0,0,0,0,0,3,0,2,0,0
11_1_kaiser-bunbury_2017_seychelles_bernica,Syrphids,0,1,0,0,0,6,0,15,0,0,9,0,0,0,0,-0,0,20,0,0,9,0,0,6,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
11_1_kaiser-bunbury_2017_seychelles_bernica,2,7,0,9,0,21,0,35,0,6,18,0,0,18,0,3,0,35,0,0,18,0,0,6,0,0,15,27,0,0,21,0,3,3,0,0,0,0,0,0,9,0,0,3,0,0,0
11_1_kaiser-bunbury_2017_seychelles_bernica,3,3,0,6,0,3,0,1,0,24,0,0,0,6,0,3,0,0,0,36,0,0,0,0,0,0,24,0,0,0,2,0,6,0,0,0,0,0,0,9,0,0,0,3,0,0,0
11_1_kaiser-bunbury_2017_seychelles_bernica,4,7,0,9,0,21,0,35,0,6,18,0,0,18,0,3,0,35,0,0,18,0,0,6,0,0,15,27,0,0,21,0,3,3,0,0,0,0,0,0,9,0,0,3,0,0,0
4_1_elberling_sweeden_1999,Bee,0,3,0,3,0,4,0,1,0,0,3,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0
4_1_elberling_sweeden_1999,Non-bee-Hymenoptera,0,1,0,0,0,2,0,1,0,0,5,0,0,0,0,-0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4_1_elberling_sweeden_1999,Non-syrphids-diptera,0,4,0,6,0,4,0,1,0,0,0,6,0,3,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,1
4_1_elberling_sweeden_1999,2,2,0,5,0,1,0,0,0,2,1,0,0,2,0,4,0,-0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,1,0
4_1_elberling_sweeden_1999,3,3,0,5,0,3,0,1,0,0,6,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,1,0
4_1_elberling_sweeden_1999,4,2,0,5,0,1,0,0,0,2,1,0,0,2,0,4,0,-0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,1,0
4_1_elberling_sweeden_1999,1,1,0,3,0,0,0,-0,0,4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0
8_2_olesen_2002_mauritius,Bee,0,3,0,3,0,9,0,13,0,0,0,8,0,5,0,1,0,11,0,0,0,8,0,0,0,0,0,0,12,0,3,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0
8_2_olesen_2002_mauritius,Coleoptera,0,1,0,0,0,5,0,10,0,0,6,0,0,0,0,-0,0,10,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
8_2_olesen_2002_mauritius,Lepidoptera,0,2,0,1,0,8,0,13,0,0,4,2,0,3,0,0,0,11,0,0,8,1,0,0,0,0,0,2,6,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-0
8_2_olesen_2002_mauritius,Lizards,0,3,0,3,0,9,0,13,0,0,0,8,0,5,0,1,0,11,0,0,0,8,0,0,0,0,0,0,12,0,3,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0
8_2_olesen_2002_mauritius,Non-syrphids-diptera,0,2,0,1,0,8,0,13,0,0,4,2,0,3,0,0,0,11,0,0,8,1,0,0,0,0,0,2,6,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-0
8_2_olesen_2002_mauritius,Syrphids,0,1,0,0,0,5,0,10,0,0,6,0,0,0,0,-0,0,10,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
8_2_olesen_2002_mauritius,1,4,0,6,0,6,0,4,0,8,4,0,0,7,0,2,0,1,0,4,2,0,0,0,0,0,12,2,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,1,0,0,0
8_2_olesen_2002_mauritius,2,6,0,6,0,15,0,20,0,0,16,0,0,7,0,2,0,15,0,0,16,0,0,0,0,0,0,16,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,0
8_2_olesen_2002_mauritius,5,2,0,4,0,1,0,0,0,12,0,0,0,2,0,2,0,-0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,1,0,0,0
12_7_bartomeus_spain_2008_Esparragal_unp,Bee,0,4,0,6,0,4,0,1,0,0,0,12,0,0,0,4,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1
12_7_bartomeus_spain_2008_Esparragal_unp,Coleoptera,0,1,0,0,0,2,0,1,0,0,3,0,0,0,0,-0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
12_7_bartomeus_spain_2008_Esparragal_unp,Lepidoptera,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,-0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
12_7_bartomeus_spain_2008_Esparragal_unp,Non-bee-Hymenoptera,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,-0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
12_7_bartomeus_spain_2008_Esparragal_unp,Syrphids,0,1,0,0,0,2,0,1,0,0,3,0,0,0,0,-0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
12_7_bartomeus_spain_2008_Esparragal_unp,1,1,0,3,0,0,0,-0,0,4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12_7_bartomeus_spain_2008_Esparragal_unp,2,2,0,3,0,1,0,0,0,3,3,0,0,0,0,3,0,-0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0
12_7_bartomeus_spain_2008_Esparragal_unp,3,3,0,3,0,3,0,1,0,2,6,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0
12_7_bartomeus_spain_2008_Esparragal_unp,5,2,0,3,0,1,0,0,0,3,3,0,0,0,0,3,0,-0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0
3_3_dupont_2009_denmark_so,Bee,0,3,0,3,0,15,0,31,0,0,14,4,0,13,0,1,0,34,0,0,37,1,0,2,0,0,0,10,17,0,22,0,0,6,1,0,0,2,0,0,13,1,0,4,0,0
3_3_dupont_2009_denmark_so,Coleoptera,0,3,0,3,0,13,0,26,0,0,18,8,0,9,0,1,0,30,0,0,19,9,0,6,0,0,0,24,19,0,12,0,0,6,1,0,0,6,0,0,15,3,0,2,0,0
3_3_dupont_2009_denmark_so,Lepidoptera,0,3,0,3,0,15,0,31,0,0,14,4,0,13,0,1,0,34,0,0,37,1,0,2,0,0,0,10,17,0,22,0,0,6,1,0,0,2,0,0,13,1,0,4,0,0
3_3_dupont_2009_denmark_so,Non-bee-Hymenoptera,0,3,0,3,0,15,0,31,0,0,14,4,0,13,0,1,0,34,0,0,37,1,0,2,0,0,0,10,17,0,22,0,0,6,1,0,0,2,0,0,13,1,0,4,0,0
