Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_species,Pollinator_species
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,21,Cistus salviifolius,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,21,Cistus salviifolius,Eristalinus taeniops
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,22,Cistus salviifolius,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,22,Cistus salviifolius,Bibio sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,23,Cistus salviifolius,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,23,Cistus salviifolius,Dasypoda iberica
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,24,Cistus salviifolius,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,24,Cistus salviifolius,Empis sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,25,Cistus salviifolius,Empis sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,25,Cistus salviifolius,Eucera sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,26,Cistus salviifolius,Calliphora sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,26,Cistus salviifolius,Eucera sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,27,Cistus salviifolius,Eucera collaris
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,27,Cistus salviifolius,Eucera sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,28,Cistus salviifolius,Merodon sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,28,Cistus salviifolius,Eucera sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,29,Cistus salviifolius,Panurgus dargius
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,29,Cistus salviifolius,Eucera sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,30,Cistus salviifolius,Sphaerophoria scripta
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,30,Cistus salviifolius,Eucera sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,31,Cistus salviifolius,Eucera bolivari
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,31,Cistus salviifolius,Eucera sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,32,Cistus salviifolius,Lasioglossum malachurum
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,32,Cistus salviifolius,Eucera sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,33,Cistus salviifolius,Eristalinus taeniops
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,33,Cistus salviifolius,Eucera sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,34,Cistus salviifolius,Bibio sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,34,Cistus salviifolius,Eucera sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,35,Cistus salviifolius,Dasypoda iberica
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,35,Cistus salviifolius,Eucera sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,36,Cistus salviifolius,Dasypoda iberica
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,36,Cistus salviifolius,Calliphora sp.
